ID_A,ID_B,Name_A,Name_B,Zipcode_A,Zipcode_B,Address_A,Address_B
5887,5796,Quaker Hill Tavern,Quaker Hill Tavern,10514.0,10514.0,61 Bedford Rd,61 Bedford Rd
740,1442,Round Table Pizza,Round Table Pizza,94025.0,94025.0,1225 El Camino Real,1225 El Camino Real
4409,4346,La Madeleine,La Madeleine,75225.0,75225.0,628 Northpark Ctr,University Park
5040,4956,Friends Sushi,Friends Sushi,60611.0,60611.0,710 N Rush St,710 N Rush St
338,233,Yuki Sushi,Yuki Sushi,95050.0,95050.0,1827 Pruneridge Ave,1827 Pruneridge Ave
1385,1208,Guadalajara Grill,Guadalajara Grill,94403.0,94403.0,19 Laurie Meadows Dr,19 Laurie Meadows Dr
1055,1154,Siam Royal Authentic Thai Cuisine,Siam Royal Authentic Thai Cuisine,94301.0,94301.0,338 University Ave,338 University Ave
3844,3819,Bar Louie,Bar Louie,78256.0,78256.0,15900 La Cantera Pkwy Suite 22100,15900 La Cantera Pkwy
557,605,Red Robin Gourmet Burgers,Red Robin Gourmet Burgers,94404.0,94404.0,2204 Bridgepointe Pkwy,2204 Bridgepointe Pkwy
2338,2467,Via Alloro,Via Alloro,90210.0,90210.0,301 N Canon Dr,301 N Canon Dr
3915,4006,Trattoria Dario,Trattoria Dario,32963.0,32963.0,1555 Ocean Dr,1555 S Ocean Dr
4316,4368,Buca di Beppo,Buca di Beppo Italian Restaurant,75225.0,75225.0,7843 Park Ln,7843 Park Lane
6410,5655,Mai Lee Restaurant,Mai Lee,63144.0,63144.0,8396 Musick Memorial Dr.,8396 Musick Memorial Dr
1631,1780,J & J Hawaiian BBQ,J & J Hawaiian BBQ,94025.0,94025.0,1170 Alma St,1170 Alma St
1079,1732,Round Table Pizza,Round Table Pizza,94025.0,94025.0,1225 El Camino Real,1225 El Camino Real
1540,1707,Sultana,Sultana,94025.0,94025.0,1149 El Camino Real,1149 El Camino Real
1533,1810,Akasaka Sushi,Akasaka Sushi,94025.0,94025.0,925 El Camino Real,925 El Camino Real
3194,3294,Rivers,Rivers,60606.0,60606.0,30 S Wacker Dr,30 S Wacker Dr
3043,3072,Cafe Boulud,Cafe Boulud,33480.0,33480.0,301 Australian Ave,The Brazilian Court Hotel  301 Australian Ave
4378,4346,La Madeleine,La Madeleine,75225.0,75225.0,8319 Preston Rd,University Park
2964,3045,Villa Rustica Pizzeria,Villa Rustica Pizzeria,10573.0,10573.0,261 S Ridge St,261 S Ridge St
1976,2053,Caffe Positano (due),Caffe Positano,92067.0,92067.0,16079 San Dieguito Rd Ste. A-1,6027 Paseo Delicias
2863,2907,Silver Lake Wines & Liquors,Silver Lake,10604.0,10604.0,79 Lake St,87 Lake St
2311,2544,Beverly Hills Market,Beverly Hills Market,90210.0,90210.0,303 N Crescent Dr,303 N Crescent Dr
5915,5781,Le Jardin Du Roi,Le Jardin Du Roi,10514.0,10514.0,95 King St,95 King St
3788,3890,Subway,Subway,78257.0,78257.0,23535 W Interstate 10,23535 W Ih 10
819,1740,El Grullense E & E,El Grullense,94063.0,94063.0,999 El Camino Real,795 5th Ave
860,935,Tasty Thai Restaurant,Tasty Thai Restaurant,94401.0,94401.0,43 S B St,43 South B St
1422,1721,Shiok Singapore Kitchen,Shiok Singapore Kitchen,94025.0,94025.0,1137 Chestnut St,1137 Chestnut St
572,1742,Chantilly Restaurant,Chantilly Restaurant,94061.0,94061.0,3001 El Camino Real,3001 El Camino Real
1263,738,Chantilly Restaurant,Chantilly Restaurant,94061.0,94061.0,3001 El Camino Real,3001 El Camino Real
4917,4912,Burger King,Burger King,34108.0,34108.0,9271 Tamiami Trl N,9271 Tamiami Trl N
3809,3769,Topgolf San Antonio,Topgolf,78257.0,78257.0,5539 North Loop 1604 W,5539 North Loop 1604 W
901,892,Viognier,Viognier,94401.0,94401.0,222 E 4th Ave,222 E 4th Ave
4696,4709,Subway,Subway,11030.0,11030.0,69 E Shore Rd,69 E Shore Rd
4880,4778,Skillets,Skillets,34108.0,34108.0,875 Vanderbilt Beach Rd,847 Vanderbilt Beach Rd
2041,2122,Tabu Sushi Bar & Grill II,Tabu Sushi Bar & Grill,92014.0,92014.0,2689 Via De La Valle,2689 Via De La Valle
4918,4767,Pub Naples,The Pub Naples,34108.0,34108.0,9118 Strada Pl,9118 Strada Pl
11,13,Pho Lovers,Pho Lovers,94085.0,94085.0,253 E Maude Ave,253 E Maude Ave
6095,5963,Market House on the Square,Market House On The Square,60045.0,60045.0,655 Forest Ave,655 Forest Ave
3980,3985,Ay Jalisco II,Ay Jalisco II,32960.0,32960.0,469 21st St,465 21st St
5505,5441,Pizza By Elizabeths,Pizza by Elizabeths,19807.0,19807.0,3801 Kennett Pike # Ste E220,3801 Kennett Pike
5118,4994,Tre Soldi,Tre Soldi,60611.0,60611.0,212 E Ohio St,212 E Ohio St
1628,1468,Naomi Sushi,Naomi Sushi,94025.0,94025.0,1328 El Camino Real,1328 El Camino Real
2117,2216,Parkside Grille,Parkside Grille,94028.0,94028.0,884 Portola Rd Ste A1,884 Portola Rd
4495,4442,Tomo Japanese Restaurant,Tomo Japanese Restaurant,30326.0,30326.0,3630 Peachtree Road NE #140,3630 Peachtree Rd
4927,4910,LaPlaya Beach & Golf Resort,LaPlaya Beach & Golf Resort,34108.0,34108.0,9891 Gulf Shore Dr,9891 Gulf Shore Drive
1845,1873,Hinoki & The Bird,Hinoki & The Bird,90067.0,90067.0,10 W Century Dr,10 W Century Dr
71,13,Pho Lovers,Pho Lovers,94085.0,94085.0,253 E Maude Ave,253 E Maude Ave
4618,4617,Cipollini,Cipollini Restaurant,11030.0,11030.0,2110C Northern Blvd,"2110 Northern Blvd, Ste C"
2987,2924,Via Veneto 26,Via Veneto 26,10601.0,10601.0,8 City Pl,8 City Pl
1407,639,Pho Little Saigon,Pho Little Saigon,94403.0,94403.0,2978 S Norfolk St,2978 S Norfolk St
4888,4852,"The Grill - The Ritz-Carlton, Naples","The Ritz-Carlton, Naples",34108.0,34108.0,280 Vanderbilt Beach Rd,280 Vanderbilt Beach Rd
1136,1089,Asian Box,Asian Box,94301.0,94301.0,855 El Camino Real,855 El Camino Real
1365,1360,Panda Express,Panda Express,94002.0,94002.0,1050 El Camino Real,1050 El Camino Real
332,338,Pizza My Heart,Pizza My Heart,95050.0,95050.0,2855 Stevens Creek Blvd,"2855 Stevens Creek Blvd, Ste B171"
974,954,Best Of Burma,Best Of Burma,94401.0,94401.0,146 E 3rd Ave,146 E 3rd Ave
3279,3251,Starbucks Coffee,Starbucks,60606.0,60606.0,150 N Wacker Dr,150 N Wacker Dr
3202,3355,Sushi Sai,Sushi Sai,60606.0,60606.0,123 N Wacker Dr,123 N Wacker Dr
1463,1442,Round Table Pizza,Round Table Pizza,94025.0,94025.0,1225 El Camino Real,1225 El Camino Real
662,687,Sushi Plus,Sushi Plus,94061.0,94061.0,30 Woodside Plz,30 Woodside Plz
5916,5791,Chappaqua Restaurant & Cafe,Chappaqua Restaurant & Cafe,10514.0,10514.0,10 S Greeley Ave,10 S Greeley Ave
1609,738,Chantilly Restaurant,Chantilly Restaurant,94061.0,94061.0,3001 El Camino Real,3001 El Camino Real
4246,4170,Guadalajara Del Centro,Guadalajara Del Centro,77002.0,77002.0,1201 San Jacinto St,1201 San Jacinto St
697,1742,Chantilly Restaurant,Chantilly Restaurant,94061.0,94061.0,3001 El Camino Real,3001 El Camino Real
6044,5963,Market House on the Square,Market House On The Square,60045.0,60045.0,655 Forest Ave,655 Forest Ave
1619,1743,Iberia Restaurant,Iberia Restaurant,94025.0,94025.0,1026 Alma St,1026 Alma St
4532,4482,Panera Bread,Panera Bread,30326.0,30326.0,3393 Peachtree Rd NE,3393 Peachtree Rd NE
4061,4151,Fish,The Blue Fish,77002.0,77002.0,309 Gray St # 107,550 Texas St
875,1076,Jing-Jing Szechwan Hunan Gourmet,Jing-Jing Szechwan Hunan Gourmet,94301.0,94301.0,443 Emerson St,443 Emerson St
3919,3921,The Tides Restaurant,The Tides Restaurant,32963.0,32963.0,3103 Cardinal Dr,3103 Cardinal Dr
1775,1053,Garden Fresh & Vegetarian Restaurant,Garden Fresh,94301.0,94301.0,460 Ramona St,460 Ramona St
1490,1417,Koma Sushi Restaurant,Koma Sushi Restaurant,94025.0,94025.0,211 El Camino Real,211 El Camino Real
5786,5759,Panera Bread,Panera Bread,63117.0,63117.0,1445 Saint Louis Galleria,1445 St. Louis Galleria
1625,1486,Left Bank Menlo Park Brasserie,Left Bank Menlo Park Brasserie,94025.0,94025.0,635 Santa Cruz Ave,635 Santa Cruz Ave
372,338,Pizza My Heart,Pizza My Heart,95050.0,95050.0,700 Bellomy St,"2855 Stevens Creek Blvd, Ste B171"
1283,1219,Sushi Monster,Sushi Monster,94002.0,94002.0,955 Ralston Ave,955 Ralston Ave
3968,3986,Squid Lips,Squid Lips,32958.0,32958.0,"1660 N Indian River Dr, Sebastian FL, 32958",1660 N Indian River Dr
649,1742,Chantilly Restaurant,Chantilly Restaurant,94061.0,94061.0,3001 El Camino Real,3001 El Camino Real
919,950,Saigon City Restaurant,Saigon City,94401.0,94401.0,418 E 3rd Ave,418 E 3rd Ave
604,518,Sandwich Monkey,Sandwich Monkey,94404.0,94404.0,3 Plaza View Ln,Three Plaza View Ln
301,294,Sushi O Sushi Japanese Cuisine,Sushi O Sushi,95051.0,95051.0,2789 El Camino Real,2789 El Camino Real
1888,2013,Park Grill,Park Grill Restaurant,90067.0,90067.0,2151 Avenue Of The Stars,2151 Ave of the Stars
654,692,Pronto Rotisserie & Pizzeria,Pronto Rotisserie & Pizzeria,94061.0,94061.0,2560 El Camino Real,2560 El Camino Real
1936,2104,Firenze Trattoria,Firenze Trattoria,92024.0,92024.0,162 S Rancho Santa Fe Rd,162 S Rancho Santa Fe Rd
4131,4142,Treebeards Restaurant,Treebeards,77002.0,77002.0,801 Louisiana St # 100,315 Travis St
1462,738,Chantilly Restaurant,Chantilly Restaurant,94061.0,94061.0,3001 El Camino Real,3001 El Camino Real
2022,2096,Taste of Thai,Taste of Thai,92014.0,92014.0,15770 San Andres Dr,15770 San Andres Dr
5042,4951,Bandera Restaurant,Bandera Restaurant,60611.0,60611.0,535 N Michigan Ave Ste 208,535 N Michigan Ave
3379,3414,Starbucks Coffee,Starbucks,90077.0,90077.0,2952 N Beverly Glen Cir,2952 N Beverly Glen Cir
4066,4235,Spindletop,Spindletop,77002.0,77002.0,1200 Louisiana St,1200 Louisiana St
1913,2485,Mulberry Street Pizzeria,Mulberry Street Pizzeria,90212.0,90212.0,240 S Beverly Dr,240 S Beverly Dr
2617,2700,The Cheesecake Factory,The Cheesecake Factory,92660.0,92660.0,1141 Newport Center Dr,1141 Newport Ctr Dr
4866,4790,LongHorn Steakhouse,LongHorn Steakhouse,34108.0,34108.0,8010 Trail Blvd,8010 Trail Blvd
4429,4252,Hopdoddy Burger Bar,Hopdoddy Burger Bar,75225.0,75225.0,6030 Luther Ln,6030 Luther Ln
3279,3296,Starbucks Coffee,Starbucks,60606.0,60606.0,150 N Wacker Dr,200 W Madison St
96,294,Sushi O Sushi Japanese Cuisine,Sushi O Sushi,95051.0,95051.0,2789 El Camino Real,2789 El Camino Real
4270,4316,Rock & Roll Sushi,Rock & Roll Sushi,75225.0,75225.0,6109 Berkshire Ln,6109 Berkshire Ln
1435,1743,Iberia Restaurant,Iberia Restaurant,94025.0,94025.0,1026 Alma St,1026 Alma St
1745,814,Thai House Restaurant,Thai House Restaurant,94063.0,94063.0,1742 El Camino Real,1742 El Camino Real
2294,2393,Il Tramezzino,Il Tramezzino - Beverly Hills,90210.0,90210.0,460 N Canon Dr,454 N Canon Dr
3501,3574,Bedford Village Pastry,Bedford Village Pastry,10506.0,10506.0,426 Old Post Rd,426 Old Post Rd
3843,3776,Yard House,Yard House,78256.0,78256.0,15900 La Cantera Pkwy,15900 La Cantera Pkwy
1715,1129,Il Fornaio,Il Fornaio,94301.0,94301.0,520 Cowper Street (At The Garden Court Hotel),520 Cowper Street
3778,3797,Whataburger,Whataburger,78257.0,78257.0,18303 W Interstate 10,18303 IH-10 West
4145,4199,Bombay Indian Grill,Bombay Indian Grill,77002.0,77002.0,706 Main St,706 Main St
1620,1702,Gombei Japanese Restaurant,Gombei Japanese Restaurant,94025.0,94025.0,1438 El Camino Real,1438 El Camino Real
1472,1762,Trellis Restaurant,Trellis Restaurant,94025.0,94025.0,1077 El Camino Real,1077 El Camino Real
3985,3939,Kata Restaurant & Lounge,Kata,32960.0,32960.0,1306 20th St,1306 20th St
3279,3384,Starbucks Coffee,Starbucks,60606.0,60606.0,150 N Wacker Dr,400 W Madison St
4924,4799,Blue Martini,Blue Martini Naples,34108.0,34108.0,9114 Strada Pl Ste 12105,9114 Strada Pl
3049,3061,Buccan,Buccan,33480.0,33480.0,350 S County Rd Ste 212,350 S County Rd
2349,2494,Farm of Beverly Hills,The Farm of Beverly Hills,90210.0,90210.0,439 N Beverly Dr,439 N Beverly Dr
1223,1340,Marvin Gardens,Marvin Gardens,94002.0,94002.0,1160 Old County Rd,1160 Old County Rd
5926,5786,Starbucks Coffee,Starbucks,10514.0,10514.0,2 S Greeley Ave,2 S Greeley Ave
930,1473,Jing-Jing Szechwan Hunan Gourmet,Jing-Jing Szechwan Hunan Gourmet,94301.0,94301.0,443 Emerson St,443 Emerson St
1477,1442,Round Table Pizza,Round Table Pizza,94025.0,94025.0,1225 El Camino Real,1225 El Camino Real
2413,2451,Roxbury Cafe,Roxbury Cafe,90210.0,90210.0,459 N Roxbury Dr,459 N Roxbury Dr
1899,2396,CUT,CUT,90212.0,90212.0,9500 Wilshire Blvd,9500 Wilshire Blvd
789,802,Vino Santo Bistro,Vino Santo Bistro,94063.0,94063.0,2030 Broadway St,2030 Broadway St
1615,1415,LB Steak,LB Steak,94025.0,94025.0,898 Santa Cruz Ave,898 Santa Cruz Ave
720,690,Prima Deli,Prima Deli,94061.0,94061.0,2115 Roosevelt Ave,2115 Roosevelt Ave
1168,1132,Bangkok Cuisine,Bangkok Cuisine,94301.0,94301.0,407 Lytton Ave,407 Lytton Ave
2566,2604,La Fogata Restaurant,La Fogata,92625.0,92625.0,3025 E Coast Hwy,3025 E Coast Hwy
2470,2569,Coliseum Pool & Grill,Coliseum Pool & Grill,92657.0,92657.0,22701 Pelican Hill Rd S,22701 Pelican Hill Rd S
3899,3955,Di Mare,Di Mare Vero Beach,32963.0,32963.0,1517 Ocean Dr,1517 Ocean Dr
1975,2063,The Inn at Rancho Santa Fe,The Inn at Rancho Santa Fe,92067.0,92067.0,5951 Linea Del Cielo,5951 Linea Del Cielo
5519,5447,Capers & Lemons Restaurant,Capers & Lemons Restaurant,19808.0,19808.0,301 Little Falls Dr,301 Little Falls Dr
3719,3748,Cosi,Cosi,78257.0,78257.0,17503 La Cantera Pkwy Ste 108,17503 La Cantera Pkwy
828,1424,Taco's El Grullense,El Grullense,94063.0,94063.0,1243 Middlefield Rd,795 5th Ave
2301,2467,Via Alloro,Via Alloro,90210.0,90210.0,301 N Canon Dr,301 N Canon Dr
1942,2109,The Original Pancake House,The Original Pancake House,92024.0,92024.0,160 S Rancho Santa Fe Rd,160 S Rancho Santa Fe Rd
3178,3225,Allora,Allora,33407.0,33407.0,402 Northwood Rd,402 Northwood Rd
20,71,Luv Pho,Luv Pho Restaurant,94085.0,94085.0,500 Lawrence Expy,500 Lawrence Expy
697,738,Chantilly Restaurant,Chantilly Restaurant,94061.0,94061.0,3001 El Camino Real,3001 El Camino Real
4653,4639,Benihana,Benihana,11030.0,11030.0,2105 Northern Blvd,2105 Northern Blvd
419,331,Starbucks Coffee,Starbucks,95050.0,95050.0,200 Saratoga Ave,71 Washington St
4813,4875,M Waterfront Grille,M Waterfront Grille,34103.0,34103.0,4300 Gulf Shore Blvd N,4300 Gulf Shore Blvd N
1560,1734,Bagel Street Cafe,Bagel Street Cafe,94025.0,94025.0,746 Santa Cruz Ave,746 Santa Cruz Ave
1803,2020,Habanero Grill,Habanero Grill,90067.0,90067.0,2000 Avenue Of The Stars Ste 25,2000 Avenue of the Stars
2376,2421,Sfixio Restaurant,Sfixio,90210.0,90210.0,9737 Santa Monica Blvd,9737 S Santa Monica Blvd
594,535,Kobe Japanese Cuisine & Bar,Kobe Japanese Cuisine & Bar,94404.0,94404.0,929 Edgewater Blvd Ste B,929 Edgewater Blvd
5434,5283,Haiku Asian Bistro & Sushi Bar,Haiku Asian Bistro & Sushi Bar,10518.0,10518.0,1 Cross River Shopping Ctr,1 Cross River Shopping Ctr
1470,1827,Angelo Mio,Angelo Mio,94025.0,94025.0,820 Santa Cruz Ave,820 Santa Cruz Ave
3267,3271,Arturo Express,Arturo Express,60606.0,60606.0,130 S Canal St,122 S Canal St
2046,2045,Market Restaurant & Bar,Market,92014.0,92014.0,3702 Via De La Valle,3702 Via De La Valle
1589,2233,Starbucks Coffee,Starbucks,94025.0,94025.0,325 Sharon Park Dr,325 Sharon Park Dr
3060,3199,Thai Bay Restaurant,Thai Bay Restaurant,33401.0,33401.0,1000 Okeechobee Rd,1000 Okeechobee Rd
1783,2236,Restaurant Mitsunobu,Mitsunobu,94025.0,94025.0,325 Sharon Park Dr Ste A2,325 Sharon Park Dr
850,999,Thai Satay Restaurant,Thai Satay Restaurant,94401.0,94401.0,173 E 4th Ave,173 E 4th Ave
5443,5341,Sushi 25,Sushi 25,6840.0,6840.0,25 Elm St,25 Elm St
1778,1473,Jing-Jing Szechwan Hunan Gourmet,Jing-Jing Szechwan Hunan Gourmet,94301.0,94301.0,443 Emerson St,443 Emerson St
5554,5586,Greenville Country Club,Greenville Country Club,19807.0,19807.0,201 Owls Nest Rd,201 Owls Nest Rd
1662,1735,LB Steak,LB Steak,94025.0,94025.0,898 Santa Cruz Ave,898 Santa Cruz Ave
3272,3367,Caffe Baci,Caffe Baci,60606.0,60606.0,10 S Riverside Plz,10 S Riverside Plz
948,906,Bangkok Patio,Bangkok Patio,94401.0,94401.0,615 E 3rd Ave,615 E 3rd Ave
190,69,Bay Leaf Restaurant,Bay Leaf Restaurant,94086.0,94086.0,122 S Sunnyvale Ave,122 S Sunnyvale Ave
918,964,Everyday Beijing,Everyday Beijing,94401.0,94401.0,637 S B St,637 S B St
644,1208,Guadalajara Grill,Guadalajara Grill,94403.0,94403.0,19 Laurie Meadows Dr,19 Laurie Meadows Dr
906,917,Hotaru Japanese Restaurant,Hotaru Japanese Restaurant,94401.0,94401.0,33 E 3rd Ave,33 E 3rd Ave
3845,3817,Va Bene,Va Bene,78256.0,78256.0,15900 La Cantera Pkwy,15900 Cantera Pkwy
3993,4035,Plum Tomato,Plum Tomato,32960.0,32960.0,1415 16th St,1415 16th St
890,951,Kingfish Restaurant,Kingfish Restaurant,94401.0,94401.0,201 S B St,201 S B St
5823,5757,IHOP,IHOP,63117.0,63117.0,8049 Clayton Rd,8049 Clayton Rd
3941,3955,Di Mare,Di Mare Vero Beach,32963.0,32963.0,1517 Ocean Dr,1517 Ocean Dr
1238,1304,Classic 101 Burgers & Shakes,Classic 101 Burgers & Shakes,94002.0,94002.0,575 Ralston Ave,575 Ralston Ave
3492,3614,The Farmhouse,The Farmhouse,10506.0,10506.0,954 Old Post Rd,954 Old Post Rd
5881,5789,Spoon Asian Fusion,Spoon Asian Fusion,10514.0,10514.0,415 King St,415 King St
1091,1036,Tamarine Restaurant,Tamarine Restaurant,94301.0,94301.0,546 University Ave,546 University Ave
5856,5644,801 Chophouse,801 Chophouse St. Louis,63105.0,63105.0,137 Carondelet Plz,137 Carondelet Plz
4792,4864,Brio Tuscan Grille,Brio Tuscan Grille,34108.0,34108.0,5505 Tamiami Trl N,5505 Tamiami Trl N
597,565,Starbucks Coffee,Starbucks,94404.0,94404.0,1066 Foster City Blvd,1000 Metro Center Blvd
1508,1473,Jing-Jing Szechwan Hunan Gourmet,Jing-Jing Szechwan Hunan Gourmet,94301.0,94301.0,443 Emerson St,443 Emerson St
965,922,Ben Tre Vietnamese Homestyle Cuisine,Ben Tre Vietnamese Homestyle Cuisine,94401.0,94401.0,213 2nd Ave,213 2nd Ave
850,1003,Thai Satay Restaurant,Thai Satay Restaurant,94401.0,94401.0,173 E 4th Ave,173 E 4th Ave
4281,4269,Lyfe Kitchen,Lyfe Kitchen,75225.0,75225.0,8315 Westchester Dr,8315 Westchester Dr
3322,3335,Protein Bar,Protein Bar,60606.0,60606.0,120 S Riverside Plz,120 S Riverside Plz
145,32,Mission City Cafe,Mission City Cafe,94085.0,94085.0,510 Lawrence Expy,510 Lawrence Expy
6108,6016,Lake Forest Food & Wine,Lake Forest Food & Wine Specialties,60045.0,60045.0,645 N Bank Ln # 120,272 E Deerpath Rd
1278,1205,Shalizaar Restaurant,Shalizaar,94002.0,94002.0,3416 Hillcrest Dr,300 El Camino Real
5581,5452,Southeast Kitchen,Southeast Kitchen,19806.0,19806.0,1901 Delaware Ave,1901 Delaware Ave
4970,5006,Wow Bao,Wow Bao,60611.0,60611.0,835 N Michigan Ave # 1030,835 N Michigan Ave
4207,4177,Andalucia Tapas Restaurant & Bar,Andalucia Tapas Restaurant & Bar,77002.0,77002.0,1201 San Jacinto St,1201 San Jacinto St
3023,3141,Flagler Steakhouse at The Breakers,Flagler Steakhouse,33480.0,33480.0,2 S County Rd,1 S County Rd
4026,4003,Fujiyama Japanese Steakhouse & Sushi Bar,Fujiyama Japanese Steakhouse,32966.0,32966.0,5959 20th St,5959 20th St
1536,1369,Cafe Del Sol,Cafe Del Sol Restaurant,94025.0,94025.0,1010 Doyle St,1010 Doyle St
674,681,Bravo Taqueria,Bravo Taqueria,94061.0,94061.0,980 Woodside Rd,980 Woodside Rd
128,29,Little India Cafe,Little India Cafe,94085.0,94085.0,415 N Mary Ave,415 N Mary Ave
4469,4501,On The Border Mexican Grill & Cantina,On The Border Mexican Grill & Cantina,30326.0,30326.0,3495 Buckhead Loop NE,1 Buckhead Loop NE
1795,1955,Johnnies New York Pizzeria,Johnnies,90067.0,90067.0,10251 Santa Monica Blvd,10251 Santa Monica Blvd.
719,707,Karlitas Ta,Karlitas Taco Place,94061.0,94061.0,512 Woodside Rd,512 Woodside Rd
6174,5983,Inovasi,Inovasi,60044.0,60044.0,28 E Center Ave Ste LL,28 E Center Ave
5911,5833,A Taste Of China,A Taste Of China,10514.0,10514.0,55 King St,55 King St
817,846,Quinto Sol,Quinto Sol,94063.0,94063.0,2201 Broadway St,2201 Broadway St
4798,4812,Masa Restaurant,Masa,34108.0,34108.0,9123 Strada Pl,9123 Strada Pl
1694,1442,Round Table Pizza,Round Table Pizza,94025.0,94025.0,1225 El Camino Real,1225 El Camino Real
978,964,Everyday Beijing,Everyday Beijing,94401.0,94401.0,637 S B St,637 S B St
3535,3614,The Farmhouse,The Farmhouse,10506.0,10506.0,954 Old Post Rd,954 Old Post Rd
2149,1732,Round Table Pizza,Round Table Pizza,94025.0,94025.0,1225 El Camino Real,1225 El Camino Real
199,110,Katana Sushi & Sake,Katana Sushi & Sake,94087.0,94087.0,411 E El Camino Real,411 E El Camino Real
1075,1473,Jing-Jing Szechwan Hunan Gourmet,Jing-Jing Szechwan Hunan Gourmet,94301.0,94301.0,443 Emerson St,443 Emerson St
3198,3284,Siam Rice,Siam Rice,60606.0,60606.0,117 N Wells St,117 N Wells St
1165,1520,Tava Indian Kitchen,Tava Indian Kitchen,94301.0,94301.0,855 El Camino Real,855 El Camino Real Ste 162
3335,3441,Beverly Glen Deli,Beverly Glen Deli,90077.0,90077.0,2948 N Beverly Glen Cir,2948 N Beverly Glen Cir
2252,1453,Menlo BBQ,Menlo BBQ,94025.0,94025.0,555 Willow Rd,555 Willow Rd
5876,5917,Desert Moon Cafe Inc,Desert Moon Cafe,10514.0,10514.0,89 Oak Hill Rd,89 Oak Hill Rd
1153,1152,The Cheesecake Factory,The Cheesecake Factory,94301.0,94301.0,375 University Ave,375 University Ave
851,917,Hotaru Japanese Restaurant,Hotaru Japanese Restaurant,94401.0,94401.0,33 E 3rd Ave,33 E 3rd Ave
2147,1742,Chantilly Restaurant,Chantilly Restaurant,94061.0,94061.0,3001 El Camino Real,3001 El Camino Real
1039,1053,Garden Fresh & Vegetarian Restaurant,Garden Fresh,94301.0,94301.0,460 Ramona St,460 Ramona St
2310,2502,Il Fornaio,Il Fornaio,90210.0,90210.0,301 N Beverly Dr,301 North Beverly Drive
4933,4848,First Watch Restaurant,First Watch,34110.0,34110.0,1000 Immokalee Rd,1000 Immokalee Rd
1057,1530,Pizza My Heart,Pizza My Heart,94301.0,94301.0,220 University Ave,220 University Ave
5785,5667,Posh Nosh,The Posh Nosh,63105.0,63105.0,8115 Maryland Ave,8115 Maryland Ave
6145,6076,Subway,Subway,60045.0,60045.0,13783 W Oasis Service Rd,225 E Deerpath
756,803,Tacos El Camino,Tacos El Camino,94061.0,94061.0,2627 El Camino Real,2627 El Camino Real
1772,1487,Osteria - Palo Alto,Osteria,94301.0,94301.0,247 Hamilton Ave,247 Hamilton Ave
2411,2410,Euro Caffee,Euro Caffe,90210.0,90210.0,9559 Santa Monica Blvd,9559 S Santa Monica Blvd
1038,1487,Osteria - Palo Alto,Osteria,94301.0,94301.0,247 Hamilton Ave,247 Hamilton Ave
428,186,Viva Taqueria,Viva Taqueria,95050.0,95050.0,444 N Winchester Blvd,444 N Winchester Blvd
3323,3263,Pret A Manger,Pret A Manger,60606.0,60606.0,120 S Riverside Plz,211 W Adams St
1614,1433,Juban Yakiniku House Japanese BBQ,Juban Yakiniku House,94025.0,94025.0,712 Santa Cruz Ave,712 Santa Cruz Ave
4610,4609,Greens Irish Pub,Greens Irish Pub,11030.0,11030.0,436 Plandome Rd,436 Plandome Rd
2295,2401,Scarpetta,Scarpetta,90210.0,90210.0,225 N Canon Dr,225 N Canon Dr
596,562,New Saigon,Pho New Saigon,94404.0,94404.0,1088 Foster City Blvd,1088 Foster City Blvd
4024,3999,Olive Garden Italian Restaurant,Olive Garden Italian Restaurant,32966.0,32966.0,5945 20th St,5995 20th Street
3871,3938,Citrus Grillhouse,Citrus Grillhouse,32963.0,32963.0,1050 Easter Lily Ln,1050 Easter Lily Ln
1260,1076,Jing-Jing Szechwan Hunan Gourmet,Jing-Jing Szechwan Hunan Gourmet,94301.0,94301.0,443 Emerson St,443 Emerson St
2775,2857,Yip Yick Ming Inc,Yip Yick Ming Inc,10004.0,10004.0,18 Beaver St,18 Beaver St
2147,738,Chantilly Restaurant,Chantilly Restaurant,94061.0,94061.0,3001 El Camino Real,3001 El Camino Real
5324,5272,North Star Restaurant,North Star Restaurant,10576.0,10576.0,85 Westchester Ave,85 Westchester Ave
5325,5271,Inn At Pound Ridge,The Inn At Pound Ridge,10576.0,10576.0,258 Westchester Ave,258 Westchester Ave
4826,4780,Azn Azian Cuizine,AZN,34108.0,34108.0,9118 Strada Pl,9118 Strada Pl
810,754,El Grullense E & E,El Grullense,94063.0,94063.0,2401 Middlefield Rd,1243 Middlefield Rd
4870,4789,Sushi Thai Of Naples,Sushi Thai of Naples,34108.0,34108.0,869 103rd Ave N,869 103rd Ave N
5870,5787,Old Stone Trattoria,Old Stone Trattoria,10514.0,10514.0,425 King St,425 King St
5367,5272,North Star Restaurant,North Star Restaurant,10576.0,10576.0,85 Westchester Ave,85 Westchester Ave
1692,1473,Jing-Jing Szechwan Hunan Gourmet,Jing-Jing Szechwan Hunan Gourmet,94301.0,94301.0,443 Emerson St,443 Emerson St
1009,861,B Street & Vine,B Street & Vine,94401.0,94401.0,320 S B St,320 S B St
3161,3089,Palm Beach Cafe,Palm Beach Cafe,33401.0,33401.0,206 S Olive Ave,206 S Olive Ave
3689,3827,La Gloria Dominion,La Gloria,78257.0,78257.0,21819 W Interstate 10,21819 IH-10
