ID,Title,Authors,ISBN13,Pages,Rating,Ratings_Count,Publisher,Publish_Date
2799,"The Miracles and Riches of God: Autobiography of John Nimley Wulu, Sr. of Monrovia, Liberia, West Africa (Founder and Builder of Schools)","John Nimley Wulu, Sr.",9781438918006,136,,,AuthorHouse,12/10/2008
2800,"The Autobiography of Lieutenant-General Sir Harry Smith, Baronet of Aliwal on the Sutlej / Edited, With the Addition of Some Supplementary Chapters",G.C. Moore Smith,2940017734308,,,,London : Murray,
2801,"Recollections and reflections, a professional autobiography",James Robinson Planché,2940023549378,,,,London Tinsley,
2802,"A tamarisk garden blessed with rain [microform] ; or, The autobiography of Pastor Ren",Ch?êng-yüan Jên,2940030544601,,,,"London, Philadelphia : The China inland mission",
2803,Browning's Parleyings: The Autobiography of a Mind,William C. DeVane,9780781274623,306,,,Reprint Services Corporation,08/01/1992
2804,"Aiming at Targets: the Autobiography of Robert C. Seamans, Jr",Robert Seamans,9781478233312,316,,,CreateSpace Independent Publishing Platform,07/12/2012
2805,It S The Gypsy In Me The Autobiography Of Konrad Bercovici,Konrad Bercovici,2940025459040,,,,"Prentice-Hill, Inc.",
2806,A Veterans Tale - A Short Autobiography of Dakota Diamond,Dakota Diamond,2940151093675,,,,"E-BookTime, LLC",08/24/2015
2807,"A Flower Grows in My Heart, The Autobiography of Mary Frances Humphrey Roe, Born 27 Feb. 1912",Mary Frances Humphrey Roe,9781418453206,172,,,AuthorHouse,05/12/2004
2808,A Breath of Springtime: An Autobiography,Helen M. Morris,9781401079017,237,,,Xlibris Corporation,01/21/2003
2809,Autobiography,Elisabeth Moltmann-Wendel,9780334027089,288,,,SCM Press Limited,12/28/1997
2810,Vignettes Of A Wonderful Life!: The Amalgamated Autobiographies Of Mary Maxine And Ralph Thomas Palmer,Ralph Palmer,9781449728946,420,,,WestBow Press,10/28/2011
2811,"Autobiography of Peter Cartwright, the Backwoods Preacher",Peter Cartwright,9781425559335,532,,,University of Michigan Library,09/28/2006
2812,"Life of ... Robert Blair ... Containing His Autobiography, from 1593 to 1636 ...",Thomas McCrie Robert Blair,2940021434096,,,,[s.n.],
2813,"Jazz Odyssey: The Autobiography of Joe Darensbourg, as Told to Peter Vacher","Peter Vacher, Joe Darensbourg",9780807114421,231,,,Louisiana State University Press,03/28/1988
2814,`A Wand'ring Minstrel I': The Autobiography of Thomas,Thomas Round,9781859360958,214,,,Carnegie Publishing Limited,12/05/2002
2815,"The Public Life of Captain John Brown, With an Autobiography of His Childhood and Youth",James Redpath,9780795008207,407,,,New Library Press LLC,11/04/2012
2816,Threading My Way: Twenty-seven Years of Autobiography,Robert Dale Owen,2940025965091,,,,Trübner &amp; Co.,
2817,My Autobiography,Brule Snuggleson,9781629071398,48,4.0,1,Publish America,09/26/2013
2818,ADHD: An Autobiography of Survival,Richard C. Kuendig,9780954172329,241,,,"Duendig, Richard",09/28/2003
2819,"Private Dalzell, his Autobiography, Poems, and Comic war Papers, Sketch of John Gray, Washington's Last Soldier, Etc","John Gray, James McCormick Dalzell",9781296905620,276,,,Sagwan Press,08/21/2015
2820,"The Recycled Bible: Autobiography, Culture, and the Space Between",Fiona Black,9789004130883,224,,,BRILL,10/13/2006
2821,"William Bill Carlson, an Autobiography: The Founder of Carlson Craft","William Carlson, Daniel J. Vance",9780967201405,80,,,Advance Creative,05/28/1999
2822,Garibaldi: An Autobiography - Scholar's Choice Edition,Giuseppe Garibaldi,9781294942290,358,,,Scholar's Choice,02/08/2015
2823,Wild Oats Sowings: Autobiography of an Adventurer (1836~1856),S.W. Cushing,2940149749959,,,,Big Byte Books,06/20/2014
2824,Tom Landry: An Autobiography,Tom Landry,9780802726599,315,4.5,2,Cengage Gale,11/01/1991
2825,"Home and Abroad, Vol. 2 of 2: An Autobiography of an Octogenarian (Classic Reprint)",Merton Russell-Cotes,9781330642740,654,,,FB &amp;c Ltd,07/03/2015
2826,Ground Under Our Feet - An Autobiography,Richard Ely,9781473310209,366,,,Read Books Design,07/10/2013
2827,The Autobiography of Jack the Ripper: As Revealed to Clanash Farjeon,Alan Scarfe,9780889629981,260,,,Mosaic Press,01/01/2014
2828,Blood and Alcohol: An autobiography of his life as a blood relation to a former president and his battle with alcohol,Michael Stapleton,9781483634128,156,,,Xlibris US,05/22/2013
2829,Philosopher at Large: An Intellectual Autobiography,Mortimer Jerome Adler,9780025004900,349,,,"Macmillan Publishing Company, Incorporated",08/01/1977
2830,From the Atomic Bomb to the Landau Institute: Autobiography. Top Non-Secret,Isaak M. Khalatnikov,9783642428609,216,,,Springer Berlin Heidelberg,06/30/2014
2831,The Autobiography of Benjamin Franklin and a Sketch of Franklin's Life from the Point where the ...,Benjamin Franklin,2940026646487,,,,"Houghton, Mifflin and company",
2832,Graeme Swann: The Breaks Are Off - My Autobiography,Graeme Swann,9781444727395,432,,,"Hodder &amp; Stoughton, Ltd.",10/13/2011
2833,Contarini Fleming: A Psychological Autobiography,Earl of Beaconsfield Benjamin Disraeli Benjamin Disraeli,2940019656714,,,,HarperCollins Publishers,
2834,What Faith Can Do!: The Autobiography Of Rachel,Beverly Ann Conner,9781456895150,,,,Xlibris Corporation,05/14/2011
2835,"They Dream Not of Angels but of Men: Homoeroticism, Gender, and Race in Latin American Autobiography",Robert Richmond Ellis,9780813024417,219,,,University Press of Florida,02/28/2002
2836,Anthropology and Autobiography,"Judith Oakley, Helen Callaway",9780415051897,268,,,Taylor &amp; Francis,07/21/1992
2837,The Unauthorized Autobiography,Harry Crossfield,9781441587572,190,,,Xlibris Corporation,03/17/2010
2838,HENRY JAMES AUTOBIOGRAPHY,FREDERICK W.DUPEE,2940024950869,,,,CRITERION BOOKS COMPANY,
2839,Memories at Low Altitude: The Autobiography of a Mozambican Security Chief,Jacinto Veloso,9781770224162,310,,,Random House Struik,05/01/2012
2840,The Story of My Life and Work an Autobiography;,Booker T. Washington,9781290161169,466,,,HardPress Publishing,01/10/2012
2841,The Truth: An Autobiography in Poetry and Prose,Talya Morgana Stein,9781491735060,256,,,"iUniverse, Incorporated",06/09/2014
2842,"Bardot, Deneuve, Fonda",Roger Vadim,9781850891314,300,,,ISIS Large Print Books,10/28/1988
2843,Will: The Autobiography of Will Greenwood,Will Greenwood,9780099476481,224,,,Random House Adult Trade Publishing Group,07/28/2005
2844,"The autobiography of Benjamin Franklin. Published verbatim from the original manuscript,","his grandson, William Temple Franklin",2940017454572,,,,"London, H.G. Bohn",
2845,A Man of Many Hats: An Autobiography,Maks A. Stajich,9780533113026,,,,"Vantage Press, Inc.",06/01/1995
2846,The Story of a Soul (L'Histoire d'une Ame): The Autobiography of St. Therese of Lisieux,Therese of Lisieux,9781406807714,196,,,Echo Library,09/28/2006
2847,Blue Skies: The Autobiography of a Canadian Spitfire Pilot in World War II,General Distribution Services Incorporated,9780773752139,262,,,"Fitzhenry &amp; Whiteside, Limited",10/28/1988
2848,Doddie: My Autobiography. Alex MacDonald: New Paperback Edition. Revised and Updated,"Alex Macdonald, Brian Scott, Sandy Jardine",9781845027322,256,,,Black &amp; White Publishing,10/03/2013
2849,Taken alive : and other stories with an autobiography : The home acre,Edward Payson Roe,2940022440195,,,,New York : P.F. Collier,
2850,Marse Henry : an autobiography,Henry Watterson,2940020771888,,,,New York : G.H. Doran,
2851,Betty: The Autobiography,Betty Driver,9780750517003,352,,,Magna Large Print Books,08/28/2001
2852,To Race the Wind; An Autobiography,Harold Krents,9780399109249,282,,,Penguin Group (USA) Incorporated,01/28/1972
2853,Lake Tanganyika: Pathway to New Horizons - An Autobiography,Ignace Kisimba,2940151126229,,,,Bookstand Publishing,09/17/2015
2854,The Revelation of a Star's Endless Shine: A Young Woman's Autobiography of a 20-Year Tale of Trials and Tribulations,Shirley Cheng,9780615150444,702,5.0,1,Dance with Your Heart! Publishing,06/15/2008
2855,Recasting Autobiography: Women's Counterfictions in Contemporary German Literature and Film,Barbara Kosta,9780801482038,219,,,Cornell University Press,06/01/1994
2856,University Library of Autobiography Volume 11,HardPress,9781290496094,472,,,HardPress Publishing,08/01/2012
2857,My Escape: An Autobiography,Benoite Groult,9781590515440,352,,,"Other Press, LLC",10/23/2012
2858,"Autobiography of John Francis Hylan, mayor of New York",John Francis Hylan,2940017733639,,,,"New York, The Rotary press",
2859,"Autobiography of Oliver Otis Howard, Major-general, United States Army",Oliver Otis Howard,2940026674428,,,,Baker &amp; Tayloor,
2860,"Lady Morgan' Memoirs: Autobiography, Diaries and Correspondence Volume 1","William Hepworth Dixon, Lady 1783-1859 Morgan",9781297800962,546,,,Andesite Press,08/12/2015
2861,As I Remember It: An Autobiography,Harold L. Durck,9780738815190,360,,,Xlibris Corporation,12/28/2000
2862,Living of Charlotte Perkins Gilman: An Autobiography,"Charlotte Perkins Gilman, Zona Gale",2900299127441,394,3.0,1,University of Wisconsin Press,02/28/1991
2863,Works : including his autobiography,Simon Patrick,2940020453319,,,,Oxford : [University Press,
2864,Kurt: Forcing the Edge - An Autobiography,"Kurt Browning, Neil Stevens",9780002158435,212,,,HarperCollins Canada,02/01/1992
2865,The Autobiography of a Cad,A G Macdonell,2940151117234,,,,Endeavour Press,07/31/2015
2866,Just Getting There: An Autobiography,Lloyd Duncan,9781425715182,272,,,Xlibris Corporation,11/28/2006
2867,Kid from Hoboken: An Autobiography,"Bill Bailey, Pele De Lappe",9780918266323,424,,,Smyrna Press,01/28/1993
2868,"Campaign echoes [microform] : the autobiography of Mrs. Letitia Youmans, the pioneer of the white ribbon movement in Canada : written",request of the Provincial Woman's Christian Temperance Union of Ontario,2940028765971,,,,Toronto : W. Briggs; Montreal : C.W. Coates,
2869,The Autobiography Of Meatball Finkelstein,Ross Venokur,9780440417095,160,,,Random House Children's Books,05/01/1902
2870,The Autobiography of Mark Rutherford and Mark Rutherford's Deliverance,William Hale White,2940017734506,,,,London : Trübner,
2871,Cathy: My Autobiography,"Cathy Freeman, Scott Gullan",9781904317777,272,,,Raceform,07/05/2004
2872,"The Autobiography of Samuel Smiles, Ll. D",Samuel Smiles,9781297655050,490,,,Andesite Press,08/11/2015
2873,Today is My Favorite Day and Right Now Is My Favorite Time: The Autobiography of James E. McEachern,Jim McEachern,9781483416403,,,,Lulu Publishing Services,11/10/2014
2874,A Game of Two Halves: The Autobiography,Archie MacPherson,9781845029265,308,,,Black &amp; White Publishing,10/08/2009
2875,"Edward Wortley Montagu, Vol. 2 of 3: An Autobiography (Classic Reprint)",Edward Vaughan Hyde Kenealy,9781331981008,316,,,FB &amp;c Ltd,07/26/2015
2876,"Autobiography, Letters and Literary Remains of Mrs. Piozzi (Thrale) Volume 1",Piozzi Hester Lynch 1741-1821,9781314131246,384,,,HardPress Publishing,01/28/2013
2877,Autobiography and letters from his childhood until his appointment as H.M. Ambassador at Madrid,Austen Henry Layard,2940017677124,,,,London J. Murray,
2878,Autobiography of Margot Asquith,Margot Asquith Oxford and Asquith,2940017734445,,,,London : Butterworth,
2879,"Autobiography and personal recollections of John Lemley, editor of the Golden censer, with seven years' experience as editor and public speaker",John Lemley,2940017622742,,,,"Rockford, Ill. [Chicago, Blakely &amp; Brown, printers]",
2880,"Clean Politics, Clean Streams: A Legislative Autobiography and Reflections",Franklin L. Kury,9781611460742,286,,,Lehigh University Press,09/16/2011
2881,Fifty years in journalism embracing recollections and personal experiences with an autobiography,Beman Brockway,2940019117802,,,,"Watertown, N.Y., Daily Times printing and publishing house",
2882,"The Rev. Oliver Heywood, B.a., 1630-1702: His Autobiography, Diaries, Anecdote and Event Books : Illustrating the General and Family History of Yorkshire and Lancashire, Volume 1",Oliver Heywood,9781296712747,390,,,Andesite Press,08/11/2015
2883,A Pilgrim's Journey: The Autobiography of Ignatius of Loyola,Joseph N. Tylenda,9780814654682,156,,,"Liturgical Press, The",09/01/1985
2884,Autobiography; a Personal Narrative of Political Experiences,Robert Marion La Follette,2940026646203,,4.5,2,R.M. La Follette Co.,
2885,A Summer Jaunt: Being a Rambling Autobiography of John Strange Winter [pseud.],John Strange Winter,2940026642144,,,,F. V. White &amp; co.,
2886,Boycott The Autobiography,Geoffrey Boycott,9780552993180,,,,Corgi Books,12/31/1988
2887,"A Lover's Quarrel, An Autobiography: My Pilgrimage of Freedom in Churches of Christ",Leroy Garrett,9780891120742,302,,,Abilene Christian University Press,11/28/2003
2888,"Autobiography of Samuel S. Hildebrand, the renowned Missouri bushwhacker ... being his complete confession",Samuel S. Hildebrand,2940017763568,,,,"Jefferson City, Mo., State Times Printing House",
2889,Mark Twain's Burlesque Autobiography: First Romance - Scholar's Choice Edition,Twain Mark,9781297300837,52,,,Scholar's Choice,02/19/2015
2890,Edward Wortley Montagu: An Autobiography [ficious],Edward Vaughan Hyde Kenealy,2940024373620,,,,T. C. Newby,
2891,The Autobiography of St Ignatius,Ignatius Of Loyola,9781781392980,114,,,Benediction Books,09/22/2012
2892,"Sex, Lies, and Autobiography: The Ethics of Confession",James O'Rourke,9780813925127,208,,,University of Virginia Press,02/28/2006
2893,Instinct and Intimacy: Political Philosophy and Autobiography in Rousseau,Margaret Ogrodnick,9780802006127,256,,,"University of Toronto Press, Scholarly Publishing Division",07/31/1999
2894,The Artist's Autobiography,Geoff Dr Hall,9780956803498,142,,,Uppt  cka Press,09/27/2012
2895,Octavia Wilberforce: The Autobiography of a Pioneer Woman Doctor,Octavia Wilberforce,9780304322305,224,,,Cassell P L C,05/01/1990
2896,"So Far, so Good: The Autobiography",Paul Eddington,9780340638378,246,,,Hodder General Publishing Division,03/28/1996
2897,Confessions of a Late Night Talk Show Host: The Autobiography of Larry Sanders,"Garry Shandling, David Rensin",9780671536022,,,,Simon &amp; Schuster Audio,12/01/1998
2898,Black Americans in Autobiography: An Annotated Bibliography of Autobiographies and Autobiographical Books Written since the Civil War,Russell C. Brignano,9780822305590,193,,,Duke University Press,03/01/1984
2899,"John Sherman's Recollections of Forty Years in the House, Senate and Cabinet: An Autobiography Volume 1",John Sherman,9781290198592,722,,,HardPress Publishing,01/10/2012
2900,Linford Christie: An Autobiography,"Linford Christie, Tony Ward",9780091741792,192,,,Ebury Publishing,04/28/1990
2901,The Autobiography of Arthur Ransome,Arthur Ransome,9780224012454,368,,,Random House Adult Trade Publishing Group,12/27/1987
2902,Molly Dear: The Autobiography of an Android,Stephen Fine,9780312022549,320,,,St. Martin's Press,10/01/1988
2903,Seventy Years of Life and Labor: An Autobiography,Samuel Gompers,9780875461120,280,5.0,1,Cornell University Press,01/01/1984
2904,The_Autobiography_Of_Benvenuto_Cellini,Benvenuto Cellini,2940026674282,,,,Random House Adult Trade Publishing Group,
2905,Big Boys Don't Cry: An Autobiography,Dr. Willie McCarney,2940149867721,200,,,Matador Publishing Ltd,02/10/2015
2906,Autobiography of Cyrus Morton - Scholar's Choice Edition,Hermann von Holst,9781294964575,56,,,Scholar's Choice,02/08/2015
2907,My Autobiography and Reminiscences,Frith William Powell 1819-1909,9781314083736,544,,,HardPress Publishing,01/28/2013
2908,The autobiography of Col. Jonathan Burnham of Salisbury,Jonathan  Burnham,2940017704547,,,,Salem,
2909,An autobiography,William Nisbet,2940017594216,,,,"[Providence, R. I. : Standard Printing Co.",
2910,Flying Through the Sun: An Autobiography of Bo Dunne,Bo Dunne,9781496960436,48,,,AuthorHouse,12/30/2014
2911,Echoes of an Autobiography,"Nuala O'Neill, Nuala O'Nneill",9780385408394,118,,,Knopf Doubleday Publishing Group,01/28/1997
2912,"Shooting Off My Mouth Spitting Into the Mirror: Lisette Model, A Narrative Autobiography",Lisette Model,9783865219206,128,,,Steidl Photography International,04/09/2010
2913,From Right to Left: An Autobiography,Frederick Vanderbilt Field,9780882081618,336,,,"Chicago Review Press, Incorporated",11/13/1990
2914,"Autobiography and Recollections of Incidents Connected with Horticultural Affairs, Etc. from 1807 Up - Scholar's Choice Edition",Louis Menand,9781298156051,230,,,Scholar's Choice,02/18/2015
2915,Words to Win: The Making of a Modern Autobiography,Tanika Sarkar,9789381017906,318,,,Zubaan Books,02/15/2014
2916,The Power of Positive Phynque-ing: The Autobiography of an Absolute Nobody,Gary C. Fink,2940014443142,,,,Publish Green,05/17/2012
2917,Men of Mark in Connecticut; Ideals of American Life Told in Biographies and Autobiographies of Eminent Living Americans... Volume 6,Osborn Norris Galpin B. 1858 Ed,9781314714838,596,,,HardPress Publishing,12/13/2013
2918,"Modern Irish Autobiography: Self, Nation and Society",Liam Harte,9781403912688,288,,,Palgrave Macmillan,05/01/2007
2919,A Memoir of the New Left: The Political Autobiography of Charles A. Haynie,Aeron Haynie,9781572336728,154,,,University of Tennessee Press,09/10/2009
2920,The history of my life and work. Autobiography,Morgan London Latta,2940022641332,,,,"Raleigh, Montreal [etc.] M. L. Latta",
2921,Once Upon A Girl: An Autobiography,B. Purcell,9781478263500,70,,,CreateSpace Publishing,07/21/2012
2922,Autobiography and Sketches of My Travels,Sea and Land.,9781297968365,80,,,Sagwan Press,08/22/2015
2923,"Autobiography of Anton Rubinstein, 1829-1889",Anton Rubinstein,2940017678480,,,,"Boston : Little, Brown, and company",
2924,Midnight Son: An Autobiography,Jason Everett Miller,9781515347828,396,,,CreateSpace Publishing,08/03/2015
2925,The Autobiography,A. P. McCoy,9781409131670,,,,"Orion Publishing Group, Limited",10/28/2011
2926,"Autobiography of the Rev. Samuel H. Turner, D.D.: late professor of Biblical ...",Samuel Hulbeart Turner,2940026700578,,,,"A.D.F. Randolph, 1864",
2927,"The Life of William Carleton, Vol. 1: Being His Autobiography and Letters (Classic Reprint)",William Carleton,9781330846995,362,,,FB &amp;c Ltd,07/06/2015
2928,"One of them, chapters from a passionate autobiography",Elizabeth Hasanovitz,2940020239616,,,,"Boston, New York : Houghton Mifflin",
2929,"Autobiography of George Tait: A Deaf Mute, Who First Gave Instructions to the Deaf and Dumb in the City of Halifax; Also an Extract From an American Paper on Teachers and Modes of Teaching the Deaf and Dumb (Classic Reprint)",George Tait,9781330497401,44,,,FB &amp;c Ltd,06/29/2015
2930,Benjamin Franklin: Autobiography and Selected Writings,Wector,9780030098901,317,,,Harcourt College Publishers,01/28/1959
2931,"Recollections of a Happy Life, Vol. 1 of 2: Being the Autobiography of Marianne North (Classic Reprint)",Marianne North,9781440056284,376,,,FB &amp;c Ltd,07/06/2015
2932,Huguenot Galley-Slave: Autobiography of a French Protestant Condemned to the Galleys for the Sake of His Religion,Jean Marteilhe,9781410201089,260,,,Press Holdings International,07/28/2002
2933,Mr. Celebrity: The Autobiography of Earl Blackwell,"Earl Blackwell, Patsy Maharam",9780963136404,162,,,"Celebrity International P. R., Limited (C. I. P. R., Limited",02/28/1992
2934,Fading into the Limelight: The Autobiography,Peter Sallis,9780752875965,246,,,"Orion Publishing Group, Limited",11/09/2006
2935,"Passing the Portal: Or, a Girl's Struggle : An Autobiography",Metta Victoria Fuller Victor,9781297956966,416,,,Sagwan Press,08/22/2015
2936,A Thousand Months to Remember: An Autobiography,Joseph M. Dawson,9780918954039,296,,,Baylor University Press,01/28/1964
2937,"Yo, Claudio / I, Claudius : A partir de la autobiografia de Claudio. Emperador de los romanos nacido en el ano 10 a. de C. y asesinado y deificado el 54 d. de C. / From the Autobiography of Tiberius Claudius, Born 10 B.C., Murdered and Deified A.D. 54",Robert Graves,9788420650470,,,,Grupo Anaya Comercial,06/30/2010
2938,Seven Ages of a Medical Scientist: An Autobiography,"George W., Sr.George W. Corner",9780812278118,406,,,University of Pennsylvania Press,10/01/1981
2939,Mary: An Autobiography / Edition 1,Mary E. Mebane,2900807848219,256,,,The University of North Carolina Press,03/22/1999
2940,"An autobiography of Edward, Lord Herbert of Cherbury;",Edward Herbert Herbert of Cherbury,2940019429769,,,,"London, G. Routledge &amp; Sons Limited; New York, E.P. Dutton &amp; Co",
2941,Groucho And Me,Groucho Marx,9780786748273,376,4.7,7,Da Capo Press,06/16/2009
2942,Literary Reminiscences; From the Autobiography of an English Opium-Eater,De Quincey Thomas 1785-1859,9781313203876,358,,,HardPress Publishing,01/28/2013
2943,The Autobiography Of Mark Rutherford,Mark Rutherford,9781438514161,112,,,"Standard Publications, Incorporated",04/07/2009
2944,A Latter-Day Odyssey: The Autobiography of the Man Who Would Not Give up,Mihran Moses Koeroghlian,9780805929713,360,,,"Dorrance Publishing Company, Inc.",01/01/1987
2945,The Autobiography of Colonel John Trumbull,John Trumbull,9780306712425,404,,,Da Capo Press,11/28/1970
2946,"The Autobiography of Thomas Shepard: The Celebrated Minister of Cambridge, N. E. with Additional Notices of His Life and Character",Thomas Shepard,9781429018029,136,,,Applewood Books,05/28/2009
2947,"Remember My Sacrifice: The Autobiography of Clinton Clark, Tenant Farm Organizer and Early Civil Rights Activist",Clinton Clark,9780807132777,240,,,Louisiana State University Press,11/28/2007
2948,Ocean Echoes: An Autobiography,Arthur Mason,2940027050610,,,,"Holt, Henry &amp; Company, Inc.",
2949,A Bird on a Wire: A Mini Autobiography,E. F. Goode,9781403378279,188,,,AuthorHouse,02/28/2003
2950,Autobiography of Countess Tolstoy [Sophie Andreevna Tolstoy],Vasiiii Spiridonov Sof'i?a? Andreevna Tolstai?a?,2940017624357,,,,B.W. Huebsch,
2951,"Before the Colours Fade...: A Collection of Songs, Poetry and Autobiography",Mark/S. Macko,9780982807521,454,,,West Coast Printing &amp; Publishing,05/28/2012
2952,"Autobiography of Rev. Joseph Tarkington, one of the pioneer Methodist preachers of Indiana",Joseph Tarkington,2940017763377,,,,Cincinnati : Curts &amp; Jennings,
2953,Autobiography and Other Writings,Ana de San Bartolome,9780226143712,196,,,University of Chicago Press,09/01/2008
2954,Reminiscences of foreign travel. A fragment of autobiography,Robert C. Winthrop,2940022853568,,,,[Boston] : Priv. print,
2955,The Autobiography of Aunt Kat: Ghetto T.R.U. Love,Sherri Monae,2940151997676,,,,Sherri Monae,04/04/2013
2956,Life and Letters of John Arthur Roebuck: With Chapters of Autobiography (Classic Reprint),John Arthur Roebuck,9781330491317,440,,,FB &amp;c Ltd,06/29/2015
2957,Art Smith's story; the autobiography of the boy aviator which appeared as a serial in the Bulletin,Art Smith,2940027311520,,,,"San Francisco, The Bulletin",
2958,Bluebeard: The Autobiography of Rabo Karabekian (1916-1988),"Kurt Vonnegut, Mark Bramhall",9781511323642,,,,Brilliance Audio,08/04/2015
2959,Autobiography of henry taylor,,2940029006936,,,,,
2960,The farmer boy who became a bishop; the autobiography of the Right Reverend A.R. Graves,Anson Rogers Graves,2940018999072,,,,"Akron, Ohio, New Werner Company",
2961,A Daughter of Isis: The Autobiography of Nawal El Saadawi,"Nawal El Saadawi, Nawal al-Saadawi",9781856496797,320,,,Zed Books,07/28/1999
2962,For Better or Worse: An Autobiography of My Marriage,MS Jemima Franklin,9781484844045,80,,,CreateSpace Independent Publishing Platform,04/29/2013
2963,Unless I'm Very Much Mistaken: My Autobiography,Murray Walker,9780007126972,496,,,HarperCollins UK,06/01/2003
2964,Autobiography Of John Stewart Mill,John Stuart Mill,9780231085069,250,,,Columbia University Press,10/01/1960
2965,Dick Johnson Autobiography,Dick Johnson,9781742759777,336,,,Random House Australia,11/01/2013
2966,Bishop Chase's Reminiscences: An Autobiography,Philander Chase,9781313006293,594,,,HardPress Publishing,01/28/2013
2967,"Autobiography, 1800-1875",Henry Taylor,2940017594728,,,,"London Longmans, Green",
2968,"The autobiography of Thomas Allen,",the author of Post mortem,2940026700967,,,,,
2969,"The autobiography of Benjamin Franklin, now first printed in England from the full and authentic text",Benjamin Franklin,2940017454565,,,,"London, J. M. Dent; New York, E. P. Dutton",
2970,The Autobiography of an Ex-Colored Man,James Weldon Johnson Summary & Study Guide,2940013018570,,,,BookRags.com,09/05/2011
2971,Elizabeth of Toro: The Autobiography of an African Princess,Elizabeth Nyabongo,9780671673963,287,,,Touchstone,08/15/1989
2972,The Great Platypus Caper & Other Hilarious Misadventures: an unreliable autobiography,Jeff HIllary,9781507639597,266,,,CreateSpace Publishing,01/20/2015
2973,Lydia Mendoza: A Family Autobiography,"Lydia Mendoza, Chris Strachwitz, James Nicolopulos",9781558850651,400,,,Arte Publico Press,09/28/1993
2974,Smile Please: An Unfinished Autobiography,Jean Rhys,9780060136024,,,,HarperCollins Publishers,05/01/1980
2975,Autobiography of Stephen A. Douglas - Scholar's Choice Edition,"Stephen Arnold Douglas, Frank Everett Stevens",9781294983286,58,,,Scholar's Choice,02/12/2015
2976,An Eye for a Bird; the Autobiography of a Bird Photographer,"Eric John Hosking, Frank W. Lane",9780839702900,302,,,"Eriksson, Paul S. Publisher",01/01/1973
2977,"Sir William Gregory, K. C. M. G., formerly member of Parliament and sometime governor of Ceylon. An autobiography",William Henry Gregory,2940020692565,,,,"London, J. Murray",
2978,"Still Untitled, (Not Quite) Autobiography",Ron Moody,9781907532115,,,,JR,09/28/2010
2979,Collingwood an Autobiography,R.G. Collingwood,9780192812476,172,,,Oxford University Press,12/28/1978
2980,My Autobiography: A Fragment,Friedrich Max M ller,9781290254045,374,,,HardPress Publishing,01/10/2012
2981,Antonin Raymond: An Autobiography,Antonin Raymond,9780804810449,328,,,Tuttle Publishing,01/01/1972
2982,The Autobiography of Benvenuto Cellini,BENVENUTI. CELLINI,2940023961132,,,,P.F. Collier,
2983,"Maurice Elvington; or, One out of suits with fortune. An autobiography",Wilfrid East,2940020801417,,,,London : Smith,
2984,An autobiography of James H. Berry;,James H. Berry,2940017733547,,,,"Bentonville, Ark., Democratic print",
2985,Autobiography of a Ba,Boomer,9781611530490,432,4.6,6,Light Messages,05/28/2013
2986,Autobiography of Ma Ka Tai Me She Kia Kiak - Scholar's Choice Edition,Black Hawk,9781298069481,196,,,Scholar's Choice,02/28/2015
2987,The Wind at My Back; An Autobiography,J. COYNE,9780932052834,164,,,"North Country Books, Incorporated",12/01/1991
2988,"Facsimile of autobiography of Abraham Lincoln : written for Jesse Fell of Bloomington, 1858",Abraham Lincoln,2940019957873,,,,"[Bloomington, Ill.] : Daily Pantagraph",
2989,The Autobiography of Methuselah,John Kendrick Bangs,9781505254389,68,,,CreateSpace Publishing,03/23/2015
2990,Wandering recollections of a somewhat busy life : an autobiography,John Neal,2940022173505,,,,Boston : Roberts brothers,
2991,From Private to Field-marshal: autobiography,William Robert Robertson,2940025437765,,,,"Houghton, Mifflin",
2992,Dusk of Dawn: An Essay toward an Autobiography of a Race Concept,W. E. B. Du Bois,9780527253059,16334,,,Kraus International Publications,11/01/1975
2993,"The autobiography of Joseph Lister, to which is added a contemporary account of the defence of ...",Joseph Lister,2940026673438,,,,,
2994,"Autobiography of William H. Seward, from 1801 to 1834. With a memoir of his life, and selections from his letters from 1831 to 1846",William Henry Seward,2940017335710,,,,"New York, D. Appleton and company",
2995,The autobiography of Leigh Hunt,Leigh Hunt,2940017733875,,,,"London : Smith, Elder",
2996,Altered States: The Autobiography of Ken Russell,Ken A. Russell,9780553078312,352,,,Random House Publishing Group,10/01/1991
2997,"Autobiography of John J. Cornell, Containing an Account of His Religious Experiences and Travels in the Ministry",Cornell John J. 1826-1909,9781313542654,518,,,HardPress Publishing,01/28/2013
2998,Last Trek-a New Beginning: The Autobiography,F. W. de Klerk,9780312223106,412,,,Palgrave Macmillan,06/28/1999
2999,"Harriet Martineau's autobiography, Volume 3",Harriet Martineau,2940026682553,,,,"Smith, Elder, 1877",
3000,Dig,Grand; an autobiography,2940019240210,,,,"London, Ward, Lock",
3001,"Contemporary Authors Autobiography Series, Volume 8",Mark Zadrozny,9780810345072,350,,,Gale Group,12/15/1988
3002,"Autobiography, including a history of the Fourth Regt",T. H. Barton,2940017364819,,,,"Charleston, West Virginia Print. Co.",
3003,Lew Wallace: An Autobiography (Classic Reprint),Lew Wallace,9781425573751,548,,,"Scholarly Publishing Office, U of MI",09/13/2006
3004,Autobiography of A Kid Named Jimmie,Jimmie L. Powell,9781633673847,136,,,"Tate Publishing &amp; Enterprises, L.L.C.",11/18/2014
