ID,Title,Authors,ISBN,Publisher,Pages,Price
bn_2541,SUPERBASE VERSION 2,Arthur D. Tennick,9780750609449,Butterworth-Heinemann,300.0,
bn_2542,Ado 2.0 Programmer's Reference,"SUSSMAN,  Dave Sussman",9781861001832,Apress,432.0,
bn_2543,Professional Microsoft SQL Server 2012 Integration Services,"Brian Knight,  Erik Veerman,  Jessica M. Moss,  Mike Davis",9781118101124,Wiley,960.0,$30.72
bn_2544,Oracle SQL Tuning with Oracle SQLTXPLAIN,Stelios Charalambides,9781430248095,Apress,344.0,$36.72
bn_2545,Creating and Planning the Corporate Data Base System Project,Leo J. Cohen,9780134980935,Prentice Hall,323.0,
bn_2546,Relational Database Theory,"Paolo Atzeni,  Valeria De Antonellis,  Carol Batini",9780805302493,Addison Wesley,389.0,
bn_2547,GO! with Microsoft Access 2013 Brief / Edition 1,"Shelley Gaskin,  Carolyn McLellan",9780133414509,Prentice Hall,320.0,$57.31
bn_2548,Metadata and Organizing Educational Resources on the Internet,Jane Greenberg,9780789011787,Taylor & Francis,302.0,$112.14
bn_2549,Decision Trees For Business Intelligence And Data Mining,Barry De Ville,9781590475676,SAS Institute Inc.,240.0,
bn_2550,Pro Couchbase Server,"David Ostrovsky,  Yaniv Rodenski,  SELA Group",9781430266136,Apress,348.0,$46.33
bn_2551,Power User's Guide to R: Base,"Alan Simpson,  Cheryl Currid,  Craig Gillet",9780895883544,"Wiley, John & Sons, Incorporated",446.0,
bn_2552,Oracle8i: A Beginner's Guide,"Michael Abbey,  Donald Woodley,  Ian Abramson,  Michael J. Corey",9780072122046,"McGraw-Hill Companies, The",765.0,
bn_2553,Microsoft Official Academic Course: Microsoft Office Access 2003,Microsoft Corporation Staff,9780072256000,Microsoft Press,566.0,
bn_2554,dBASE III Plus,"Sarah E. Hutchinson,  Stacey C. Sawyer",9780256135152,McGraw-Hill Higher Education,136.0,
bn_2555,"Advances in Data Mining: Applications in E-Commerce, Medicine, and Knowledge Management / Edition 1",Petra Perner,9783540441168,Springer Berlin Heidelberg,120.0,$99.00
bn_2556,"WebSphere Business Integration Primer: Process Server, BPEL, SCA, and SOA / Edition 1","Ashok Iyengar,  Vinod Jessani,  Michele Chilanti",9780132248310,IBM Press,421.0,$52.24
bn_2557,Databases Demystified: A Self-Teaching Guide,Andrew Oppel,9780072253641,"McGraw-Hill Companies, The",360.0,$1.99
bn_2558,Using Reflex: The Database Manager,Stephen Cobb,9780078812873,McGraw-Hill Osborne,400.0,
bn_2559,SQL Server Developer's Guide to Olap with Analysis Services (Developer's Handbook Series),"Mike Gunderloy,  Tim Sneath",9780782129571,Wiley,480.0,
bn_2560,DBASE III Plus Programming Handbook,"Cary N. Prague,  James E. Hammitt",9780830628568,McGraw-Hill Professional Publishing,232.0,
bn_2561,Expert Access 2007 Programming,"Rob Cooper,  Michael Tucker",9780470174029,Wiley,688.0,
bn_2562,Bento Book: Beauty and Simplicity in Digital Organization,Jesse Feiler,9780789738127,Que,244.0,$29.99
bn_2563,Microsoft Excel and Access Integration: With Office 2007,"Michael Alexander,  Geoffrey Clark",9780470104880,Wiley,408.0,$31.80
bn_2564,Data Modeling Made Simple: A Practical Guide for Business and Information Technology Professionals,Steve Hoberman,9780977140008,"Technics Publications, LLC",132.0,
bn_2565,R-3 Administration,"Liane Will,  Rocco Himmer,  Frank Strasenburg,  Christiane Hienger",9780201924695,Addison-Wesley,400.0,
bn_2566,DB2 Universal Database: Call Level Interface Developer's Guide,"Roger E. Sanders,  Rober E. Sanders",9780071345729,McGraw-Hill Osborne,641.0,
bn_2567,Causal Models and Intelligent Data Management / Edition 1,"Alex Gammerman,  A. Gammerman",9783540663287,Springer Berlin Heidelberg,185.0,
bn_2568,Spatial Databases,"Yannis Manolopoulos,  Apostolos N. Papadapoulos",9781591403876,IGI Global,360.0,$89.95
bn_2569,Sap Bw Simplified: Part B of SAP and BW Data Warehousing,Arshad Khan,9780977283811,"Khan Consulting and Publishing, LLC",350.0,
bn_2570,Communicating Data with Tableau,Ben Jones,9781449372026,"O'Reilly Media, Incorporated",334.0,$33.02
bn_2571,Learn Personal Oracle 8.0 with Powerobjects 2.0,Jose Antonio Ramalho,9781556225468,"Wordware Publishing, Inc.",433.0,
bn_2572,Databases with Access: Learning Made Simple,MOIRA Stephen,9780750681865,Taylor & Francis,126.0,$25.95
bn_2573,Microsoft SQL Server 2000 Database Administrator's Guidebook,Carl H. Speshock,9780130614308,Prentice Hall,474.0,
bn_2574,Professional SQL Server Analysis Services 2005 with MDX,"Sivakumar Harinath,  Stephen R. Quinn",9780764579189,Wiley,864.0,
bn_2575,Oracle 7.3 Developer's Guide,"Lave Singh,  Joe Zafian,  Kelly Leigh",9780672227943,Sams,966.0,
bn_2576,Oracle8i for Linux Starter Kit (Book/CD-ROM Package),Steve M. Bobrowski,9780072124422,Osborn Foundation,528.0,
bn_2577,Database Management Systems,Frost,9780246122186,"Wiley, John & Sons, Incorporated",,
bn_2578,A Visual Introduction to SQL / Edition 2,"David Chappell,  J. Harvey Trimble Jr.",9780471412762,Wiley,304.0,$58.84
bn_2579,Recommender Systems: An Introduction,"Dietmar Jannach,  Markus Zanker,  Alexander Felfernig,  Gerhard Friedrich",9780521493369,Cambridge University Press,352.0,$62.20
bn_2580,MapReduce Design Patterns: Building Effective Algorithms and Analytics for Hadoop and Other Systems,"Donald Miner,  Adam Shook",9781449327170,"O'Reilly Media, Incorporated",230.0,$35.74
bn_2581,FoxPro 2: A Developer's Guide Application Programming Techniques,Pat Adams,9781558510845,"Wiley, John & Sons, Incorporated",400.0,
bn_2582,Oracle Data Mining: Mining Gold from Your Warehouse,Carolyn K. Hamm,9780974448633,Rampant TechPress,270.0,$39.95
bn_2583,"New Frontiers in Applied Data Mining: PAKDD 2008 International Workshops, Osaka, Japan, May 20-23, 2008, Revised Selected Papers / Edition 1",Sanjay Chawla,9783642003981,Springer Berlin Heidelberg,214.0,$99.00
bn_2584,Metadata / Edition 1,"Marcia Lei Zeng,  Jian Qin",9781555706357,"Neal-Schuman Publishers, Incorporated",365.0,$20.34
bn_2585,Practical Cassandra: A Developer's Approach,"Russell Bradberry,  Eric Lubow",9780321933942,Addison-Wesley,208.0,$28.12
bn_2586,Perl Database Programming / Edition 1,Brent Michalski,9780764549564,Wiley,572.0,$32.88
bn_2587,Developing Paradox Databases: An Object Oriented Approach,Gary Entsminger,9781558512962,"Holt, Henry & Company, Inc.",370.0,
bn_2588,SAP ABAP Command Reference,Dennis Barrett,9780759659124,AuthorHouse,224.0,$15.15
bn_2589,Computer-Assisted Data Base Design,G. Hubbard,9780442233303,"Wiley, John & Sons, Incorporated",248.0,
bn_2590,Social Sensing: Building Reliable Systems on Unreliable Data,"Dong Wang,  Tarek Abdelzaher,  Lance Kaplan",9780128008676,Elsevier Science,232.0,$94.00
bn_2591,"Error Control, Cryptology, and Speech Compression: Workshop on Information Protection, Moscow, Russia, December 6 - 9, 1993. Selected Papers / Edition 1",Andrew Chmora,9783540582656,Springer Berlin Heidelberg,127.0,$89.99
bn_2592,Microsoft SQL Server 2008 Bible,"Paul Nielsen,  Uttam Parui",9780470257043,Wiley,1680.0,$47.58
bn_2593,"Web-Age Information Management: First International Conference, WAIM 2000 Shanghai, China, June 21-23, 2000 Proceedings",Hongjun Lu,9783540676270,Springer Berlin Heidelberg,464.0,$129.00
bn_2594,"Advances in Database Technology - EDBT '94: 4th International Conference on Extending Database Technology, Cambridge, United Kingdom, March 28 - 31, 1994. Proceedings",Matthias Jarke,9783540578185,Springer Berlin Heidelberg,410.0,$119.00
bn_2595,Sams Teach Yourself Macromedia Coldfusion 5 in 21 Days,Charles Mohnike,9780672322792,Sams,815.0,
bn_2596,HP Vertica Essentials,Rishabh Agrawal,9781782171577,Packt Publishing,,$16.79
bn_2597,Business Rule-Oriented Conceptual Modeling,Holger Herbst,9783790810042,Physica-Verlag HD,246.0,$109.00
bn_2598,Data Base Organization for Data Management,Sakti P. Ghosh,9780122818523,Elsevier Science & Technology Books,487.0,
bn_2599,"70-443 and 70-450: Microsoft SQL Server Database Design and Optimization, Package / Edition 1",Microsoft Official Academic Course,9780470183748,Wiley,456.0,$144.67
bn_2600,Configuring SAP ERP Sales and Distribution,"Kapil Sharma,  Ashutosh Mutsaddi",9780470641118,Wiley,672.0,$41.49
bn_2601,Proceedings of the Third International Conference on Knowledge Discovery and Data Mining,David Heckerman,9781577350279,AAAI Press,325.0,
bn_2602,Oracle 12c/11g/10g. PL/SQL Programming,Maria Perez Marques,9781496173959,CreateSpace Publishing,258.0,$26.55
bn_2603,Paradox 4 Developer's Guide,"Steven Shepherd,  Jennifer Lindsay",9780880227056,Que,800.0,
bn_2604,The Best Thinking in Business Analytics from the Decision Sciences Institute,"Decision Sciences Institute,  Merrill Warkentin",9780134072951,Pearson FT Press,288.0,$79.99
bn_2605,Microsoft Access 2010 Introductory: Introductory / Edition 1,"Pasewark/Pasewark,  Pasewark;",9780538475204,Cengage Learning,320.0,$75.83
bn_2606,Professional Microsoft SQL Server 2008 Reporting Services,"Paul Turley,  Thiago Silva,  Bryan C. Smith,  Ken Withee",9780470242018,Wiley,816.0,$34.26
bn_2607,"ORACLE 12c. Programaci n SQL*Plus, SQL y PL/SQL",Maria Perez Marques,9781494492694,CreateSpace Independent Publishing Platform,362.0,$25.95
bn_2608,Data Analysis; The Key to Data Base Design,Richard C. Perkinson,9780894351051,"Wiley, John & Sons, Incorporated",285.0,
bn_2609,Mastering MySQL 4 / Edition 1,Ian Gilfillan,9780782141627,Wiley,772.0,$1.99
bn_2610,Coloring Web Graphics (with CD-ROM),"Lynda Weinman,  Bruce Heavin",9781562056698,Macmillan Computer Publishing,3138.0,
bn_2611,Pro SQL Server 2008 XML,Michael Coles,9781590599839,Apress,496.0,$53.48
bn_2612,Strategy for Data Modelling: Application and Enterprise Wide,M. Vetter,9780471916055,Wiley,344.0,
bn_2613,Microsoft SQL Server 2012 Integration Services: An Expert Cookbook,"Reza Rad,  Pedro Perfeito",9781849685245,Packt Publishing,564.0,$44.99
bn_2614,Active Middleware Services: From the Proceedings of the 2nd Annual Workshop on Active Middleware Services / Edition 1,Salim Hariri,9780792379737,Springer US,231.0,$77.26
bn_2615,Guide to Ingres,C. J. Date,9780201060065,Addison-Wesley,385.0,
bn_2616,Making Art of Databases: Master Class Series Interfacing Realities,Lev Manovich,9789056623098,NAi Publishers,112.0,
bn_2617,SIGIR 93: 16th Annual International ACM-SIGIR Conference on Research and Development in Information Retrieval,Association for Computing Machinery,9780897916059,Association for Computing Machinery,372.0,
bn_2618,Building Databases with Approach 3,Elaine Marmel,9780471052234,Wiley,336.0,
bn_2619,Upgrading SAP®,Maurice Sens,9781449630072,Jones & Bartlett Learning,331.0,$55.99
bn_2620,Sams Teach Yourself Access 95 in 14 Days,"Paul Cassel,  Juanita Gardner",9780672307928,Sams,,
bn_2621,Delphi in a Nutshell,Ray Lischner,9781565926592,"O'Reilly Media, Incorporated",578.0,$35.32
bn_2622,Object Oriented Approach in Information Systems,"F. Van Assche,  B. Moulin,  C. Rolland",9780444892096,Elsevier Science & Technology Books,432.0,
bn_2623,SQL Server: Bases de Datos Robustas Y Confiables,Karina Elisabet Rosa,9789875263352,MP Ediciones S.A.,328.0,
bn_2624,"High Impact Data Visualization with Power View, Power Map, and Power BI",Adam Aspin,9781430266167,Apress,552.0,$39.55
bn_2625,Active Mining - New Directions Of Data Mining,Hiroshi Motoda,9781586032647,"I O S Press, Incorporated",304.0,$96.00
bn_2626,Informix: Client/Server Application Development,Paul R. Allen,9780079130563,"McGraw-Hill Companies, The",576.0,
bn_2627,Microsoft Data Warehousing: Building Distributed Decision Support Systems,"Robert S. Craig,  David Berkovitch,  Joseph A. Vivona,  David Bercovich",9780471327615,Wiley,384.0,
bn_2628,Special Edition Using Microsoft Access 2000,Roger Jennings,9780789716064,Pearson Education,9780789716064.0,
bn_2629,Paradox 4 Made Easy,Edward C. Jones,9780078817663,Osborne/McGraw-Hill,512.0,
bn_2630,Developing Quality Complex Database Systems,Shirely Becker,9781878289889,IGI Global,386.0,$74.95
bn_2631,Proceedings of the Third International Conference on Knowledge Discovery and Data Mining,Usama M. Fayyad,9780929280820,AAAI Press,348.0,
bn_2632,Build Your Own Database Driven Web Site Using PHP & MySQL,Kevin Yank,9780980576818,SitePoint,360.0,
bn_2633,Beginning Oracle PL/SQL,Donald Bales,9781484207383,Apress,492.0,$37.83
bn_2634,Optimizing Transact-SQL: Advanced Programming Techniques,"David Rozenshtein,  Eugene Birger,  Anatoly Abramovich",9780964981201,SQL Forum Press,132.0,
bn_2635,Pro Data Visualization using R and JavaScript,Tom Barker,9781430258063,Apress,216.0,$39.57
bn_2636,Succeeding in Business with Microsoft Office Access 2007: A Problem-Solving Approach / Edition 1,Sandra Cable,9781423906063,Cengage Learning,602.0,$34.28
bn_2637,Rare Plant Conservation: Geographic Data Organization,L. E. Morse,9780893272234,"New York Botanical Garden, The",377.0,
bn_2638,Oracle 9i Database Administrator II : Backup/Recovery and Network Administration / Edition 1,Lannes Morris-Murphy,9780619159023,Cengage Learning,536.0,$1.99
bn_2639,SQL/400 by Example,James Coolbaugh,9781583040300,29th Street Press,179.0,
bn_2640,Pro LINQ in VB8: Language Integrated Query in VB 2008,"Joseph Rattz,  Dennis Hayes",9781430216445,Apress,744.0,$31.61
bn_2641,Data Modeling for Information Professionals,"Bob Schmidt,  David (Ed.) Warren,  David Warren",9780130804501,Prentice Hall Professional Technical Reference,279.0,
bn_2642,The Developer's Guide to Oracle Web Application Server 3 (with CD-ROM),Dennis Harvey,9780201309607,Addison Wesley Professional,709.0,
bn_2643,Professional SQL Server Reporting Services,"Paul Turley,  Todd Bryant,  James Counihan,  George McKee",9780764568787,Wiley,624.0,
bn_2644,Concurrency Control in Distributed Database Systems,"Wojciech Cellary,  Erol Gelenbe,  T. Morzy",9780444704092,Elsevier Science & Technology Books,350.0,
bn_2645,Configuring SAP R/3 FI/CO / Edition 1,"Quentin Hurst,  David Nowak",9780782125979,Wiley,864.0,$3.91
bn_2646,Moving Objects Databases,"Ralf Hartmut Guting,  Markus Schneider",9780120887996,Elsevier Science,416.0,$19.99
bn_2647,MySQL Management and Administration with Navicat,Gökhan Ozar,9781849687461,Packt Publishing,134.0,$29.99
bn_2648,"Microsoft? Access? 2010 Programming By Example: with VBA, XML, and ASP",Julitta Korol,9781936420025,Mercury Learning and Information,800.0,$39.04
bn_2649,"Security and Privacy, 1998 IEEE Symposium On","IEEE,  Society Staff",9780818683862,IEEE Computer Society Press,250.0,
bn_2650,Practical Data Security,John Gordon,9781857421453,"Ashgate Publishing, Limited",160.0,
bn_2651,Introduction to SQL: Mastering the Relational Database Language / Edition 3,Rick Van Der Lans,9780201596182,Addison-Wesley,720.0,$1.99
bn_2652,"Microsoft Office Access 2010, Introductory Edition: A Case Approach / Edition 1",Linda O'Leary,9780077331320,McGraw-Hill Professional Publishing,432.0,$73.60
bn_2653,FileMaker Pro 2.1 for MacIntosh (Visual QuickStart Guide),Adam Greif,9781566091237,Peachpit Press,144.0,
bn_2654,"IT Architectures and Middleware: Strategies for Building Large, Integrated Systems / Edition 2","Chris Britton,  Peter Bye,  Peter Bye",9780321246943,Addison-Wesley,337.0,$52.31
bn_2655,Microsoft Access 97 - Illustrated Standard Edition: A First Course,Elizabeth E. Reding,9780760046975,"Course Technology, Inc.",192.0,
bn_2656,DB2/400: The New as/400 Database,Skip Marchesani,9781883884123,"MC Press, LLC",300.0,
bn_2657,Access Database Design and Programming: What You Really Need to Know to Develop with Access,Steven Roman PhD,9781565922976,"O'Reilly Media, Incorporated",270.0,
bn_2658,Exploration Warehousing: Turning Business Information into Business Opportunity,"W. H. Inmon,  R. H. Terdeman,  Claudia Imhoff",9780471374732,Wiley,272.0,
bn_2659,SQL Server 2008 Database Design Tutorial,Donald Wolfe,2940016392455,Donald Wolfe,,$9.99
bn_2660,Learn SQL in a Weekend,"Deanna Dicken,  Kevin Thompson",9781931841627,Cengage Learning,520.0,
bn_2661,Using SYBASE System XI,"Peter Hazlehurst,  Peter Hazelhurst",9780789700872,Que,761.0,
bn_2662,Managing Distributed Databases: Building Bridges Between Database Islands,Donald K. Burleson,9780471086239,Wiley,384.0,
bn_2663,Access 2.0 VisiRef,Que Corporation,9781565298637,Que,159.0,
bn_2664,"Database Systems: Concepts, Management and Application","Alden Lorents,  James Morgan",9780155000292,Harcourt College Publishers,736.0,
bn_2665,Oracle 8: Intermediate - Advanced,"Edward Honour,  Honour,  Atul Mehta,  Ari Kaplan",9781571691231,Sams,744.0,
bn_2666,"Discrete Methods in Epidemiology: DIMACS Workshop, Date Mining and Epidemioloogy, March 18-19, 2004, DIMACS Center, Rutgers University","James M. Abello,  Graham Cormode",9780821837542,American Mathematical Society,246.0,$20.88
bn_2667,MySQL Weekend Crash Course,Jay Greenspan,9780764536342,Wiley,384.0,
bn_2668,Expert Indexing in Oracle Database 11g: Maximum Performance for your Database,"Darl Kuhn,  Sam Alapati,  Bill Padfield",9781430237358,Apress,272.0,$49.99
bn_2669,Multimedia Metadata Management Handbook: Integrating and Applying Digital Data,Amit Sheth,9780070577350,"McGraw-Hill Companies, The",384.0,
bn_2670,Oracle in a Nutshell: A Desktop Quick Reference,"Rick Greenwald,  David C. Kreines",9780596003364,"O'Reilly Media, Incorporated",928.0,$45.33
bn_2671,"Mastering Access 97 for Windows 95/NT, with CD-ROM","Alan Simpson,  Elizabeth Olson",9780782119244,"Wiley, John & Sons, Incorporated",1184.0,
bn_2672,"Build Your Own Database-Driven Website Using PHP & MySQL: Covers PHP 5, MySQL4 and Mac OS X","Kevin Yank,  Georgina Laidlaw",9780975240212,"SitePoint Pty, Limited",373.0,
bn_2673,Oracle 8 Server Unleashed,Joe Greene,9780672312076,Sams,960.0,
bn_2674,Understanding R: Base 5000,Alan Simpson,9780895883025,"Wiley, John & Sons, Incorporated",413.0,
bn_2675,"Database and Expert Systems Applications: 11th International Conference, DEXA 2000 London, UK, September 4-8, 2000 Proceedings",Mohamed Ibrahim,9783540679783,Springer Berlin Heidelberg,1012.0,$189.00
bn_2676,Mining Complex Data / Edition 1,"Djamel A. Zighed,  Shusaku Tsumoto,  Zbigniew W. Ras,  Hakim Hacid",9783642099809,Springer Berlin Heidelberg,302.0,$239.00
bn_2677,CodeNotes for Oracle 9i,Gregory Brill,9780812992014,Random House Publishing Group,256.0,
bn_2678,SQL Server Interview Questions You'll Most Likely Be Asked,Vibrant Publishers,2940012693976,Vibrant Publishers,,$9.99
bn_2679,Disaster Recovery Planning for Computers and Communication Resources: with Disk,Jon William Toigo,9780471121756,Wiley,352.0,
bn_2680,Reference Modeling For Business Systems Analysis,Peter Fettke,9781599040547,IGI Global,410.0,$94.95
bn_2681,The Adaptive Web: Methods and Strategies of Web Personalization / Edition 1,Peter Brusilovski,9783540720782,Springer Berlin Heidelberg,766.0,$149.00
bn_2682,Oracle Performance Tuning Tips and Techniques,"Rich Niemic,  Bradley D. Brown",9780078824340,Osborne/McGraw-Hill,900.0,
bn_2683,Data Visualization with D3 and AngularJS,Christoph Korner,9781784395780,Packt Publishing,,$35.99
bn_2684,Processing And Managing Complex Data For Decision Support,Jerome Darmont,9781591406556,IGI Global,450.0,$94.95
bn_2685,"Trust and Privacy in Digital Business: Third International Conference, TrustBus 2006, Krakow, Poland, September 4-8, 2006, Proceedings",Simone Fischer-Hubner,9783540377504,Springer Berlin Heidelberg,250.0,$99.00
bn_2686,Metadata Fundamentals For All Librarians / Edition 1,Priscilla Caplan,9780838908471,ALA Editions,204.0,$49.73
bn_2687,Oracle and PL/SQL Recipes: A Problem-Solution Approach,"Josh Juneau,  Matt Arena",9781430232087,Apress,456.0,$38.99
bn_2688,The Bibliographic Control and Preservation of Latin Americanist Library Resources: A Status Report with Suggestions,Dan C. Hazen,9780918006233,Association of Research Libraries/Office of Management Servi,122.0,
bn_2689,Visualizing Data with Microsoft Power View,"Brian Larson,  Mark Davis,  Dan English,  Paul Purington",9780071780834,McGraw-Hill Education,338.0,$17.49
bn_2690,SQL Server 2000 XML Distilled,"CURLINGST,  Jeni Tennison,  Simon Sabin,  Andrew Polshaw",9781904347088,Apress,600.0,
bn_2691,Clipper 5.0 Power Tools-with Disk,Stephen J. Straley,9780553354010,Random House Information Group,704.0,
bn_2692,Data Bases: Improving Usability and Effectiveness,Ben Schneiderman,9780126421507,Elsevier Science & Technology Books,431.0,
bn_2693,Patterns of Data Modeling / Edition 1,Michael Blaha,9781439819890,Taylor & Francis,266.0,$40.07
bn_2694,Practical RDF,Shelley Powers,9780596002633,"O'Reilly Media, Incorporated",352.0,$34.44
bn_2695,Introduction to Tivoli Enterprise Data Warehouse,IBM Redbooks,9780738425511,I B M,378.0,
bn_2696,Medline: A Guide to Effective Searching / Edition 1,Brian S. Katcher,9780967344508,Ashbury Press,149.0,$1.99
bn_2697,Modeling Business Objects With Xml Schema,Berthold Daum,9781558608160,Elsevier Science,564.0,$77.84
bn_2698,Knowledge Discovery and Data Mining,M. A. Bramer,9780852967676,Institution of Engineering and Technology (IET),328.0,$107.00
bn_2699,Feedback and Organization Development: Using Data-Based Methods / Edition 1,David A. Nadler,9780201050066,FT Press,203.0,$60.81
bn_2700,The Pinter Visual FoxPro Programming Handbook,"Les Pinter,  John Pinter",9780070501805,"McGraw-Hill Companies, The",552.0,
bn_2701,Microsoft SQL Server 2000: A Guide to Enhancements and New Features,Rahul Sharma,9780201752830,Pearson Education,592.0,
bn_2702,Access 97 for Windows (Teach Yourself),Charles Siegel,9781558285262,"Wiley, John & Sons, Incorporated",496.0,
bn_2703,DB2 Version 8: The Official Guide (IBM Press Series--Information Management),"Paul C. Zikopoulos,  Roman B. Melnyk,  Dirk deRoos,  George Baklarz",9780131401587,IBM Press,362.0,
bn_2704,Data Exchange,Alfred E. Poor,9781556232817,"McGraw-Hill Companies, The",300.0,
bn_2705,The dBASE III Plus Programmer's Reference Guide,Alan Simpson,9780895885081,"Wiley, John & Sons, Incorporated",1035.0,
bn_2706,Trusted Information: The New Decade Challenge,Michel Dupuy,9781475775365,Springer US,486.0,$319.00
bn_2707,DB2 Developer's Guide: A Solutions-Oriented Approach to Learning the Foundation and Capabilities of DB2 for z/OS,Craig S. Mullins,9780132836425,IBM Press,1656.0,$85.71
bn_2708,Dow Jones-Irwin Investor's Guide to Online Databases,"J. Thomas Monk,  Susan S. Monk",9780870947513,"McGraw-Hill Companies, The",300.0,
bn_2709,Managing Information with MicroComputers: Database Management Systems,"Donald E. Nilson,  David M. Kroenke,  Fred Birchman",9780916937003,"Microrim, Incorporated",229.0,
bn_2710,Oracle Developer/2000 Handbook,Robert J. Muller,9780078821806,"McGraw-Hill Companies, The",504.0,
bn_2711,The Design and Implementation of a Log-structured file system / Edition 1,Mendel Rosenblum,9780792395416,Springer US,132.0,$169.00
bn_2712,"Data Mining for Intelligence, Fraud &amp; Criminal Detection: Advanced Analytics &amp; Information Sharing Technologies",Christopher Westphal,9781420067231,Taylor & Francis,448.0,$65.66
bn_2713,Getting Started with Oracle SOA B2B Integration: A Hands-On Tutorial,"Krishnaprem Bhatia,  Scott Haaland,  Alan Perlovsky",9781849688871,Packt Publishing Pvt. Ltd.,,$23.09
bn_2714,Access 97 for Windows: Concepts & Examples,Patricia L. Sullivan,9781887902298,"Franklin, Beedle & Associates, Incorporated",756.0,
bn_2715,DBXL and Quicksilver Programming: Beyond dBASE,"Peter Stephenson,  Barbara Clifford",9780880223744,Que,450.0,
bn_2716,Internet Applications with Visual FoxPro 6.0,Rick Strahl,9780965509398,Hentzenwerke Publishing,400.0,
bn_2717,Professional Microsoft SQL Server Analysis Services 2008 with MDX,"Sivakumar Harinath,  Robert Zare,  Sethu Meenakshisundaram,  Matt Carroll",9780470247983,Wiley,1056.0,$39.65
bn_2718,Introduction to Paradox 4.0,Clive C. Sanford,9781565270664,"Course Technology, Inc.",240.0,$25.84
bn_2719,"Advances in Databases and Information Systems: Proceedings of the Second International Workshop on Advances in Databases and Information Systems (ADBIS'95), Moscow, 27-30 June 1995",Johann Eder,9783540760146,Springer London,498.0,$129.00
bn_2720,Serious ADO: Universal Data Access with Visual Basic / Edition 1,Rob MacDonald,9781893115194,Apress,611.0,$49.95
bn_2721,"Surreptitious Software: Obfuscation, Watermarking, and Tamperproofing for Software Protection","Christian Collberg,  Jasvir Nagra",9780321549259,Addison-Wesley,792.0,$43.55
bn_2722,Next Generation of Data Mining,Hillol Kargupta,9781420085860,Taylor & Francis,601.0,$109.95
bn_2723,Essential Guide to Object Monitors,"Karen Boucher,  Fima Katz",9780471319719,Wiley,272.0,
bn_2724,Best Book of FoxPro,Celeste Robinson,9780672227691,Sams,600.0,
bn_2725,SQL: 1999 - Understanding Relational Language Components / Edition 2,"Jim Melton,  Alan R. Simon",9781558604568,Elsevier Science,893.0,$87.51
bn_2726,Creating Microsoft Access 2000 Solutions: A Power Users' Guide,"Gordon Padwick,  Rick Winter",9780672318948,Sams,555.0,
bn_2727,"Local Pattern Detection: International Seminar Dagstuhl Castle, Germany, April 12-16, 2004, Revised Selected Papers / Edition 1",Katharina Morik,9783540265436,Springer Berlin Heidelberg,233.0,$99.00
bn_2728,Readings in Database Systems / Edition 3,"Michael Stonebraker,  Joseph L. Hellerstein,  Joe Hellerstein",9781558605237,Elsevier Science & Technology Books,685.0,$1.99
bn_2729,"Beginning Power BI with Excel 2013: Self-Service Business Intelligence Using Power Pivot, Power View, Power Query, and Power Map",Dan Clark,9781430264453,Apress,324.0,$31.98
bn_2730,Find It Online: The Complete Guide to Online Research / Edition 4,Alan M. Schlein,9781889150451,Facts On Demand Press,564.0,$1.99
bn_2731,Microcomputer Applications and Programming with dBASE III PLUS,"Douglas F. Robertson,  Donald R. Robertson",9780155583719,Dryden Press FL,750.0,
bn_2732,Content Manager Version 8.1 Migration Guide for Multiplatforms,Wei-Dong Jackie Zhu,9780738427782,I B M,362.0,
bn_2733,"Object-Oriented Real-Time Dependable Systems: Proceedings of the 3rd Workshop on Object-Oriented Real-Time Dependable Systems, Newport Beach, CA, 1997",IEEE Computer Society Staff,9780818680465,IEEE Computer Society Press,300.0,
bn_2734,Creating FoxPro Applications,George F. Goley,9781565290938,Que,548.0,
bn_2735,From Fields to Strings: Circumnavigating Theoretical Physics: Ian Kogan Memorial Collection (in 3 Volumes),Misha Shifman,9789812389558,"World Scientific Publishing Company, Incorporated",3.0,$487.35
bn_2736,IBM Totalstorage Peer-to-Peer Virtual Tape Server Planning and Implementation Guide,Barry Kadleck,9780738426907,I B M,310.0,
bn_2737,Expert One on One: Oracle,KYTE,9781861004826,Apress,1265.0,
bn_2738,"Advances in Web-Age Information Management: 7th International Conference, WAIM 2006, Hong Kong, China, June 17-19, 2006, Proceedings / Edition 1",Jeffrey Xu Yu,9783540352259,Springer Berlin Heidelberg,610.0,$149.00
bn_2739,Oracle Reporting: Queries with SQL Objects,Gary M. Lewis,9780964491236,Komenda Publishing Company,454.0,
bn_2740,DB2 for Z/OS and OS/390 Development for Performance Vol. 1 of 2,Gabrielle Wiorkowski,9780966846058,Gabrielle & Assoc.,715.0,
bn_2741,Data Theory,"Peter C. Jones,  Paul E. Jones",9780131997042,Prentice Hall Professional Technical Reference,475.0,
bn_2742,Online Social Networks: Human Cognitive Constraints in Facebook and Twitter Personal Graphs,"Valerio Arnaboldi,  Andrea Passarella,  Marco Conti,  Robin I.M. Dunbar",9780128030233,Elsevier Science,116.0,$39.95
bn_2743,Learning Predictive Analytics with R,Eric Mayor,9781782169369,Packt Publishing,,$39.99
bn_2744,Fund Database Systems,Ramez A. Elmasri,9780805317480,Benjamin-Cummings Publishing Company,873.0,
bn_2745,Pro Oracle Collaboration Suite 10g / Edition 1,John Watson,9781590596791,Apress,464.0,$89.99
