ID,Title,Authors,ISBN,Publisher,Pages,Price
B187,"DB2 10 for z/OS: The Smarter, Faster Way to Upgrade",,9781583473450.0," Mc Press; 1 edition (November 1, 2011)",112.0,
B188,Short Course: Microsoft Access 97 (Short Course Learning Series),Cathy Vento,9781562435004.0, D D C Pub; Pap/Dskt edition (September 1997),160.0,
B189,MCTS Self-Paced Training Kit (Exam 70-448): Microsoft® SQL Server® 2008 Business Intelligence Development and Maintenance: MCTS Exam 70-448 (Microsoft Press Training Kit),"Erik Veerman, Teo Lachev, Dejan Sarka",9780735626362.0," Microsoft Press; 1 edition (April 22, 2009)",688.0,$69.99
B190,"Microcomputer Applications for Business: DOS, WordPerfect 5.1, Lotus 1-2-3 Release 2.2, dBASE III Plus",Roy Ageloff,9781878748775.0, Course Technology (March 1993),864.0,
B191,Oracle Financials 101 (Osborne ORACLE Press Series),,9780072126075.0," Mcgraw-Hill Osborne Media; 1st edition (December 6, 2001)",544.0,
B192,Oracle CRM On Demand 2012 Administration Essentials,Venkatesan Sundaram,9781849685009.0," Packt Publishing (December 19, 2012)",304.0,
B193,Understanding and Using dBASE III Plus (Microcomputing Series),Steven C. Ross,9780314347442.0, West Group; 11th edition (April 1987),283.0,$3.99
B194,Advanced Transact-SQL for SQL Server 2000,Itzik Ben-Gan,9781893115828.0," Apress; 1st edition (November 27, 2000)",814.0,
B195,Microsoft Access 97: Blue Ribbon Edition,,9780201448511.0, Addison Wesley Publishing Company; 2 edition (August 1998),176.0,
B196,"PRICAI 2012: Trends in Artificial Intelligence: 12th Pacific Rim International Conference, Kuching, Malaysia, September 3-7, 2012. Proceedings ... / Lecture Notes in Artificial Intelligence)",,9783642326943.0," Springer; 2012 edition (July 19, 2012)",929.0,$143.00
B197,Oracle Coherence 3.5,Aleksandar Seovic,9781847196125.0," Packt Publishing; 1st New edition edition (March 30, 2010)",408.0,$59.99
B198,Enterprise Data Architecture: How to navigate its landscape,Dave Knifton,9781782223269.0," Paragon Publishing (October 16, 2014)",216.0,
B199,Oracle How-To: The Definitive Problem-Solver for Oracle Developers and Database Administrators,Edward Honour,9781571690487.0, Waite Group Pr; First Edition edition (December 1996),782.0,
B200,Oracle Pl/SQL Programming (Oracle Series),Scott Urman,9780078821769.0," Oracle Pr (April 23, 1996)",564.0,
B201,Practical Data Migration,,9781906124847.0," BCS; 2 edition (September 1, 2012)",268.0,$49.99
B202,Filemaker Pro 4 for Windows & Macintosh (Visual QuickStart Guide),Nolan Hester,9780201696646.0, Peachpit Pr; 3rd edition (June 1998),321.0,
B203,XSLT 1.0 Pocket Reference (Pocket Reference (O'Reilly)),Evan Lenz,9780596100087.0," O'Reilly Media; 1 edition (August 22, 2005)",178.0,
B204,SAS/ACCESS 9.1.2 Supplement for MySQL,,9781590474587.0," SAS Institute (April 1, 2004)",48.0,
B205,ORACLE 12c/11g/10g. Administración Avanzada de Bases de datos con ORACLE ENTERPRISE MANAGER (Spanish Edition),,9781494353025.0," CreateSpace Independent Publishing Platform (December 3, 2013)",152.0,
B206,"Machine, Meet Human: Designing a Useful Interface",Nathaniel O'Shaughnessey,9781456468484.0," CreateSpace Independent Publishing Platform (December 29, 2010)",170.0,
B207,Business Analysis Using Regression: A Casebook,Dean P. Foster,9780683306729.0," Springer (July 20, 2001)",348.0,$44.18
B208,Microcomputer Applications and Programming With dBASE III Plus,Douglas F. Robertson,9780155583719.0, Harcourt College Pub (January 1992),900.0,
B209,Microsoft SQL Server 2005: A Beginner's Guide,,9780072260939.0," McGraw-Hill Education; 1st edition (December 13, 2005)",704.0,$42.00
B210,DB2 Olap Server - Theory and Practices (Ibm Redbooks),,9780738419688.0, Ibm; 1st edition (April 2001),280.0,
B211,Mastering Data Modeling: A User-Driven Approach,,9780201700459.0," Addison-Wesley Professional (November 19, 2000)",416.0,$39.36
B212,PostgreSQL 8.4 Official Documentation - Volume III. Server Programming,,9781596821606.0," Fultus Corporation (September 3, 2009)",254.0,$30.99
B213,SQL (Guia Practicas Para Usuarios / Practical Users Guide) (Spanish Edition),,9788441519152.0," Anaya Multimedia; 1 edition (June 30, 2005)",319.0,
B214,Microsoft® SQL Server 2000 Operations (Patterns & Practices),,9788120322776.0," Microsoft Press; 1 edition (July 24, 2002)",170.0,$3.98
B215,"Microsoft Access Small Business Solutions: State-of-the-Art Database Models for Sales, Marketing, Customer Management, and More Key Business Activities",,9780470525746.0," Wiley; 1 edition (March 8, 2010)",792.0,$22.29
B216,PeopleSoft PeopleTools Data Management and Upgrade Handbook (Oracle Press),Paula Dean,9780071787925.0," McGraw-Hill Education; 1 edition (November 12, 2012)",352.0,$54.84
B217,The InfoSec Handbook: An Introduction to Information Security,"Umesh Hodeghatta Rao, Umesha Nayak",9781430263821.0," Apress; 2014 edition (September 2, 2014)",392.0,$31.92
B218,Data Structures and Algorithms: An Object-Oriented Approach Using Ada 95 (Undergraduate Texts in Computer Science),,9781461273127.0," Springer; Softcover reprint of the original 1st ed. 1997 edition (October 4, 2012)",364.0,$74.95
B219,Introduction to Information Visualization,Riccardo Mazza,9781848002180.0," Springer; 1st edition (March 10, 2009)",139.0,
B220,Getting Started With DB2 Stored Procedures: Give Them a Call Through the Network,,9780738403250.0, Ibm; Pap/Cdr edition (April 1998),492.0,
B221,MCSE Training Kit: Microsoft Windows 2000 Core Requirements (IT-Training Kits),,9780735611306.0," Microsoft Press; Pap/Cdr edition (January 1, 2000)",3200.0,$4.00
B222,"Microsoft Access 2.0 Handbook, 2 ed",,9780679754657.0," Random House Information Group; 2 Sub edition (May 31, 1994)",528.0,
B223,Learning NumPy Array,Ivan Idris,9781783983902.0," Packt Publishing - ebooks Account (June 25, 2014)",165.0,
B224,Command Performance dBASE III: The Microsoft Desktop Dictionary and Cross-Reference Guide,Douglas Hergert,9780914845638.0, Microsoft Press (December 1985),484.0,
B225,Microsoft Office Access 2003 Fast & Easy (Fast & Easy (Premier Press)),,9781592000784.0," Course Technology PTR; 1 edition (November 6, 2003)",312.0,$0.04
B226,The dBASE III Plus,,9780155170353.0, Harcourt College Pub (October 1989),352.0,
B227,SQL Server Developer's Guide,"Joseph J. Bambara, Paul R. Allen",9780764546723.0," Wiley; 1 edition (April 3, 2000)",850.0,$14.23
B228,Joe Celko's Complete Guide to NoSQL: What Every SQL Professional Needs to Know about Non-Relational Databases,Joe Celko,9780124071926.0," Morgan Kaufmann; 1 edition (October 31, 2013)",244.0,$44.95
B229,Gestaltung und Einsatz von Datenbanksystemen: Data Base Engineering und Datenbankarchitekturen (German Edition),,9783540442318.0," Springer; 2003 edition (November 15, 2002)",422.0,$26.31
B230,Apache Mahout Essentials,,9781783554997.0," Packt Publishing - ebooks Account (June 30, 2015)",151.0,
B231,"ISIS: International Symposium on Interdisciplinary Science: Northwestern State University, Natchitoches, Louisiana, 6-8 October 2004 (AIP Conference Proceedings / Mathematical and Statistical Physics)",,9780735402409.0," American Institute of Physics; 2005 edition (April 7, 2005)",272.0,$135.00
B232,DB2 Universal Database v7.1: Application Development Certification Guide,Steve Sanyal,9780130913678.0," Prentice Hall PTR (December 1, 2000)",320.0,
B233,"DB2 Udb for Z/os Version 8: Everything You Ever Wanted to Know , ... And More",,9780738497730.0," Ibm (April 11, 2005)",1110.0,
B234,Oracle9i Performance Tuning: Optimizing Database Productivity,Hassan A. Afyouni,9780619160043.0, Course Technology; 1 edition (March 2004),982.0,$4.23
B235,"MCSA/MCSE Guide to Microsoft Windows 8, Exam # 70-687 (with CertBlaster Printed Access Card)",,9781285868578.0," Cengage Learning; 1 edition (March 1, 2015)",736.0,$175.95
B236,Data Structures Using C++ (Programming),D. S. Malik,9780619159078.0," Course Technology; 1 edition (February 14, 2003)",956.0,$19.99
B237,Foundation for Future Database Systems: The Third Manifesto (2nd Edition),C. J. Date,9780201709285.0, Addison-Wesley Professional; 2 Sub edition (2000),608.0,$4.76
B238,Building Accounting Systems Using Access 7 0 and Windows 95,,9780538874939.0," South-Western College Pub; 2nd edition (January 15, 1998)",508.0,$4.40
B239,Developing Oracle Forms Applications,Albert Lulushi,9780135312292.0, Prentice Hall PTR; Pap/Dsk edition (July 1996),752.0,
B240,The Multidimensional Data Modeling Toolkit: Making Your Business Intelligence Applications Smart with Oracle OLAP,John Paredes,9780981775302.0," OLAP World Press (March 1, 2009)",330.0,
B241,Machine Learning and Data Mining,Igor Kononenko,9781904275213.0," Woodhead Publishing (May 14, 2007)",480.0,$101.40
B242,EXCEL 2007 MACROS MADE EASY (Made Easy Series),Gail Perry,9780071599580.0," McGraw-Hill Education; 1 edition (November 17, 2008)",208.0,$21.99
B243,Microsoft Access For Anyone,,9781419640803.0," BookSurge Publishing (September 1, 2006)",222.0,
B244,Fuzzy And Uncertain Object-Oriented Databases: Concepts And Models (Advances in Fuzzy Systems: Application and Theory),,9789810228934.0," Wspc (October 22, 1997)",216.0,$69.00
B245,Teach Yourself MCSE SQL Server 6.5 Administration in 14 Days (Sams Teach Yourself...in 14 Days),,9780672313127.0, Sams; annotated edition edition (July 1998),484.0,
B246,Oracle CRM On Demand Reporting (Oracle Press),Michael D. Lairson,9780071593045.0," McGraw-Hill Education; 1 edition (October 3, 2008)",474.0,
B247,Learn SQL Server 7.0 Administration,,9781556227479.0," Wordware Publishing, Inc.; Pap/Cdr edition (May 25, 2000)",200.0,
B248,"Financial Cryptography and Data Security: 18th International Conference, FC 2014, Christ Church, Barbados, March 3-7, 2014, Revised Selected Papers ... Computer Science / Security and Cryptology)",,9783662454718.0," Springer; 2014 edition (November 8, 2014)",506.0,
B249,Oracle Data Warehousing (Oracle Series),Michael J. Corey,9780078822421.0," Oracle Pr; 1 edition (November 1, 1996)",384.0,$4.88
B250,Analyses of the Department of Defense Acquisition Workforce: Update to Methods and Results through FY 2011,Susan M. Gates,9780833080585.0," RAND Corporation (September 15, 2013)",92.0,$34.95
B251,Laboratory Course in dBase III Plus (Heath laboratory course series),Ernest S. Colantonio,9780669217469.0," Houghton Mifflin (Academic) (June 1, 1990)",55.0,
B252,DB2 Universal Development Guide,Roger E. Sanders,9780071353922.0," Mcgraw-Hill (Tx) (August 27, 1999)",800.0,
B253,Striving for Optimal Journal Performance on DB2 Universal Database for Iseries (Ibm Redbooks),,9780738423197.0, Ibm; 1st edition (May 2002),178.0,
B254,Fighting Spyware with Mandatory Access Control in Microsoft Windows 7: A concept for fighting spyware using the mandatory access control (MAC) ... system (OS) from Microsoft Corporation,,9781456463823.0," CreateSpace Independent Publishing Platform (February 9, 2011)",102.0,
B255,Database Design and Relational Theory: Normal Forms and All That Jazz (Theory in Practice),C. J. Date,9781449328016.0," O'Reilly Media; 1 edition (April 27, 2012)",278.0,$38.15
B256,"Oracle Hyperion Financial Management Tips And Techniques: Design, Implementation & Support (Oracle Press)",,9780071770446.0," McGraw-Hill Education; 1 edition (October 7, 2011)",432.0,$51.72
B257,MCSE Database Design on SQL Server 7 Exam Prep (Exam: 70-029),,9781576105191.0," Coriolis Group Books (October 25, 1999)",792.0,
B258,The Programmer's Guide to SQL,"Cristian Darie, Karli Watson",9781590592182.0," Apress (October 8, 2003)",576.0,
B259,Microsoft Access untuk Semua Orang (Indonesian Edition),,9786020222684.0," Elex Media Komputindo (September 30, 2013)",150.0,
B260,Access 2013: The Missing Manual,Matthew MacDonald,9781449357412.0," O'Reilly Media; 1 edition (April 28, 2013)",866.0,$28.48
B261,"Design, User Experience, and Usability: Theories, Methods, and Tools for Designing the User Experience: Third International Conference, DUXU 2014, ... Part I (Lecture Notes in Computer Science)",,9783319076676.0," Springer; 2014 edition (May 15, 2014)",704.0,$131.00
B262,Learning Hadoop 2,,9781783285518.0," Packt Publishing - ebooks Account (December 29, 2014)",316.0,
B263,Microsoft SQL Server OLAP Developer's Guide,William C. Amo,9780764546433.0," Wiley; Pap/Cdr edition (May 9, 2000)",384.0,$5.00
B264,"Skills for Success with Microsoft Office 2010, Volume 1, myitlab with Pearson eText -- Access Card -- for Skills for Success with Office 2010, and Microsoft Office 180-day trial Spring 2011 Package",,9780132847490.0," Prentice Hall; 1 edition (July 1, 2011)",668.0,$21.76
B265,"Computational Science and Its Applications - ICCSA 2010: International Conference, Fukuoka, Japan, March 23-26, 2010, Proceedings, Part III (Lecture Notes in Computer Science)",,9783642121784.0," Springer; 2010 edition (April 21, 2010)",570.0,$5.50
B266,Open Source Database Driven Web Development: A Guide for Information Professionals (Chandos Information Professional Series),Isaac Hunter Dunlap,9781843341611.0," Chandos Publishing; 1 edition (October 14, 2006)",256.0,$70.00
B267,Worldwide Relational Database Management Systems 2008-2012 Forecast: Effects of the Economic Crisis,,," IDC (December 14, 2008)",36.0,
B268,"Advances in Data Mining. Medical Applications, E-Commerce, Marketing, and Theoretical Aspects: 8th Industrial Conference, ICDM 2008 Leipzig, Germany, ... (Lecture Notes in Computer Science)",,9783540707172.0," Springer; 2008 edition (August 15, 2008)",428.0,$119.00
B269,Data Model Scorecard: Applying the Industry Standard on Data Model Quality,,9781634620826.0," Technics Publications; First edition (September 4, 2015)",210.0,
B270,Wavelet Methods in Statistics with R (Use R!),,9780387759609.0," Springer; 2008 edition (August 11, 2008)",259.0,$67.69
B271,"Complete Computer Concepts and Microcomputer Applications:  WordPerfect 5.1, Lotus 1-2-3 Release 2.2, and dBASE III Plus (Shelly Cashman Series)",,9780878359004.0," Cengage Learning; 1 edition (January 1, 1992)",972.0,$2.34
B272,PostgreSQL 8 for Windows (Database Professional's Library),Richard Blum,9780071485623.0," McGraw-Hill Education; 1 edition (April 12, 2007)",400.0,$55.00
B273,Expert MySQL (Expert's Voice in Open Source),,9781590597415.0," Apress; 2007 edition (January 26, 2007)",600.0,$34.81
B274,Teach Yourself PL/SQL in 21 Days with CDROM (Teach Yourself (McGraw-Hill)),Tom Luers,9780672311239.0, Sams (January 1997),646.0,$18.79
B275,MediaWiki (Wikipedia and Beyond),Daniel J. Barrett,9780596519797.0," O'Reilly Media; 1 edition (October 24, 2008)",380.0,$29.13
B276,Data-driven Organization Design: Sustaining the Competitive Edge Through Organizational Analytics,,9780749474416.0," Kogan Page (October 28, 2015)",368.0,$39.26
B277,"SQL for Beginners: Learn the Structured Query Language for the Most Popular Databases including Microsoft SQL Server, MySQL, MariaDB, PostgreSQL, and Oracle",Preston Prescott,9781508503422.0," CreateSpace Independent Publishing Platform (February 16, 2015)",94.0,
B278,Sybase SQL Server: Performance and Tuning Guide : Sybase SQL Server Release 11.0.X,Karen Paulsell,9781850328834.0, Intl Thomson Computer Pr (T) (December 1996),600.0,
B279,Data Mining with Rattle and R: The Art of Excavating Data for Knowledge Discovery (Use R!),,9781441998897.0," Springer; 2011 edition (August 4, 2011)",374.0,$41.90
B280,Introduction to Algorithms: A Creative Approach,Udi Manber,9780201120370.0," Addison-Wesley; 1 edition (January 11, 1989)",478.0,$112.85
B281,Oracle Database 10g SQL (Osborne ORACLE Press Series),Jason Price,9780072229813.0," McGraw-Hill Education; 1st edition (March 12, 2004)",608.0,$55.00
B282,Microsoft® Office Word 2007 Plain & Simple,"Jerry Joyce, Marianne Moon",9780735622937.0," Microsoft Press; 1 edition (January 24, 2007)",272.0,$3.99
B283,dBase III User's Handbook,,9780345323781.0," Ballantine Books; 1st Ballantine Books ed edition (May 12, 1985)",275.0,
B284,Programming Microsoft SQL Server 2000 with Microsoft Visual Basic .Net (Microsoft Programming),Rick Dobson,9780735615359.0," Microsoft Press (May 1, 2002)",500.0,$28.19
B285,Knight's Microsoft Business Intelligence 24-Hour Trainer (Book & DVD),"Brian Knight, Devin Knight, Adam Jorgensen",9780470889633.0," Wrox; 1 edition (September 28, 2010)",432.0,$34.46
B286,Microsoft Office 97 Professional: Microsoft Certified Blue Ribbon Edition (Select Lab Series),Pamela R. Toliver,9780201438666.0, Addison-Wesley; 2nd edition (January 1999),1008.0,
B287,Building Microsoft SQL Server 7 Web Sites,,9780130797636.0," Prentice Hall (June 9, 1999)",458.0,
B288,"Data Integration in the Life Sciences: Second International Workshop, DILS 2005, San Diego, CA, USA, July 20-22, 2005, Proceedings (Lecture Notes in Computer Science / Lecture Notes in Bioinformatics)",,9783540279679.0," Springer; 2005 edition (August 22, 2005)",344.0,$109.00
B289,SQL Server 2000 Black Book: A Resource for Real World Database Solutions and Techniques,Patrick Dalton,9781576107706.0," Coriolis Group Books; 1st edition (January 19, 2001)",1016.0,
