ID_A,ID_B,Name_A,Name_B,Zipcode_A,Zipcode_B,Address_A,Address_B
1325,1505,Joe's Crab Shack,Frankie’s,60173,75202,2000 E. Golf Road,1303 Main St
1561,1754,Bread Winners,Kinjiro,75204,90012,"3301 McKinney Avenue, Dallas",Honda Plaza424 E 2nd St
1149,687,Nosh,River Roast,60134,60654,"211 James Street, Suite 1, Geneva",315 N La Salle Dr
5086,1078,Vintage Spirits & Grill,Liberty Burger,53703,75248,"529 University Ave, Madison",5181 Keller Springs Rd
6085,2511,Nanni's Restaurant,Madison Club,10017,53703,"146 E 46th Street, New York",5 E Wilson St
3013,3755,Jose Bernstein,Beco,90024,11211,"935 Broxton Ave, Los Angeles",45 Richardson St
3082,63,Traktir,Viaggio Ristorante & Lounge,90046,60607,8151 Santa Monica Blvd,1330 W Madison St
6501,1312,Blue Ribbon Sushi,Sandbar Cantina and Grill,10012,75226,"119 Sullivan Street, New York",317 S 2nd Ave
2048,2889,Thai Spice,Callahan’s Sports Pub,75287,53704,"18111 Dallas Parkway, Suite 200",1902 Bartillon Dr
2314,3706,P.F. Chang's,Johny’s Luncheonette,75225,10001,"NorthPark Center, 8697 North Central Expressway, Level One, Dallas",124 W 25th St
6818,2758,Schnipper's Quality Kitchen,Lucky’s Bar & Grille,10018,53711,"620 8th Avenue, New York",1421 Regent St
5784,1152,Gallo Nero,Yolk One Arts Plaza,10036,75201,"404 W 44th Street, New York",1722 Routh St
255,1782,Las Tablas Colombian Steakhouse,Han Bat Sul Lung Tang,60641,90020,4920 W. Irving Park Road,4163 W 5th St
6952,903,Miss Korea BBQ,Kuby’s Sausage House,10001,75205,"10 West 32nd Street, New York",6601 Snider Plz
6677,2554,Jubilee French Restaurant,AJ Bombers,10022,53703,"948 1st Avenue, New York",201 W Gorham St
3603,316,Dinah's Family Restaurant,DryHop Brewers,90045,60657,6521 S Sepulveda Blvd,3155 N Broadway
643,404,L. WoodsTap & Pine Lodge,Acadia,60712,60616,"7110 N. Lincoln Avenue, Chicago",1639 S Wabash Ave
2426,81,Animal,Ge Pa De Caffe,90036,60603,"435 N Fairfax Ave, Los Angeles",60 E Adams St
7,209,Father & Son,Pi-Hi Cafe,60647,60618,"2475 N. Milwaukee Avenue, Chicago",3539 N Western Ave
5842,2636,Metro Diner,Fraboni’s Italian Specialties & Delicatessen,10025,53715,"2641 Broadway, New York",822 Regent St
1423,243,Grace,The Gage,60661,60603,"652 W. Randolph Street, Chicago",24 S Michigan Ave
965,1723,Symphony's Restaurant,The Heights Deli & Bottle Shop,60201,90031,1945 Central Street,2927 N Broadway
3533,40,Tavern,Beatrix,90049,60654,"11648 San Vicente Blvd, Los Angeles",519 North Clark Street
5735,1258,Brocach Irish Pub,Best Burger,53703,75217,"7 W Main St, Madison",2031 S Buckner Blvd
7389,890,Corner Bistro,Lakewood Landing,10014,75214,"331 W 4th Street, New York",5818 Live Oak St
3174,1439,Kino Sushi,Mattito’s Tex-Mex,90028,75219,"6721 Hollywood Blvd, Los Angeles",3102 Oaklawn
2569,2581,Colombo's Italian Steak House & Jazz Club,The Wise,90041,53711,1833 Colorado Blvd,Hotel Red1501 Monroe St
1207,849,Chicago Prime Steakhouse,Tatty’s Fresh Mex Grill,60173,75243,1444 East Algonquin Road,8131 Forest Ln
5239,2400,Madison's,Cafe La Bellitalia,53703,53704,"119 King St, Madison",1026 N Sherman Ave
6118,1434,Mezetto,Big Daddy’s Convenience Store,10002,75215,"161 East Houston Street, New York",4121 Colonial Ave
5360,765,Baldwin Street Grille,The Rustic,53703,75204,"1304 E Washington Ave, Madison",3656 Howell St
5938,3434,Cosi,Xixa,10017,11211,"38 E 45th Street, New York",241 S 4th St
5665,1050,Callahan's Sports Pub,Sammy’s Bar-B-Q,53704,75201,"1902 Bartillon Dr, Madison",2126 Leonard St
2401,3898,Papilles,Brooklyn Kolache Co,90028,11205,"6221 Franklin Ave, Los Angeles",520 DeKalb Ave
6822,1672,Billy's Bakery,Dumplings,10011,90020,"184 9th Avenue, New York",3525 W 3rd St
5131,1584,Tuscany Mediterranean Grill,Mendocino Farms,53711,90036,2969 Cahill Main,175 S Fairfax AveSte B
6904,848,L'Artusi,Local,10014,75226,"228 West 10th Street, New York",2936 Elm St
4245,3016,Bouchon Bakery,The Fountain,90212,53703,235 N Canon Dr,122 State St
5034,1054,The Old Feed Mill,Nick and Sam’s Grill,53560,75225,114 Cramer St,8111 Preston RdSte 150
6639,846,The Kiosk,Torchy’s Tacos,10029,75230,"80 E 116th Street, New York",5921 Forest LnSte 200
6866,3027,EN Japanese Brasserie,Smoky Jon’s #1 BBQ,10014,53704,"435 Hudson Street, New York",2310 Packers Ave
7391,514,Spiegel,Pannenkoeken Cafe,10009,60625,"26 1st Avenue, New York",4757 N Western Ave
927,3255,Spunky Dunkers,Bondurants,60074,10028,20 S. Northwest Highway,303 E 85th St
6844,833,Rosa Mexicano,Hunky’s,10003,75219,"9 E 18th Street, New York",3940 Cedar Springs Dr
3863,1707,Milk,Palm Grove Ethiopian Restaurant,90036,90018,"7290 Beverly Blvd, Los Angeles",1905 S Western Ave
491,168,Egg Shack,WHISK,60827,60622,"1727 W. 127th Street, Chicago",2018 W Chicago Ave
2543,1039,Panera Bread,Urban Taco,91604,75204,12131 Ventura Blvd,3411 McKinney Ave
2298,1731,Oasis,Pace,75206,90046,"5945 Greenville Avenue, Dallas",2100 Laurel Canyon Blvd
2507,2131,Govinda's Natural Food,Mama’s Secret,90034,90048,"3764 Watseka Ave, Los Angeles",8314 W 3rd St
6585,3398,D.O.C. Wine Bar,Bobwhite Counter,11211,10009,"83 N 7th Street, Brooklyn",94 Ave C
2349,2223,Vivian's Millenium Cafe,Commissary,91604,90010,10968 Ventura Blvd,The Line Hotel3515 Wilshire Blvd
5828,2702,RIstorante Saint Ambroeus,608 Restaurant and Bar,10021,53703,"1000 Madison Avenue, New York",212 State St
5875,2181,Chocolat Restaurant and Lounge,Sunshine Restaurant,10026,90029,"2217-23 Frederick Douglass Boulevard, New York",861 N Western Ave
2236,3635,Catfish Floyd's,Becco,75216,10036,"710 E Ann Arbor Avenue, Dallas",355 W 46th St
7369,2344,Pizza Loves Emily,Sun Nong Dan,11238,90020,"919 Fulton Street, Brooklyn",3470 W 6th StSte 7
7636,48,Ethos Taverna,Revolution Brewing,10016,60647,"495 3rd Avenue, New York",2323 N Milwaukee Ave
2335,3784,Ruby's Diner,Fools Gold NYC,90040,10002,"100 Citadel Dr Ste 222, Commerce",145 E Houston St
2159,1092,Grimaldi's Pizzeria,Ming Place China Bistro,75231,75209,"8060 Park Lane, Suite 105",5715 Lemmon AveSte 3
5067,1516,Potbelly Sandwich Works,Meddlesome Moth,53719,75207,"112 West Towne Mall, Madison",1621 Oak Lawn Ave
1501,2752,Blue Goose Cantina,Hawk’s Bar & Grill,75206,53703,"2905 Greenville Avenue, Dallas",425 State St
7369,1398,Pizza Loves Emily,The Tradewinds Social Club,11238,75211,"919 Fulton Street, Brooklyn",2843 W Davis St
7013,2532,Bali Nusa Indah,Babes Grill & Bar,10036,53711,"651 9th Avenue, New York",5614 Schroeder Rd
56,3567,Sweet Baby Ray's,Endless Summer,60007,11205,800 E. Higgins Road,525 DeKalb Ave
518,2108,Tufano's Vernon Park Tap,Grace Cafe,60607,90017,"1073 W. Vernon Park Plaza, Chicago",1221 W 3rd St
4865,3817,Smoky's Club,Il Falco,53705,11101,"3005 University Ave, Madison",2150 44th Dr
2248,751,Mesero,Buzzbrews Kitchen,75206,75204,"2822 N Henderson Avenue, Dallas",4154 N Central Expy
2701,1160,Wirtshaus,Parigi Restaurant,90036,75219,"345 N La Brea Ave, Los Angeles",3311 Oak Lawn AveSte 102
3875,1836,Ray's Restaurant and Stark Bar,Open Space,90036,90036,"5905 Wilshire Blvd, Los Angeles",457 N Fairfax Ave
2846,179,Chi's Chinese,LYFE Kitchen,91324,60654,9635 Reseda Blvd,413 N Clark St
3188,3403,Brass Monkey,Uva,90005,10075,"659 S Mariposa Ave, Los Angeles",1486 2nd Ave
2224,3738,Sushi Kyoto,Home/Made,75205,11231,"6429 Hillcrest Avenue, Dallas",63 Commerce St
3744,1050,Palermo Ristorante Italiano,Sammy’s Bar-B-Q,90027,75201,"1858 N Vermont Ave, Los Angeles",2126 Leonard St
3565,3859,Pace Restaurant,El Almacen,90046,11211,"2100 Laurel Canyon Blvd, Los Angeles",557 Driggs Ave
204,2099,TAC Quick Thai Kitchen,Casa Chocolate,60613,90019,"3930 N. Sheridan Road, Chicago",3319 W Pico Blvd
5543,222,Good Day Coffee Shop,Crazy Bird Chicken,53702,60612,"101 S Webster St, Madison",1138 S California Ave
2925,2848,The Cheesecake Factory,Plata’s Restaurant at Bridges Golf Course,90210,53704,364 N Beverly Dr,2702 Shopko Dr
806,1835,The Berghoff,Plan Check Kitchen + Bar,60603,90025,"17 W. Adams Street, Chicago",1800 Sawtelle Blvd
7088,271,The Butcher's Daughter,Windy City Cafe,10012,60642,"19 Kenmare Street, New York",1062 W Chicago Ave
3171,2424,Urban Ramen,Saigon Sandwich Madison,90046,53715,"7300 Sunset Blvd, Los Angeles",273 N Charter St
1456,3343,Good 2 Go Taco,Taverna Kyclades,75218,10009,"1146 Peavy Road, Dallas",228 1st Ave
3399,3380,Sakura House,Swine,90066,10014,"13362 W Washington Blvd, Los Angeles",531 Hudson St
4100,3845,The Pikey,Café Orlin,90046,10003,"7617 W Sunset Blvd, Los Angeles",41 St Marks Pl
6263,2324,Abboccato,1880 Cafe,10019,90067,"136 W 55th Street, New York",1880 Century Park E
2620,3755,Sushi Dan,Beco,90046,11211,"8000 W Sunset Blvd, Los Angeles",45 Richardson St
2855,3152,Rocio's Mole de Los Dioses,Laredo’s Mexican Restaurant,91352,53711,"8255 Sunland Blvd, Los Angeles",2935 S Fish Hatchery Rd
7256,2552,The Cupping Room Cafe,That BBQ Joint,10013,53703,"359 W Broadway, New York",901 Williamson St
5065,170,Happy Wok,Cooper’s,53719,60657,"429 Commerce Dr, Madison",1232 W Belmont Ave
5223,2622,Monsoon Siam 2,Laurel Tavern,53704,53711,"2045 Atwood Ave, Madison",2505 Monroe St
909,1252,Saigon Sisters,Carmine’s Pizza,60661,75201,"567 W. Lake Street, Chicago",2006 San Jacinto St
2623,161,Terroni,Nana,90015,60608,"802 South Spring St 1st Floor, Los Angeles",3267 S Halsted St
6865,1398,La Pizza & La Pasta - Eataly,The Tradewinds Social Club,10010,75211,"Eataly, 200 5th Avenue, New York",2843 W Davis St
5634,3641,Antler's Tavern,EONS Greek Food for Life,53713,10016,2202 W Broadway,633 2nd Ave
6472,2272,Lido,La 1st St Taqueria,10026,90033,"2168 Frederick Douglass Boulevard, New York",1843 1/2 E 1st St
4886,2550,Craftsman Table and Tap,Pizza Brutta,53562,53711,6712 Frank Lloyd Wright Ave,1805 Monroe St
628,3459,Lula Cafe,House of Thai,60647,11101,"2537 N. Kedzie Boulevard, Chicago",2501 40th Ave
7020,2274,Lucali,Berry Que,11231,90028,"575 Henry Street, Brooklyn",1707 N. Las Palmas Ave.
5691,3958,Naples 15,Ardesia,53703,10019,"15 N Butler St., Madison",510 W 52nd St
1,757,Francesco's Hole In The Wall,Flaming Cheese Saganaki,60062,75243,254 Skokie Boulevard,9025 Forest Ln
1356,1523,Bravo! Cucina Italiana,The Sycamore Kitchen,60201,90036,1701 Maple Avenue,143 S La Brea Ave
666,1727,Bavarian Lodge,Dune,60532,90039,1800 Ogden Avenue,3143 Glendale Blvd
814,856,Hendrickx Belgian Bread Crafter,Royal Thai,60611,75206,"Walton Colonnade, 1100 E. Walton Street, Chicago",5500 Greenville Ave
1504,2344,Y.O. Ranch Steakhouse,Sun Nong Dan,75202,90020,702 Ross Avenue,3470 W 6th StSte 7
4082,1280,LA Market,Baby Back Shak,90015,75215,"900 W Olympic Blvd Fl 1, Los Angeles",1800 S Akard St
7668,2064,Circo,Jay’s Bar,10019,90029,"120 W 55th Street, New York",4321 Sunset Blvd
5220,3397,Wando's,Mundo New York,53715,11101,"602 University Ave, Madison",The Paper Factory Hotel37-06 36th St
5065,2808,Happy Wok,Outback Steakhouse,53719,53717,"429 Commerce Dr, Madison",279 Junction Road
5723,1509,Irish Pub,Public School 214,53703,75204,"317 State St Ste A, Madison",3700 McKinney Ave.Suite 148
6581,3572,Vinnie's Pizzeria,Purbird,11249,11217,"148 Bedford Ave, Brooklyn",82 Sixth Ave
5495,255,Umami Food Cart,mEAT Streeterville,53703,60611,"700 State St, Madison",215 E Chestnut St
5468,1000,Gooseberry on the Square,Bellini’s Café and Pizza,53703,75219,"1 S Pinckney St, Madison",3810 Congress Ave
1393,1207,Papagalino Pastry Shop & Cafe,La Calle Doce,60714,75208,9014 N Milwaukee Avenue,415 W 12th St
5208,2254,Brass Ring,Cabbage Patch,53703,90014,"701 E Washington Ave Ste 104, Madison",520 W 6th St
2069,3562,Opening Bell Coffee,Taqueria Kermes,75215,11385,"1409 S Lamar Street, Dallas",66-36 Fresh Pond Rd
1156,2756,Blue House Korean BBQ,Chasers Bar and Grille,60060,53703,1484 Townline Road,319 W Gorham St
6860,3798,ChikaLicious Dessert Bar,Milk & Honey,10003,11230,"203 E 10th Street, New York",1119 Newkirk Ave
5380,694,Vientiane Palace,Home Style Taste Chinese,53703,60608,"151 W Gorham St, Madison",3205 S Halsted St
3469,2729,Luna Park,Culver’s,90036,53716,"672 S La Brea Ave, Los Angeles",4401 Cottage Grove Rd
7027,1882,Employees Only,The Spot On Pico,10014,90019,"510 Hudson Street, New York",5661 W Pico Blvd
6880,3687,Wafels & Dinges,Dirck the Norseman,10013,11222,"Multiple Locations, New York",7 N 15th St
1361,2013,Goose Island Brewpub,Cafe Hill,60614,90014,"1800 N. Clybourn Avenue, Chicago",632 S Hill St
7063,1462,Bond 45,Highland Park Cafeteria,10036,75218,"154 W 45th Street, New York",1200 N Buckner Blvd
1708,587,Kuai Dumplings and Soups,Sapori Trattoria,75201,60614,"325 N Saint Paul Street, Dallas",2701 N Halsted St
3090,3715,EMC Seafood & Raw Bar,Sakagura,90020,10017,"3500 West 6th St, Los Angeles",211 E 43rd St
3425,1908,Lawry's The Prime Rib,Nickel Diner,90211,90013,100 N La Cienega Blvd,524 S Main St
7119,3757,Hearth,Turntable Chicken Jazz,10009,10001,"403 East 12th Street, New York",314 5th Ave2nd Fl
1764,2012,Olivella's Neo Pizza Napoletana,Arashi Sushi,75205,90015,"3406 McFarlin Boulevard, Dallas",1111 S Hope StSte 100
1827,2510,Malai Kitchen,Der Rathskeller,75204,53706,"3699 McKinney Avenue Suite 319, Dallas",Memorial Union800 Langdon St
4251,1566,Corkbar,Kobawoo House,90015,90005,"403 W 12th St, Los Angeles",698 S Vermont AveSte 109
4529,934,Aranda's,Ten Bells Tavern,53532,75208,"142 Market Street, Deforest",232 W 7th St
1579,536,Cindi's,Hub 51,75243,60654,"11111 N Central Expressway, Dallas",51 W Hubbard St
912,1357,Homeslice,Uncle Julio’s Fine Mexican Food,60614,75219,"938 W. Webster Avenue, Chicago",4125 Lemmon Ave
5271,3338,Carl's Cakes LLC,Mekelburg’s,53590,11238,110 Market St,293 Grand Ave
2136,1492,Smokey John's Bar-B-Que,Thai Opal,75235,75231,"1820 W Mockingbird Lane, Dallas",6300 Skillman StSte 156
6375,1545,Lantern,Snociety Urban Eatery,10003,90012,"311 2nd Avenue, New York",330 E 2nd StSte C
6835,485,Catch,La Catrina Cafe,10014,60608,"21 9th Avenue, New York",1011 W 18th St
515,3302,Margie's Candies,Baron’s,60647,11205,"1960 N. Western Avenue, Chicago",564 Dekalb St
7518,1902,The Mermaid Inn,1810 Argentinean Restaurant,10024,90015,"568 Amsterdam Avenue, New York",105 W 9th St
2782,2905,Onyx Lounge,Bradbury’s,90013,53703,"118 W 5th St, Los Angeles",127 N Hamilton St
2156,2252,Tam's Egg Roll,Lotus,75230,90007,"7722 Forest Lane, Dallas",3742 S Flower St
5304,2295,Jordandal Cookhouse,Bombay Grill,53593,90038,"600 W Verona Ave, suite 6",6775 Santa Monica Blvd
2778,601,En Sushi,Maude’s Liquor Bar,90027,60607,"1972 Hillhurst Ave, Los Angeles",840 W Randolph St
6571,1040,Tocqueville,Fresh Market,10003,75235,"1 E 15th Street, New York",6300 Harry Hines BlvdSte 130
2712,1238,Tokyo Delve's Sushi Bar,The Capital Grille,91601,75201,5239 Lankershim Blvd,500 Crescent Ct
1645,550,Mario Sabino's Mexican and Salvadoran,Las Tablas Colombian Steakhouse,75209,60657,"5404 Lemmon Avenue, Dallas",2942 N Lincoln Ave
5063,1617,Village Bar,Wurstküche,53705,90013,"3801 Mineral Point Rd, Madison",800 E 3rd St
2036,616,Alfredo's Pizza,La Oaxaqueña,75287,60641,"4043 Trinity Mills Road, Dallas",3382 N Milwaukee Ave
2510,3134,King Torta,Dickey’s Barbecue Pit,90032,53562,"4507 Valley Blvd, Los Angeles",8225 Greenway BlvdSte 120
3282,1251,All India Cafe,Press Box Grill,90025,75201,"12113 Santa Monica Blvd, Los Angeles",1623 Main St
6084,3072,Japonica,Lombardinos Italian Restaurant and Bar,10003,53705,"90 University Place, New York",2500 University Ave
1113,1751,Kama Indian Bistro,Asian Fusion,60525,90035,9 S. La Grange Road,1710 S Robertson Blvd
5458,900,Kabul Afghanistan Restaurant,El Bolero,53703,75207,"540 State St, Madison",1201 Oak Lawn Ave
429,1420,Moy Goy Inn,El Paisa Cocina Mexicana,60525,75220,719 W. Hillgrove Avenue,10840 Harry Hines Blvd
4070,3625,Miceli's,Boqueria,90068,10011,"3655 Cahuenga Blvd W, Hollywood",53 W 19th St
2520,3471,Cafe Bella Roma,Lobster Joint,90035,11222,"1509 S Robertson Blvd, Los Angeles",1073 Manhattan Ave
5268,1850,Parkway Family Restaurant,Trencher,53713,90026,"1221 Ann St, Madison",1305 Portia St
7314,900,Pepolino Ristorante,El Bolero,10013,75207,"281 West Broadway, New York",1201 Oak Lawn Ave
876,394,La Creperie,Aje Cafe,60657,60657,"2845 N. Clark Street, Chicago",2942 N Clark St
5871,3789,Hummus Kitchen,Mulberry & Vine,10019,10007,"768 9th Avenue, New York",73 Warren St
5457,3566,Spring Garden Restaurant,Piccoli Trattoria,53572,11215,520 Springdale St,522 6th Ave
2574,3201,Adagio Ristorante,Tienda Los Gemelos,91364,53719,22841 Ventura Blvd,6713 Odana RdSte 8
4339,3160,Portofino Cucina Italiana,Sarku Japan,90013,53719,"464 S Main St, Los Angeles",108 W Towne Mall
2121,642,The Hospitality Sweet,Beezzee,75201,60657,"400 N Ervay Street, Dallas",2807 N Sheffield Ave
7678,1703,Crave Fishbar,Bludso’s Bar & Que,10022,90036,"945 2nd Avenue, New York",609 N La Brea Ave
2233,2676,Rick's Old Fashioned Burgers,Christy’s Landing,75243,53711,"11620 Plano Road, Dallas",2952 Waubesa Ave
3931,414,Overland Cafe,Quesadilla La Reyna del Sur,90034,60647,"3601 Overland Ave, Los Angeles",2235 N Western Ave
3565,1608,Pace Restaurant,Bacaro LA,90046,90007,"2100 Laurel Canyon Blvd, Los Angeles",2308 S Union Ave
2939,3360,Cafe Talesai,El Colmado Butchery,90212,10014,9198 W Olympic Blvd,53 Little W 12th St
5705,145,Domino's,Lockdown Bar & Grill,53719,60622,"703 S Gammon Rd, Madison",1024 N Western Ave
2420,493,Casita Taco al Carbon,Old Town Social,91601,60610,11300 Magnolia Blvd,455 W North Ave
7488,2953,The Indian Clove,Milio’s Sandwiches,10304,53704,2071 Clove Road,4292 E Towne Blvd
3628,1665,Millie's,Picca,90026,90035,"3524 W Sunset Blvd, Los Angeles",9575 W Pico Blvd
5740,1739,Belmont Casino,Jon & Vinny’s,53538,90036,29 Sherman Ave W,412 N Fairfax AveApt 12
3471,3911,Superba Snack Bar,Han Dynasty,90291,10003,533 Rose Ave,90 3rd Ave
3020,690,Roladin Bakery & Cafe,Kathy De’s Deli,91335,60609,"19365 victory blvd, Reseda",3642 S Parnell Ave
656,3383,Seasons 52,The Food Sermon Kitchen,60173,11225,1770 E. Higgins Road,355 Rogers Ave
2728,2208,Vees Cafe,Mike’s Sandwich Shop,90016,90023,"5418 W Adams Blvd, Los Angeles",1717 S Soto St
5285,3015,Village Cafe,K Peppers,53527,53562,214 W Cottage Grove Rd,1901 Cayuga StSte 110
2383,3878,Asahi Japanese,Soju Haus,91344,10016,10375 Balboa Blvd,315 5th Ave2nd Fl
4916,2479,Sophia's Bakery & Cafe,Sunroom Cafe,53703,53703,"831 E Johnson St, Madison",638 State St
6067,833,Bozu,Hunky’s,11211,75219,"296 Grand Street, Brooklyn, NY",3940 Cedar Springs Dr
5669,3797,Dotty Dumpling's Dowry,Shake Shack,53703,10024,"317 N Frances St, Madison",366 Columbus Ave
3675,818,Umami Burger,Mia’s Tex-Mex Restaurant,90028,75219,"1520 N. Cahuenga Blvd #7, Los Angeles",4322 Lemmon Ave
3033,2436,Zinc Cafe,Francesca’s Al Lago,90013,53703,"580 Mateo St, Los Angeles",111 Martin Luther King Jr Blvd
4387,323,Schneid's Sports Bar & Grill,Blaze Fast Fire’d Pizza,53713,60657,2952 Fish Hatchery Rd,953 W Belmont
948,2380,Soupbox,Le Petit Croissant,60611,53711,"50 E. Avenue, Chicago",1310 Midvale Blvd
7093,2002,Havana Alma de Cuba,KaGaYa,10014,90012,"94 Christopher Street, New York",418 E 2nd St
337,3700,Ara On,St. Mazie,60603,11211,"160 W. Adams Street, Chicago",345 Grand St Williamsburg
6941,1318,Mandoo Bar,Ravenna Urban Italian Restaurant,10001,75202,"2 West 32nd Street, New York",1301 Main St
2702,2627,Taj India Palace,Library Mall,90045,53706,8320 Lincoln Blvd,728 State St
1992,2881,Start,Wendy’s,75206,53719,"4814 Greenville Avenue, Dallas",633 S Gammon Rd
6110,4004,Cooper's Craft & Kitchen,Brooklyn Commune,10003,11218,"87 2nd Avenue, New York",601 Greenwood Ave
2724,2471,A & W Seafood,Naf Naf Grill,91324,53703,9306 Reseda Blvd,555 State St
2953,4010,Chios Peruvian Grill,Pokito,91405,11211,"7755 Van Nuys Blvd, Los Angeles",155 S 4th St
3807,2731,Taylor's Steak House,Los Mexicans de Europa,90005,53706,"3361 W 8th St, Los Angeles",475 N Charter St
1513,1653,Villa-O,Lala’s Argentine Grill,75205,90046,"4514 Travis Street, Dallas",7229 Melrose Ave
2747,2656,Jones Hollywood,Benvenuto’s Italian Grill,90046,53704,7205 Santa Monica Blvd,1849 Northport Dr
760,1225,Trenchermen,Javier’s Gourmet Mexicano,60647,75205,"2039 W. North Avenue, Chicago",4912 Cole Ave
4344,2888,Hack's Sports Page,Applebee’s,53575,53711,126 Braun Rd,660 S Whitney Way
2808,582,Xai Verandah Lounge,Mike Ditkas,90046,60611,"7677 Sunset Blvd, Los Angeles",100 E Chestnut St
757,3380,Big & Little's,Swine,60657,10014,"1034 W. Belmont Avenue, Chicago",531 Hudson St
1719,1908,Houlihan's,Nickel Diner,75254,90013,"5225 Belt Line Road, Suite 220, Dallas",524 S Main St
7158,598,Caspiy,Inspiration Kitchens,11235,60640,"1309 Avenue Z, Brooklyn",4715 N Sheridan Rd
1140,567,Bodhi Thai Bistro,Bistro Dre,60402,60657,6211 W. Roosevelt Road,2965 N Lincoln Ave
2684,3098,Bob's Big Boy,KFC,91324,53716,8876 Corbin Ave,604 Cottage Grove Road
4215,2257,Angelo's Ristorante Italiano,Gogo’s Bistro,91311,90033,20539 Devonshire St,2415 E Cesar Chavez Ave
2431,3918,Pacific Burgers,Iron Chef House,90241,11201,8019 Stewart And Gray Rd,92 Clark St
2990,3922,Sarita's Pupuseria,Piora,90013,10014,"317 S Broadway, Los Angeles",430 Hudson St
3806,1231,La Gondola Kosher Restaurant and Catering,Tupinamba Cafe,90211,75231,9025 Wilshire Blvd,9665 N Central ExpwySte 142
2672,1468,Caffe Primo,Howard Wang’s China Grill,90017,75220,"612 S Flower St, Los Angeles",4343 W Northwest HwySuite 345
2071,2690,Neighborhood Services,Newell’s Deli,75209,53715,"5027 W Lovers Lane, Dallas",35 N Park St
896,129,Kona Grill,Bridge House Tavern,60069,60654,"940 Milwaukee Avenue, Lincolnshire",321 N Clark St
6714,2471,Flat Top,Naf Naf Grill,10027,53703,"1241 Amsterdam Avenue, New York",555 State St
3180,3242,Toi on Sunset,AlMar,90046,11201,"7505 W Sunset Blvd, Los Angeles",111 Front St
4109,3950,Chan Dara,Giuseppina’s,90004,11215,"310 N Larchmont Blvd, Los Angeles",691 6th ave
7255,2595,Shalel Lounge,The Old Fashioned,10023,53703,"65 W 70th Street, New York",23 N Pinckney St
7630,1447,Joanne Trattoria,El Pollo Regio,10023,75240,"70 W 68th Street, New York",8136 Spring Valley Rd
1675,3763,Ravenna Urban Italian Restaurant,Risotteria Melotti,75202,10003,"1301 Main Street, Dallas",309 E 5th St
601,3854,Bub City,Cooper’s Craft & Kitchen,60654,10003,"435 N. Clark Street, Chicago",87 2nd Ave
3070,4042,Uncle Darrow's Cajun Creole Eatery,Ippudo NY,90291,10003,"2560 Lincoln Blvd, Venice",65 4th Ave
7289,3549,Crif Dogs,Brooklyn Beet Company,10009,11209,"113 Saint Marks Place, New York",7205 3rd Ave
2734,3980,New Japan Take Out,Lamarca Cheese Shop,90025,10010,"11283 Santa Monica Blvd, Los Angeles",161 E 22nd St
1605,1115,Hillstone,Lazy Dog Restaurant & Bar,75225,75254,"8300 Preston Road, Suite A, Dallas",5100 Beltline RdSte 500
5282,2123,Fazoli's,Peking Tavern,53704,90014,"2143 Zeier Rd, Madison",806 S Spring St
1340,932,Paddy Long's Beer & Bacon Pub,Taco Joint,60614,75214,"1028 W. Diversey Parkway, Chicago",6434 E Mockingbird Ln
3746,2474,J. Nichols,Delaney’s Steaks and Seafood,90292,53719,4375 Glencoe Ave,449 Grand Canyon Dr
3179,3127,Viva Fresh Mexican Grill,Eno Vino Wine Bar & Bistro,90045,53717,"6515 S Sepulveda Blvd, Los Angeles",601 Junction Rd
1990,1602,Taza Grill,Brothers Sandwich Shop,75230,90020,"12817 Preston Road, Dallas",3274 W 6th St
4127,2109,Benny's Tacos & Chicken Rotisserie,Perch,90045,90013,"7101 W Manchester Ave, Los Angeles",448 S Hill St
6226,3975,Gargiulo's,Manila Social Club,11224,11211,"2911 West 15th Street, Brooklyn",2 Hope St
5290,1402,Black Hawk Family Restaurant,Resident Taqueria,53583,75238,E11394 US Hwy 12,9661 Audelia RdSte 112
1982,2186,Henry's Majestic,The Original Ramen Burger,75205,90004,"4900 McKinney Avenue, Dallas",239 S Vermont Ave
2028,3010,Penne Pomodoro,Jimmy John’s,75205,53704,"6815 Snider Plaza, Dallas",1791 Thierer Rd
3143,1744,Wolfgang Puck Express,B.S. Taqueria,90045,90014,"Los Angeles International Airport, Los Angeles",514 W 7th St
1356,1125,Bravo! Cucina Italiana,Piggie Pies Pizza & Pasta,60201,75206,1701 Maple Avenue,5315 Greenville AveSte 120B
1017,1555,Sweetwater Tavern and Grille,Reggie’s Deli & Cafe,60601,90026,"Michigan Plaza, 225 N. Michigan Avenue, Chicago",1910 W Sunset BlvdSte 150
2417,1777,Ulysses Voyage,Crepe Kitchen,90036,90036,"6333 W 3rd St, Los Angeles",5223 Wilshire Blvd
3587,1811,Tony P's Dockside Grill,Luisitos Torta’s & Jugos,90292,90033,4445 Admiralty Way,1912 E 1st St
4340,3970,Cecconi's,Yakiniku West,90069,10003,"8764 Melrose Ave, Los Angeles",218 E 9th St
2602,910,Leaning Tower Pizza & Pasta,Stephan Pyles,91423,75201,"14120 Ventura Blvd, Los Angeles",1807 Ross Ave
2754,919,Maison Richard Restaurant & French Bakery,Olivella’s Neo Pizza Napoletana Lakewood,90046,75214,"707 N Stanley Ave, Los Angeles",6465 E Mockingbird Ln
