ID_A,ID_B,Flag,Name_A,Name_B,Director_A,Director_B,Year_A,Year_B
tt0139414,frightening,,Lake Placid,The Frightening,Steve Miner,"Ellen Cabot,Jack Reed,Victoria Sloan,David DeCoteau",1999,2000 2001 2002
tt0080928,protector,,Inside Moves,The Protector (Tom yum goong) (Warrior King),Richard Donner,Prachya Pinkaew,1980,2004 2005 2006
tt0077578,the-food-of-the-gods,,Foul Play,The Food of the Gods,Colin Higgins,Bert I. Gordon,1978,1975 1976 1977
tt0113041,blood_cells,,Father of the Bride Part II,Blood Cells,Charles Shyer,"Joseph Bull,Luke Seomore",1995,2014 2015 2016
tt0315297,thats-my-boy,,Twisted,That's My Boy,Philip Kaufman,Roy William Neill,2004,1931 1932 1933
tt1754944,moon_for_the_misbegotten,,eCupid,A Moon for the Misbegotten,J.C. Calciano,Jose Quintero,2011,1974 1975 1976
tt3683398,rush_2013,,Don't Look Back,Rush,William Dickerson,Ron Howard,2014,2012 2013 2014
tt1235522,reconstruction-1970,,Broken City,Reconstruction,Allen Hughes,Theodoros Angelopoulos,2013,1969 1970 1971
tt0040438,10008991-informers,,Hills of Home,The Informers,Fred M. Wilcox,Gregor Jordan,1948,2008 2009 2010
tt2656588,fast_and_furious_6,,Buzzard,Fast & Furious 6,Joel Potrykus,Justin Lin,2014,2012 2013 2014
tt0080455,1013427-marty,,The Blues Brothers,Marty,John Landis,Delbert Mann,1980,1954 1955 1956
tt1152398,hot_rod,,Beastly,Hot Rod,Daniel Barnz,Akiva Schaffer,2011,2006 2007 2008
tt0107630,10010193-heartbreak_hotel,,My Life,Heartbreak Hotel,Bruce Joel Rubin,Colin Nutley,1993,2005 2006 2007
tt0113624,boulevard_2014,,Leapin' Leprechauns!,Boulevard,Ted Nicolaou,Dito Montiel,1995,2014 2015 2016
tt0228750,jurassic_world,,Proof of Life,Jurassic World,Taylor Hackford,Colin Trevorrow,2000,2014 2015 2016
tt0109661,world_is_not_enough,,Dragonworld,The World Is Not Enough,Ted Nicolaou,Michael Apted,1994,1998 1999 2000
tt0041996,a-galaxy-far-far-away,,Twelve O'Clock High,"A Galaxy Far, Far Away",Henry King,Tariq Jalil,1949,2000 2001 2002
tt0108147,verdict,,Sister Act 2: Back in the Habit,The Verdict,Bill Duke,Sidney Lumet,1993,1981 1982 1983
tt0158811,suicide-squad,,Muppets from Space,Suicide Squad,Tim Hill,"Bernard B. Ray,Raymond K. Johnson",1999,1934 1935 1936
tt1560985,1083461-avengers,,The Devil Inside,The Avengers,William Brent Bell,"Jeremiah Chechik,Jeremiah S. Chechik",2012,1997 1998 1999
tt0100994,zapped_again,,Young Guns II,Zapped Again,Geoff Murphy,"Doug Campbell (II),Douglas Campbell,Doug Campbell",1990,1989 1990 1991
tt4781886,hollow_man_2,,Operation: Neighborhood Watch!,Hollow Man 2,Mark Cartier,"Claudio Faeh,Claudio Fäh",2015,2005 2006 2007
tt0053285,tcm_presents_double_indemnity,,Sleeping Beauty,Tcm Presents Double Indemnity,Clyde Geronimi,Billy Wilder,1959,2014 2015 2016
tt0120533,man-on-fire-1957,,Celebrity,Man on Fire,Woody Allen,Ranald MacDougall,1998,1956 1957 1958
tt2505818,larger_than_life,,An Evergreen Christmas,Larger Than Life,Jeremy Culver,Howard Franklin,2014,1995 1996 1997
tt0154418,1003758-cat_people,,A Dog of Flanders,Cat People,Howell Hansel,Paul Schrader,1914,1981 1982 1983
tt0480242,stonewall_2015,,Dan in Real Life,Stonewall,Peter Hedges,Roland Emmerich,2007,2014 2015 2016
tt3501632,angie,,Thor: Ragnarok,Angie,Taika Waititi,Martha Coolidge,2017,1993 1994 1995
tt1034305,the-adventures-of-young-indiana-jones-loves-sweet-song,,Don't Look Up,The Adventures of Young Indiana Jones: Love's Sweet Song,Fruit Chan,"Gillies MacKinnon,Carl Schultz",2009,2006 2007 2008
tt0316396,1003318-butch_cassidy_and_the_sundance_kid,,Peter Pan,Butch Cassidy and the Sundance Kid,P.J. Hogan,George Roy Hill,2003,1968 1969 1970
tt0020640,the_forest_2016,,Animal Crackers,The Forest,Victor Heerman,Jason Zada,1930,2015 2016 2017
tt0815096,to_the_wonder,,Agent Crush,To The Wonder,Sean Robinson,Terrence Malick,2008,2012 2013 2014
tt0948470,beverly_hills_cop_2,,The Amazing Spider-Man,Beverly Hills Cop II,Marc Webb,Tony Scott,2012,1986 1987 1988
tt0146336,all_roads_lead_home,,Urban Legend,All Roads Lead Home,Jamie Blanks,Dennis Fallon,1998,2007 2008 2009
tt0113762,protector,,The Mangler,The Protector (Tom yum goong) (Warrior King),Tobe Hooper,Prachya Pinkaew,1995,2004 2005 2006
tt1323973,departed,,The Trials of Cate McCall,The Departed,Karen Moncrieff,Martin Scorsese,2013,2005 2006 2007
tt0245803,charades,,Bulletproof Monk,Charades,Paul Hunter,Stephen Eckelberry,2003,1998 1999 2000
tt1714151,ju_on_2,,Three Shadows,Ju-on 2 (Ju-on: The Grudge 2),Ansel Faraj,Takashi Shimizu,2010,2002 2003 2004
tt0428441,day_of_the_dolphin,,The Cutting Edge: The Magic of Movie Editing,The Day of the Dolphin,Wendy Apple,Mike Nichols,2004,1972 1973 1974
tt0044166,package,,The Unknown Man,The Package,Richard Thorpe,Andrew Davis,1951,1988 1989 1990
tt1772850,john_carpenters_halloween,,Exit 33,John Carpenter's Halloween,Tommy Brunswick,John Carpenter,2011,2014 2015 2016
tt0058972,the-tigger-movie,,Billie,The Tigger Movie,Don Weis,Jun Falkenstein,1965,1999 2000 2001
tt0059573,malice-in-wonderland,,A Patch of Blue,Malice in Wonderland,Guy Green,Gus Trikonis,1965,1984 1985 1986
tt0089565,bridge_of_spies,,Mata Hari,Bridge of Spies,Curtis Harrington,Steven Spielberg,1985,2014 2015 2016
tt4104022,blink,,People Places Things,Blink,James C. Strouse,Michael Apted,2015,1993 1994 1995
tt0477051,leatherheads,,Norbit,Leatherheads,Brian Robbins,George Clooney,2007,2007 2008 2009
tt0029066,the_collector_1965,,"Jim Hanvey, Detective",The Collector,Phil Rosen,William Wyler,1937,1964 1965 1966
tt0111400,white-heat-1934,,Terminal Velocity,White Heat,Deran Sarafian,Lois Weber,1994,1933 1934 1935
tt1939659,abandoned,,Carrie,The Abandoned,Kimberly Peirce,Nacho Cerdà,2013,2006 2007 2008
tt0097228,planes,,Dr. Caligari,Planes,Stephen Sayadian,Klay Hall,1989,2012 2013 2014
tt0076044,daredevil,,For the Love of Benji,Daredevil,Joe Camp,Mark Steven Johnson,1977,2002 2003 2004
tt0070608,madman_1981,,Robin Hood,Madman,Wolfgang Reitherman,Joe Giannone,1973,1980 1981 1982
tt1467030,1013139-maltese_falcon,,Planeat,The Maltese Falcon,"Shelley Lee Davies,Or Shlomi",John Huston,2010,1940 1941 1942
tt0050837,home_alone,,Perri,Home Alone,"Paul Kenworthy,Ralph Wright",Chris Columbus,1957,1989 1990 1991
tt1077368,fat_sick_and_nearly_dead_2,,Dark Shadows,"Fat, Sick & Nearly Dead 2",Tim Burton,"Joe Cross,Kurt Engfehr",2012,2013 2014 2015
tt0035317,dance_girl_dance,,Sherlock Holmes and the Secret Weapon,"Dance, Girl, Dance",Roy William Neill,Dorothy Arzner,1942,1939 1940 1941
tt0151804,shoot_the_moon,,Office Space,Shoot the Moon,Mike Judge,Alan Parker,1999,1981 1982 1983
tt3704416,river_runs_through_it,,Digging for Fire,A River Runs Through It,Joe Swanberg,Robert Redford,2015,1991 1992 1993
tt3645456,american_ninja,,The Laundryman,American Ninja,Alan Bendich,Sam Firstenberg,2015,1984 1985 1986
tt0100514,banjo-on-my-knee,,The Rookie,Banjo on My Knee,Clint Eastwood,John Cromwell,1990,1935 1936 1937
tt1244093,saint_laurent,,Hisss,Saint Laurent,Jennifer Chambers Lynch,Bertrand Bonello,2010,2014 2015 2016
tt0402894,life_of_josutty,,Casanova,Life of Josutty,Lasse Hallström,Jithu Joseph,2005,2014 2015 2016
tt2402101,flubber,,Dark Places,Flubber,Gilles Paquet-Brenner,Les Mayfield,2015,1996 1997 1998
tt0111280,se_incontri_sartana_prega_per_la_tua_morte_1968,,Star Trek: Generations,Se incontri Sartana prega per la tua morte (If You Meet Sartana Pray for Your Death),David Carson,Gianfranco Parolini,1994,1967 1968 1969
tt0169547,1059629-quick_and_the_dead,,American Beauty,The Quick and the Dead,Sam Mendes,Sam Raimi,1999,1994 1995 1996
tt0100507,beethovens_4th,,Rocky V,Beethoven's 4th,John G. Avildsen,"David M. Evans,David Mickey Evans",1990,2000 2001 2002
tt0443543,40_year_old_virgin,,The Illusionist,The 40 Year Old Virgin,Neil Burger,Judd Apatow,2006,2004 2005 2006
tt2443822,delivery_man,,The Boy,Delivery Man,Craig William Macneill,"Ken Scott (V),Ken Scott",2015,2012 2013 2014
tt2316509,ill-never-forget-you-1951,,Careful What You Grimace For,I'll Never Forget You (The House in the Square) (Man of Two Worlds),John Schwert,Roy Ward Baker,2012,1950 1951 1952
tt0100685,1045715-fortress,,State of Grace,Fortress,Phil Joanou,Stuart Gordon,1990,1992 1993 1994
tt0180052,771419752,,The Adventures of Pluto Nash,Victoria,Ron Underwood,Sebastian Schipper,2002,2014 2015 2016
tt0081554,mash,,Stardust Memories,M*A*S*H,Woody Allen,Robert Altman,1980,1969 1970 1971
tt0389790,the_neverending_story_ii_the_next_chapter_1990,,Bee Movie,The Neverending Story II: The Next Chapter,"Steve Hickner,Simon J. Smith","George Trumbull Miller,George T. Miller",2007,1990 1991 1992
tt0247745,penguins_of_madagascar,,Super Troopers,Penguins Of Madagascar,Jay Chandrasekhar,"J.P. Simon,Simon Smith,Simon J. Smith,Eric Darnell",2001,2013 2014 2015
tt0025250,1041674-tale_of_two_cities,,"Hi, Nellie!",A Tale of Two Cities,Mervyn LeRoy,Jim Goddard,1934,1979 1980 1981
tt0331334,nakano_spy_school,,Satan's Playground,Rikugun Nakano gakko (Nakano Spy School),Dante Tomaselli,Yasuzo Masumura,2006,1965 1966 1967
tt0082377,orca_the_killer_whale,,The Final Conflict,Orca - The Killer Whale,Graham Baker,Michael Anderson,1981,1976 1977 1978
tt0245803,1006877-expendables,,Bulletproof Monk,The Expendables,Paul Hunter,"Cirio H. Santiago,Cirio Santiago",2003,1988 1989 1990
tt0097493,impostor,,Heathers,Impostor,Michael Lehmann,Gary Fleder,1988,2001 2002 2003
tt0091991,american-fork,,Soul Man,American Fork (Humble Pie),Steve Miner,Chris Bowman,1986,2006 2007 2008
tt3675568,royal_shakespeare_company_othello,,Merchants of Doubt,Royal Shakespeare Company: Othello,Robert Kenner,Iqbal Khan,2014,2014 2015 2016
tt0928363,ticked_off_trannies_with_knives,,The Double Born,Ticked-off Trannies With Knives,Tony Randel,Israel Luna,2008,2009 2010 2011
tt0177789,two_for_the_money,,Galaxy Quest,Two for the Money,Dean Parisot,D.J. Caruso,1999,2004 2005 2006
tt0122690,beyond-the-law,,Ronin,Beyond the Law,John Frankenheimer,Larry Ferguson,1998,1991 1992 1993
tt0060662,palo_alto,,A Man Could Get Killed,Palo Alto,"Ronald Neame,Cliff Owen",Gia Coppola,1966,2013 2014 2015
tt0087995,anchors_aweigh,,Repo Man,Anchors Aweigh,Alex Cox,"George Sidney II,George Sidney",1984,1944 1945 1946
tt3106120,convicted_2005,,See No Evil 2,Convicted,"Jen Soska,Sylvia Soska",Bille August,2014,2004 2005 2006
tt3122764,beyond_the_poseidon_adventure,,Southern Rites,Beyond the Poseidon Adventure,Gillian Laub,Irwin Allen,2015,1978 1979 1980
tt3333870,catch_a_fire,,Antibirth,Catch a Fire,Danny Perez,Phillip Noyce,2016,2005 2006 2007
tt0977855,scary_movie_4,,Fair Game,Scary Movie 4,Doug Liman,David Zucker,2010,2005 2006 2007
tt0120696,1018699-shaft,,Hard Rain,Shaft,Mikael Salomon,Gordon Parks,1998,1970 1971 1972
tt0389790,lenny_cooke_2013,,Bee Movie,Lenny Cooke,"Steve Hickner,Simon J. Smith","Ben Safdie,Joshua Safdie",2007,2012 2013 2014
tt0024238,sister_code,,Ladies They Talk About,Sister Code,"Howard Bretherton,William Keighley",Corey Grant,1933,2014 2015 2016
tt0083717,hot_chick,,Cannery Row,The Hot Chick,David S. Ward,Tom Brady,1982,2001 2002 2003
tt1231583,i_dont_want_to_be_born,,Due Date,I Don't Want to Be Born (The Baby)(It Lives Within Her)(Sharon's Baby),Todd Phillips,Peter Sasdy,2010,1974 1975 1976
tt1355630,american_beauty,,If I Stay,American Beauty,R.J. Cutler,Sam Mendes,2014,1998 1999 2000
tt0093349,lucas,,King Lear,Lucas,Jean-Luc Godard,David Seltzer,1987,1985 1986 1987
tt0872230,matrix,,My Soul to Take,The Matrix,Wes Craven,"Larry Wachowski,The Wachowski Brothers,Andy Wachowski,Lana Wachowski",2010,1998 1999 2000
tt0094226,1177488-contract,,The Untouchables,The Contract,Brian De Palma,Bruce Beresford,1987,2005 2006 2007
tt0091178,1007154-father_of_the_bride,,Haunted Honeymoon,Father of the Bride,Gene Wilder,Vincente Minnelli,1986,1949 1950 1951
tt1559549,johnny,,Restrepo,Johnny,"Tim Hetherington,Sebastian Junger",Carl Bessai,2010,1999 2000 2001
tt1311060,killer_elite_2011,,A.C.O.D.,Killer Elite,Stu Zicherman,Gary McKendry,2013,2010 2011 2012
tt0093091,nightmare,,Ghoulies II,Nightmare,Albert Band,Terry Ingram,1988,2006 2007 2008
tt2327243,ivanhoe1913,,Clubhouse,Ivanhoe,Yuri Shapochka,Herbert Brenon,2013,1912 1913 1914
tt0366548,stone_reader,,Happy Feet,Stone Reader,"George Miller,Warren Coleman",Mark Moskowitz,2006,2002 2003 2004
tt0233277,rebel-rousers,,Back to the Secret Garden,Rebel Rousers,Michael Tuchner,Martin B. Cohen,2001,1976 1977 1978
tt0089964,mr_x_3d,,Savage Island,Mr. X,Ted Nicolaou,Vikram Bhatt,1985,2014 2015 2016
tt0257076,act_of_violence,,S.W.A.T.,Act of Violence,Clark Johnson,Fred Zinnemann,2003,1947 1948 1949
tt0024685,salvador,,Torch Singer,Salvador,"Alexander Hall,George Somnes",Oliver Stone,1933,1985 1986 1987
tt1337117,happily-never-after-2,,"Nightmares in Red, White and Blue: The Evolution of the American Horror Film",Happily N'Ever After 2: Snow White - Another Bite @ the Apple,Andrew Monument,"Boyd Kirkland,Steven E. Gordon",2009,2008 2009 2010
tt0109579,giant,,Death and the Maiden,Giant,Roman Polanski,"George Stevens,George Stevens Jr.",1994,1955 1956 1957
tt0198307,i_served_the_king_of_england,,Another State of Mind,I Served the King of England,"Adam Small,Peter Stuart",Jirí Menzel,1984,2007 2008 2009
tt0052389,dark-shadows-2010,,White Wilderness,Dark Shadows,James Algar,Tim Burton,1958,2011 2012 2013
tt0035884,police_academy_6_city_under_siege,,Five Graves to Cairo,Police Academy 6 - City Under Siege,Billy Wilder,Peter Bonerz,1943,1988 1989 1990
tt1704619,rio_bravo,,Tabloid,Rio Bravo,Errol Morris,Howard Hawks,2010,1958 1959 1960
tt1486192,back-street1932,,The Raven,Back Street,James McTeigue,John M. Stahl,2012,1931 1932 1933
tt0027214,little_giants,,The Whole Town's Talking,Little Giants,John Ford,"Duwayne Dunham,Brian Levant",1935,1993 1994 1995
tt3526622,1005620-defiance,,Slay Belles,Defiance,Dan Walker,"John Flynn,John J. Flynn Jr.",2015,1979 1980 1981
tt0036868,the_order_2003,,The Best Years of Our Lives,The Order,William Wyler,Brian Helgeland,1946,2002 2003 2004
tt0088044,1016885-public_enemy,,Savage Streets,The Public Enemy,Danny Steinmann,William Wellman,1984,1930 1931 1932
tt2118624,1067987-casino,,The Final Girls,Casino,Todd Strauss-Schulson,Martin Scorsese,2015,1994 1995 1996
tt1547230,kronos,,Judy Moody and the Not Bummer Summer,Kronos,John Schultz,Kurt Neumann,2011,1957 1958 1959
tt0052611,the-zookeeper-2001,,The Giant Behemoth,The Zookeeper,"Douglas Hickox,Eugène Lourié",Ralph Ziman,1959,2000 2001 2002
tt0052948,the-best-man2006,,Journey to the Center of the Earth,The Best Man,Henry Levin,Alex Pillai,1959,2005 2006 2007
tt0111161,kenneth_branagh_theatre_companys_the_winters_tale,,The Shawshank Redemption,Kenneth Branagh Theatre Company's The Winter's Tale,Frank Darabont,"Rob Ashford,Kenneth Branagh",1994,2014 2015 2016
tt1045642,elevator_to_the_gallows,,Tales from the Script,Ascenseur pour l'échafaud (Elevator to the Gallows) (Lift to the Scaffold) (Frantic),Peter Hanson,Louis Malle,2009,1957 1958 1959
tt0109506,joe_dirt,,The Crow,Joe Dirt,Alex Proyas,Dennie Gordon,1994,2000 2001 2002
tt0091396,le-angel-exterminador-the-exterminating-angel,,Legal Eagles,El Ángel Exterminador (The Exterminating Angel),Ivan Reitman,Luis Buñuel,1986,1966 1967 1968
tt0083951,john_wick,,The Flight of Dragons,John Wick,"Jules Bass,Arthur Rankin Jr.","David Leitch,Chad Stahelski",1982,2013 2014 2015
tt0127536,american-fork,,Elizabeth,American Fork (Humble Pie),Shekhar Kapur,Chris Bowman,1998,2006 2007 2008
tt0093010,experimenter,,Fatal Attraction,Experimenter,Adrian Lyne,Michael Almereyda,1987,2014 2015 2016
tt3774466,10004504-ultraviolet,,Ashby,Ultraviolet,Tony McNamara,Kurt Wimmer,2015,2005 2006 2007
tt0427152,wild_at_heart,,Dinner for Schmucks,Wild At Heart,Jay Roach,David Lynch,2010,1989 1990 1991
tt0041178,abandon,,The Big Steal,Abandon,Don Siegel,Stephen Gaghan,1949,2001 2002 2003
tt0108358,10012264-stonewall,,Tombstone,Stonewall Uprising,"George P. Cosmatos,Kevin Jarre","Kate Davis,David Heilbroner",1993,2009 2010 2011
tt0098251,1005868-dimples,,Sangre y arena,Dimples,Javier Elorrieta,William A. Seiter,1989,1935 1936 1937
tt0099878,the-bodyguard,,Jetsons: The Movie,The Bodyguard,"Joseph Barbera,William Hanna","Panna Rittikrai,Petchtai Wongkamlao",1990,2003 2004 2005
tt1185416,new-fist-of-the-north-star,,When in Rome,Shin Hokuto no Ken (New Fist of the North Star),Mark Steven Johnson,Takashi Watabe,2010,2002 2003 2004
tt0109536,mad_city,,The Dangerous,Mad City,"Maria Dante,Rod Hewitt","Costa-Gavras,Costa Gavras",1995,1996 1997 1998
tt0166813,the_lego_movie_2,,Spirit: Stallion of the Cimarron,The Lego Movie 2,"Kelly Asbury,Lorna Cook",Chris McKay,2002,2017 2018 2019
tt0181288,the_surface,,American Movie,The Surface,Chris Smith,"Gil Cates,Jr.,Gil Cates Jr.",1999,2014 2015 2016
tt0120777,the_morning_after_2009,,The Opposite of Sex,The Morning After,Don Roos,David Sherbrook,1998,2009 2010 2011
tt0090151,odd_couple_ii,,That Was Then... This Is Now,The Odd Couple II,Christopher Cain,"Neil Simon,Howard Deutch,Walter Deutch",1985,1997 1998 1999
tt0023245,1139947-this_girls_life,,The Mummy,This Girl's Life,Karl Freund,Ash,1932,2003 2004 2005
tt0068473,1001079-annie_oakley,,Deliverance,Annie Oakley,John Boorman,"George Stevens,George Stevens Jr.",1972,1934 1935 1936
tt0083701,citizen_kane,,Bugs Bunny's 3rd Movie: 1001 Rabbit Tales,Citizen Kane,"Friz Freleng,Chuck Jones",Orson Welles,1982,1940 1941 1942
tt0800320,spawn-2,,Clash of the Titans,Spawn 2,Louis Leterrier,Eric Radomski,2010,2009 2010 2011
tt0120179,choose_me,,Speed 2: Cruise Control,Choose Me,Jan de Bont,Alan Rudolph,1997,1983 1984 1985
tt0080749,spencers_mountain,,The Fog,Spencer's Mountain,John Carpenter,Delmer Daves,1980,1962 1963 1964
tt0079758,devils_due,,Prophecy,Devil's Due,John Frankenheimer,"Radio Silence,Matt Bettinelli-Olpin,Tyler Gillett",1979,2013 2014 2015
tt0462441,mangler_2,,Amazing Journey: The Story of The Who,The Mangler 2,"Paul Crowder,Murray Lerner","Chelse Swain,Lance Henriksen,Michael Hamilton Wright,Philippe Bergeron",2007,2000 2001 2002
tt0041178,keep_the_faith_baby,,The Big Steal,"Keep the Faith, Baby",Don Siegel,Doug McHenry,1949,2001 2002 2003
tt0077975,deadpool,,Animal House,Deadpool,John Landis,"Tim Miller,Tim Miller",1978,2015 2016 2017
tt0131704,the-lone-ranger,,The Adventures of Rocky & Bullwinkle,The Lone Ranger,Des McAnuff,Jack Bender,2000,2002 2003 2004
tt1033575,3_hearts,,The Descendants,3 Hearts,Alexander Payne,Benoît Jacquot,2011,2014 2015 2016
tt0063688,1070992-primal_fear,,The Thomas Crown Affair,Primal Fear,Norman Jewison,Gregory Hoblit,1968,1995 1996 1997
tt0209475,motel_hell,,The Wedding Planner,Motel Hell,Adam Shankman,Kevin Connor,2001,1979 1980 1981
tt2884018,1091727-defying_gravity,,Macbeth,Defying Gravity,Justin Kurzel,John Keitel,2015,1996 1997 1998
tt0844471,eagle_eye,,Cloudy with a Chance of Meatballs,Eagle Eye,"Phil Lord,Christopher Miller",D.J. Caruso,2009,2007 2008 2009
tt0185371,hustler,,House on Haunted Hill,The Hustler,William Malone,Robert Rossen,1999,1960 1961 1962
tt0045705,super-8,,The Man from Cairo,Super 8½,"Ray Enright,Edoardo Anton",Bruce La Bruce,1953,1994 1995 1996
tt1663207,yankee_doodle_dandy,,Life of Crime,Yankee Doodle Dandy,Daniel Schechter,"Michael Curtiz,Hugh MacMullan",2013,1941 1942 1943
tt0029217,dawn_of_the_dead,,Marked Woman,Dawn of the Dead,"Lloyd Bacon,Michael Curtiz",Zack Snyder,1937,2003 2004 2005
tt3578504,foreign_correspondents,,Korengal,Foreign Correspondents,Sebastian Junger,Mark Tapio Kines,2014,1998 1999 2000
tt3395792,stargate_the_ark_of_truth,,Evaporating Borders,Stargate: The Ark of Truth,Iva Radivojevic,Robert C. Cooper,2014,2007 2008 2009
tt0110074,catfight,,The Hudsucker Proxy,Catfight: Why Women Fight,"Joel Coen,Ethan Coen","Mark Waters,Patricia Ditillio,Rina Barone",1994,2015 2016 2017
tt0027214,the-zookeeper-2001,,The Whole Town's Talking,The Zookeeper,John Ford,Ralph Ziman,1935,2000 2001 2002
tt0241051,rushmore,,Well-Founded Fear,Rushmore,"Michael Camerini,Shari Robertson",Wes Anderson,2000,1997 1998 1999
tt0112389,1006633-endangered_species,,The Princess and the Cobbler,Endangered Species,Richard Williams,"Alan Rudolph,Alan Randolph Scott",1993,1981 1982 1983
tt0071803,kill_bill_vol_1,,Mame,Kill Bill: Volume 1,Gene Saks,Quentin Tarantino,1974,2002 2003 2004
tt3369806,starting_over,,Max,Starting Over,Boaz Yakin,Alan J. Pakula,2015,1978 1979 1980
tt0037096,gridiron_heroes,,Mrs. Parkington,Gridiron Heroes,Tay Garnett,"Andy Lauer,Andrew Lauer,Seth Camillo",1944,2014 2015 2016
tt1855199,his-big-white-self,,End of Watch,His Big White Self,David Ayer,Nick Broomfield,2012,1985 1986 1987
tt0134273,the_weeping_willow_2007,,8MM,The Weeping Willow,Joel Schumacher,Majid Majidi,1999,2006 2007 2008
tt0066999,the-black-stallion1990,,Dirty Harry,The Black Stallion,Don Siegel,"Nicholas Kendall,Peter Rowe,Laurent Brégeat,Peter D. Marshall",1971,1989 1990 1991
tt0119675,out_of_time,,Mimic,Out of Time,Guillermo del Toro,Carl Franklin,1997,2002 2003 2004
tt1253863,lightning_fire_from_the_sky,,300: Rise of an Empire,Lightning: Fire from the Sky,Noam Murro,David Giancola,2014,2000 2001 2002
tt1758692,rushmore_beer_tasting,,Like Crazy,Rushmore Beer Tasting,Drake Doremus,Wes Anderson,2011,1998 1999 2000
tt0387925,1211483-howl,,Chestnut: Hero of Central Park,Howl,Robert Vince,"Jeffrey Friedman,Rob Epstein,Robert Epstein",2004,2009 2010 2011
tt2279922,fair-game-2010,,Return to Nuke 'Em High Volume 1,Fair Game,Lloyd Kaufman,Doug Liman,2013,2009 2010 2011
tt2097333,dark_places_2015,,Get Squirrely,Dark Places,Ross Venokur,Gilles Paquet-Brenner,2015,2014 2015 2016
tt0426550,filth_to_ashes_flesh_to_dust,,Popstar,"Filth to Ashes, Flesh to Dust",Richard Gabai,Paul Morrell,2005,2010 2011 2012
tt0327437,1098149-patriot,,Around the World in 80 Days,The Patriot,Frank Coraci,Roland Emmerich,2004,1999 2000 2001
tt0120703,if_you_build_it,,How Stella Got Her Groove Back,If You Build It,Kevin Rodney Sullivan,Patrick Creadon,1998,2013 2014 2015
tt0046912,billy_elliot,,Dial M for Murder,Billy Elliot,Alfred Hitchcock,Stephen Daldry,1954,1999 2000 2001
tt0118760,on_the_wing,,The Boxer,On The Wing,Jim Sheridan,Dan Viens,1997,1999 2000 2001
tt0359950,inside_man,,The Secret Life of Walter Mitty,Inside Man,Ben Stiller,Spike Lee,2013,2005 2006 2007
tt0783538,reconstruction-1970,,Lady Magdalene's,Reconstruction,J. Neil Schulman,Theodoros Angelopoulos,2008,1969 1970 1971
tt1496422,wallace_and_gromit_curse_of_the_wererabbit,,The Paperboy,Wallace & Gromit: The Curse of the Were-Rabbit,Lee Daniels,"Helena Bonham Carter,John Thomson,Peter Kay,Peter Sallis,Ralph Fiennes,Steve Box,Nick Park",2012,2004 2005 2006
tt0103251,10009063-perfect_holiday,,White Palace,The Perfect Holiday,Luis Mandoki,Lance Rivera,1990,2006 2007 2008
tt1449283,how_to_be_single_2016,,Winnie the Pooh,How To Be Single,"Stephen J. Anderson,Don Hall","Christian Ditter,Christian Ditter",2011,2015 2016 2017
tt0095756,goats,,Not of This Earth,Goats,Jim Wynorski,Christopher Neil,1988,2011 2012 2013
tt0024684,searching_for_home_coming_back_from_war,,Topaze,"Searching for Home, Coming Back From War",Harry d'Abbadie d'Arrast,Eric Christiansen,1933,2014 2015 2016
tt3006826,free_willy_3_the_rescue,,K-9 Adventures: Legend of the Lost Gold,Free Willy 3: The Rescue,Stephen Shimek,Sam Pillsbury,2014,1996 1997 1998
tt1178663,the_weeping_willow_2007,,Whatever Works,The Weeping Willow,Woody Allen,Majid Majidi,2009,2006 2007 2008
tt3397884,1038613-italian_job,,Sicario,The Italian Job,Denis Villeneuve,Peter Collinson,2015,1968 1969 1970
tt0367882,10000_bc,,Indiana Jones and the Kingdom of the Crystal Skull,"10,000 B.C.",Steven Spielberg,Roland Emmerich,2008,2007 2008 2009
tt0295178,gift_horse,,Austin Powers in Goldmember,Gift Horse (Glory at Sea),Jay Roach,Compton Bennett,2002,1951 1952 1953
tt0113125,friday,,From the Journals of Jean Seberg,Friday,Mark Rappaport,F. Gary Gray,1995,1994 1995 1996
tt0106827,30_days_of_night,,Ernest Rides Again,30 Days of Night,John R. Cherry III,David Slade,1993,2006 2007 2008
tt1692928,looper,,The Last Lions,Looper,Dereck Joubert,Rian Johnson,2011,2011 2012 2013
tt0787475,1155622-why_we_fight,,Hot Rod,Why We Fight,Akiva Schaffer,Eugene Jarecki,2007,2005 2006 2007
tt0220506,1918,,Halloween: Resurrection,1918,Rick Rosenthal,Ken Harrison,2002,1984 1985 1986
tt0333766,abyss,,Garden State,The Abyss,Zach Braff,James Cameron,2004,1988 1989 1990
tt0045296,paternity,,Viva Zapata!,Paternity,Elia Kazan,David Steinberg,1952,1980 1981 1982
tt0173052,grown_ups,,The Prince and the Surfer,Grown Ups,"Arye Gross,Gregory Gieras",Dennis Dugan,1999,2009 2010 2011
tt0096438,midnight-clear,,Who Framed Roger Rabbit,Midnight Clear,Robert Zemeckis,Dallas Jenkins,1988,2006 2007 2008
tt1707386,sword_of_the_valiant,,Les Misérables,Sword of the Valiant,Tom Hooper,Stephen Weeks,2012,1983 1984 1985
tt0068931,delirious,,The Mechanic,Delirious,Michael Winner,Tom Mankiewicz,1972,1990 1991 1992
tt0074228,thor_the_dark_world,,Bobbie Jo and the Outlaw,Thor: The Dark World,Mark L. Lester,Alan Taylor,1976,2012 2013 2014
