ID_A,ID_B,Flag,Name_A,Name_B,Director_A,Director_B,Year_A,Year_B
tt0150377,1093614-double_jeopardy,,Double Jeopardy,Double Jeopardy,Bruce Beresford,Bruce Beresford,1999,1998 1999 2000
tt2870708,wish_i_was_here,,Wish I Was Here,Wish I Was Here,Zach Braff,Zach Braff,2014,2013 2014 2015
tt0034928,1011338-jungle_book,,Jungle Book,Jungle Book,Zoltan Korda,Zoltan Korda,1942,1941 1942 1943
tt0396269,wedding_crashers,,Wedding Crashers,Wedding Crashers,David Dobkin,David Dobkin,2005,2004 2005 2006
tt0047136,johnny_guitar,,Johnny Guitar,Johnny Guitar,Nicholas Ray,Nicholas Ray,1954,1953 1954 1955
tt0117665,1073595-sleepers,,Sleepers,Sleepers,Barry Levinson,Barry Levinson,1996,1995 1996 1997
tt0024865,barretts_of_wimpole_street,,The Barretts of Wimpole Street,The Barretts of Wimpole Street,Sidney Franklin,Sidney Franklin,1934,1933 1934 1935
tt0884328,mist,,The Mist,The Mist,Frank Darabont,Frank Darabont,2007,2006 2007 2008
tt0113987,nixon,,Nixon,Nixon,Oliver Stone,Oliver Stone,1995,1994 1995 1996
tt2908446,insurgent,,Insurgent,Insurgent,Robert Schwentke,Robert Schwentke,2015,2014 2015 2016
tt0203009,1107863-moulin_rouge,,Moulin Rouge!,Moulin Rouge!,Baz Luhrmann,Baz Luhrmann,2001,2000 2001 2002
tt0118972,devils_own,,The Devil's Own,The Devil's Own,Alan J. Pakula,Alan J. Pakula,1997,1996 1997 1998
tt2402101,dark_places_2015,,Dark Places,Dark Places,Gilles Paquet-Brenner,Gilles Paquet-Brenner,2015,2014 2015 2016
tt1192628,rango,,Rango,Rango,Gore Verbinski,Gore Verbinski,2011,2010 2011 2012
tt0031679,mr_smith_goes_to_washington,,Mr. Smith Goes to Washington,Mr. Smith Goes to Washington,Frank Capra,Frank Capra,1939,1938 1939 1940
tt1430626,the_pirates_band_of_misfits,,The Pirates! Band of Misfits,The Pirates! Band of Misfits,"Peter Lord,Jeff Newitt","Peter Lord,Jeff Newitt",2012,2011 2012 2013
tt0097335,1007121-fast_food,,Fast Food,Fast Food,Michael A. Simpson,Michael A. Simpson,1989,1988 1989 1990
tt0489270,saw_3,,Saw III,Saw III,Darren Lynn Bousman,Darren Lynn Bousman,2006,2005 2006 2007
tt0072653,apple_dumpling_gang,,The Apple Dumpling Gang,The Apple Dumpling Gang,Norman Tokar,Norman Tokar,1975,1974 1975 1976
tt0787475,hot_rod,,Hot Rod,Hot Rod,Akiva Schaffer,Akiva Schaffer,2007,2006 2007 2008
tt0478126,cthulhu,,Cthulhu,Cthulhu,Dan Gildark,Dan Gildark,2007,2007 2008 2009
tt1288558,the_evil_dead_2013,,Evil Dead,Evil Dead,Fede Alvarez,Fede Alvarez,2013,2012 2013 2014
tt0080889,hopscotch,,Hopscotch,Hopscotch,Ronald Neame,Ronald Neame,1980,1979 1980 1981
tt0094012,spaceballs,,Spaceballs,Spaceballs,Mel Brooks,Mel Brooks,1987,1986 1987 1988
tt0093777,prince_of_darkness,,Prince of Darkness,Prince of Darkness,John Carpenter,John Carpenter,1987,1986 1987 1988
tt0096794,1000725-always,,Always,Always,Steven Spielberg,Steven Spielberg,1989,1988 1989 1990
tt0116996,mars_attacks,,Mars Attacks!,Mars Attacks!,Tim Burton,Tim Burton,1996,1995 1996 1997
tt0470705,bug,,Bug,Bug,William Friedkin,William Friedkin,2006,2005 2006 2007
tt0051864,1012343-light_in_the_forest,,The Light in the Forest,The Light in the Forest,Herschel Daugherty,Herschel Daugherty,1958,1957 1958 1959
tt1201167,funny_people,,Funny People,Funny People,Judd Apatow,Judd Apatow,2009,2008 2009 2010
tt0021079,little_caesar,,Little Caesar,Little Caesar,Mervyn LeRoy,Mervyn LeRoy,1931,1930 1931 1932
tt0028691,1003531-captains_courageous,,Captains Courageous,Captains Courageous,Victor Fleming,Victor Fleming,1937,1936 1937 1938
tt1924435,lets_be_cops,,Let's Be Cops,Let's Be Cops,Luke Greenfield,Luke Greenfield,2014,2013 2014 2015
tt0436460,kiss_me_again,,Kiss Me Again,Kiss Me Again,William Tyler Smith,William Tyler Smith,2006,2005 2006 2007
tt0397892,bolt,,Bolt,Bolt,"Byron Howard,Chris Williams","Byron Howard,Chris Williams",2008,2007 2008 2009
tt0052427,1021640-tom_thumb,,tom thumb,tom thumb,George Pal,George Pal,1958,1957 1958 1959
tt0042646,1011638-king_solomons_mines,,King Solomon's Mines,King Solomon's Mines,"Compton Bennett,Andrew Marton","Compton Bennett,Andrew Marton",1950,1949 1950 1951
tt0395584,devils_rejects,,The Devil's Rejects,The Devil's Rejects,Rob Zombie,Rob Zombie,2005,2004 2005 2006
tt2241351,money_monster,,Money Monster,Money Monster,Jodie Foster,Jodie Foster,2016,2015 2016 2017
tt0293815,friday_after_next,,Friday After Next,Friday After Next,Marcus Raboy,Marcus Raboy,2002,2001 2002 2003
tt0064382,1029895-goodbye_mr_chips,,"Goodbye, Mr. Chips","Goodbye, Mr. Chips",Herbert Ross,Herbert Ross,1969,1968 1969 1970
tt0388980,greatest_game_ever_played,,The Greatest Game Ever Played,The Greatest Game Ever Played,Bill Paxton,Bill Paxton,2005,2004 2005 2006
tt0028478,the-walking-dead,,The Walking Dead,The Walking Dead,Michael Curtiz,Michael Curtiz,1936,1935 1936 1937
tt2636522,the_unbelievers,,The Unbelievers,The Unbelievers,Gus Holwerda,Gus Holwerda,2013,2012 2013 2014
tt0108333,1046772-three_musketeers,,The Three Musketeers,The Three Musketeers,Stephen Herek,Stephen Herek,1993,1992 1993 1994
tt2235779,the_quiet_ones_2013,,The Quiet Ones,The Quiet Ones,John Pogue,John Pogue,2014,2013 2014 2015
tt1300854,iron_man_3,,Iron Man 3,Iron Man 3,Shane Black,Shane Black,2013,2012 2013 2014
tt1560747,the_master_2011,,The Master,The Master,Paul Thomas Anderson,Paul Thomas Anderson,2012,2011 2012 2013
tt1877832,x_men_days_of_future_past,,X-Men: Days of Future Past,X-Men: Days of Future Past,Bryan Singer,Bryan Singer,2014,2013 2014 2015
tt1577052,goats,,Goats,Goats,Christopher Neil,Christopher Neil,2012,2011 2012 2013
tt2667960,miss_julie_2014,,Miss Julie,Miss Julie,Liv Ullmann,Liv Ullmann,2014,2013 2014 2015
tt0264464,catch_me_if_you_can,,Catch Me If You Can,Catch Me If You Can,Steven Spielberg,Steven Spielberg,2002,2001 2002 2003
tt0048918,1209731-1984,,1984,1984,Michael Anderson,Michael Anderson,1956,1955 1956 1957
tt2268016,magic_mike_xxl,,Magic Mike XXL,Magic Mike XXL,Gregory Jacobs,Gregory Jacobs,2015,2014 2015 2016
tt0101272,addams_family,,The Addams Family,The Addams Family,Barry Sonnenfeld,Barry Sonnenfeld,1991,1990 1991 1992
tt0095489,land_before_time,,The Land Before Time,The Land Before Time,Don Bluth,Don Bluth,1988,1987 1988 1989
tt0082200,continental_divide,,Continental Divide,Continental Divide,Michael Apted,Michael Apted,1981,1980 1981 1982
tt1234721,1200731-robocop,,RoboCop,RoboCop,José Padilha,José Padilha,2014,2013 2014 2015
tt0100477,rescuers_down_under,,The Rescuers Down Under,The Rescuers Down Under,"Hendel Butoy,Mike Gabriel","Hendel Butoy,Mike Gabriel",1990,1989 1990 1991
tt0368447,village,,The Village,The Village,M. Night Shyamalan,M. Night Shyamalan,2004,2003 2004 2005
tt0110955,ref,,The Ref,The Ref,Ted Demme,Ted Demme,1994,1993 1994 1995
tt2870756,magic_in_the_moonlight,,Magic in the Moonlight,Magic in the Moonlight,Woody Allen,Woody Allen,2014,2013 2014 2015
tt0332280,notebook,,The Notebook,The Notebook,Nick Cassavetes,Nick Cassavetes,2004,2003 2004 2005
tt0015772,eagle,,The Eagle,The Eagle,Clarence Brown,Clarence Brown,1925,1924 1925 1926
tt0189998,shadow_of_the_vampire,,Shadow of the Vampire,Shadow of the Vampire,E. Elias Merhige,E. Elias Merhige,2000,1999 2000 2001
tt0041090,1000253-adams_rib,,Adam's Rib,Adam's Rib,George Cukor,George Cukor,1949,1948 1949 1950
tt0120654,1083480-dirty_work,,Dirty Work,Dirty Work,Bob Saget,Bob Saget,1998,1997 1998 1999
tt0096071,serpent_and_the_rainbow,,The Serpent and the Rainbow,The Serpent and the Rainbow,Wes Craven,Wes Craven,1988,1986 1987 1988
tt0335126,1138594-grand_champion,,Grand Champion,Grand Champion,Barry Tubb,Barry Tubb,2002,2001 2002 2003
tt0450259,blood_diamond,,Blood Diamond,Blood Diamond,Edward Zwick,Edward Zwick,2006,2005 2006 2007
tt0080453,blue_lagoon,,The Blue Lagoon,The Blue Lagoon,Randal Kleiser,Randal Kleiser,1980,1979 1980 1981
tt3063470,nintendo_quest,,Nintendo Quest,Nintendo Quest,Robert McCallum,Robert McCallum,2015,2014 2015 2016
tt0198021,1096832-where_the_heart_is,,Where the Heart Is,Where the Heart Is,Matt Williams,Matt Williams,2000,1999 2000 2001
tt2309021,we_are_what_we_are_2013,,We Are What We Are,We Are What We Are,Jim Mickle,Jim Mickle,2013,2012 2013 2014
tt1840309,divergent,,Divergent,Divergent,Neil Burger,Neil Burger,2014,2013 2014 2015
tt0044916,1014138-monkey_business,,Monkey Business,Monkey Business,Howard Hawks,Howard Hawks,1952,1951 1952 1953
tt0113305,higher_learning,,Higher Learning,Higher Learning,John Singleton,John Singleton,1995,1993 1994 1995
tt0118548,absolute_power,,Absolute Power,Absolute Power,Clint Eastwood,Clint Eastwood,1997,1996 1997 1998
tt0107079,1048585-sugar_hill,,Sugar Hill,Sugar Hill,Leon Ichaso,Leon Ichaso,1993,1993 1994 1995
tt0470752,ex_machina,,Ex Machina,Ex Machina,Alex Garland,Alex Garland,2015,2014 2015 2016
tt2473718,leather_2013,,Leather,Leather,Patrick McGuinn,Patrick McGuinn,2013,2012 2013 2014
tt0107719,the-nutcracker1993,,The Nutcracker,The Nutcracker,Emile Ardolino,Emile Ardolino,1993,1992 1993 1994
tt3787590,we_are_your_friends,,We Are Your Friends,We Are Your Friends,Max Joseph,Max Joseph,2015,2014 2015 2016
tt0077578,1007739-foul_play,,Foul Play,Foul Play,Colin Higgins,Colin Higgins,1978,1977 1978 1979
tt0414993,the_fountain,,The Fountain,The Fountain,Darren Aronofsky,Darren Aronofsky,2006,2005 2006 2007
tt0049730,searchers,,The Searchers,The Searchers,John Ford,John Ford,1956,1955 1956 1957
tt0118055,up_close_and_personal,,Up Close & Personal,Up Close & Personal,Jon Avnet,Jon Avnet,1996,1995 1996 1997
tt0080855,heavens_gate,,Heaven's Gate,Heaven's Gate,Michael Cimino,Michael Cimino,1980,1979 1980 1981
tt0120082,scream_2,,Scream 2,Scream 2,Wes Craven,Wes Craven,1997,1996 1997 1998
tt2933544,5_flights_up,,5 Flights Up,5 Flights Up,Richard Loncraine,Richard Loncraine,2014,2014 2015 2016
tt1430132,the_wolverine_2012,,The Wolverine,The Wolverine,James Mangold,James Mangold,2013,2012 2013 2014
tt0054428,1022373-unforgiven,,The Unforgiven,The Unforgiven,John Huston,John Huston,1960,1959 1960 1961
tt0475355,pride,,Pride,Pride,Sunu Gonera,Sunu Gonera,2007,2006 2007 2008
tt1284575,bad_teacher,,Bad Teacher,Bad Teacher,Jake Kasdan,Jake Kasdan,2011,2010 2011 2012
tt0814255,0814255,,Percy Jackson & the Olympians: The Lightning Thief,Percy Jackson & the Olympians: The Lightning Thief,Chris Columbus,Chris Columbus,2010,2009 2010 2011
tt2281159,contracted,,Contracted,Contracted,Eric England,Eric England,2013,2012 2013 2014
tt0114709,toy_story,,Toy Story,Toy Story,John Lasseter,John Lasseter,1995,1994 1995 1996
tt0493439,1195219-on_the_doll,,On the Doll,On the Doll,Thomas Mignone,Thomas Mignone,2007,2006 2007 2008
tt1190080,2012,,2012,2012,Roland Emmerich,Roland Emmerich,2009,2008 2009 2010
tt0363579,down-to-the-bone,,Down to the Bone,Down to the Bone,Debra Granik,Debra Granik,2004,2004 2005 2006
tt0499549,avatar,,Avatar,Avatar,James Cameron,James Cameron,2009,2008 2009 2010
tt0174856,1093641-hurricane,,The Hurricane,The Hurricane,Norman Jewison,Norman Jewison,1999,1998 1999 2000
tt0489099,jumper,,Jumper,Jumper,Doug Liman,Doug Liman,2008,2007 2008 2009
tt0120484,waterboy,,The Waterboy,The Waterboy,Frank Coraci,Frank Coraci,1998,1997 1998 1999
tt0116367,from_dusk_till_dawn,,From Dusk Till Dawn,From Dusk Till Dawn,Robert Rodriguez,Robert Rodriguez,1996,1995 1996 1997
tt0822854,shooter,,Shooter,Shooter,Antoine Fuqua,Antoine Fuqua,2007,2006 2007 2008
tt0095428,1011392-kansas,,Kansas,Kansas,David Stevens,David Stevens,1988,1987 1988 1989
tt0343818,i_robot,,"I, Robot","I, Robot",Alex Proyas,Alex Proyas,2004,2003 2004 2005
tt0049169,earth_vs_the_flying_saucers,,Earth vs. the Flying Saucers,Earth vs. the Flying Saucers,Fred F. Sears,Fred F. Sears,1956,1955 1956 1957
tt0077904,manitou,,The Manitou,The Manitou,William Girdler,William Girdler,1978,1977 1978 1979
tt0318649,1144274-sahara,,Sahara,Sahara,Breck Eisner,Breck Eisner,2005,2004 2005 2006
tt0090728,big_trouble_in_little_china,,Big Trouble in Little China,Big Trouble in Little China,John Carpenter,John Carpenter,1986,1985 1986 1987
tt0117894,thinner,,Thinner,Thinner,Tom Holland,Tom Holland,1996,1995 1996 1997
tt0071338,cockfighter,,Cockfighter,Cockfighter,Monte Hellman,Monte Hellman,1974,1973 1974 1975
tt0810819,the_danish_girl_2015,,The Danish Girl,The Danish Girl,Tom Hooper,Tom Hooper,2015,2014 2015 2016
tt1109520,singles_2nd_ward,,The Singles 2nd Ward,The Singles 2nd Ward,Kurt Hale,Kurt Hale,2007,2006 2007 2008
tt2333804,the_zero_theorem,,The Zero Theorem,The Zero Theorem,Terry Gilliam,Terry Gilliam,2013,2013 2014 2015
tt0837562,hotel_transylvania,,Hotel Transylvania,Hotel Transylvania,Genndy Tartakovsky,Genndy Tartakovsky,2012,2011 2012 2013
tt0119152,free_willy_3_the_rescue,,Free Willy 3: The Rescue,Free Willy 3: The Rescue,Sam Pillsbury,Sam Pillsbury,1997,1996 1997 1998
tt0864835,mr_peabody_and_sherman,,Mr. Peabody & Sherman,Mr. Peabody & Sherman,Rob Minkoff,Rob Minkoff,2014,2013 2014 2015
tt0091313,born_american,,Born American,Born American,Renny Harlin,Renny Harlin,1986,1985 1986 1987
tt0096018,running_on_empty,,Running on Empty,Running on Empty,Sidney Lumet,Sidney Lumet,1988,1987 1988 1989
tt0125454,paulie,,Paulie,Paulie,John Roberts,John Roberts,1998,1997 1998 1999
tt1243957,tourist,,The Tourist,The Tourist,Florian Henckel von Donnersmarck,Florian Henckel von Donnersmarck,2010,2009 2010 2011
tt0960731,bedtime_stories,,Bedtime Stories,Bedtime Stories,Adam Shankman,Adam Shankman,2008,2007 2008 2009
tt1160368,12_rounds,,12 Rounds,12 Rounds,Renny Harlin,Renny Harlin,2009,2008 2009 2010
tt0319470,the_guys,,The Guys,The Guys,Jim Simpson,Jim Simpson,2002,2002 2003 2004
tt0114576,1068470-sudden_death,,Sudden Death,Sudden Death,Peter Hyams,Peter Hyams,1995,1994 1995 1996
tt1767354,odd_thomas,,Odd Thomas,Odd Thomas,Stephen Sommers,Stephen Sommers,2013,2013 2014 2015
tt0082696,madman_1981,,Madman,Madman,Joe Giannone,Joe Giannone,1982,1980 1981 1982
tt0119432,jungle_2_jungle,,Jungle 2 Jungle,Jungle 2 Jungle,John Pasquin,John Pasquin,1997,1996 1997 1998
tt0023293,1061171-old_dark_house,,The Old Dark House,The Old Dark House,James Whale,James Whale,1932,1931 1932 1933
tt0250687,rat_race,,Rat Race,Rat Race,Jerry Zucker,Jerry Zucker,2001,2000 2001 2002
tt0090685,back-to-school,,Back to School,Back to School,Alan Metter,Alan Metter,1986,1985 1986 1987
tt2402927,carol,,Carol,Carol,Todd Haynes,Todd Haynes,2015,2014 2015 2016
tt0367882,indiana_jones_and_the_kingdom_of_the_crystal_skull,,Indiana Jones and the Kingdom of the Crystal Skull,Indiana Jones and the Kingdom of the Crystal Skull,Steven Spielberg,Steven Spielberg,2008,2007 2008 2009
tt0088247,terminator,,The Terminator,The Terminator,James Cameron,James Cameron,1984,1983 1984 1985
tt0118064,1077062-van,,The Van,The Van,Stephen Frears,Stephen Frears,1996,1996 1997 1998
tt0117420,1070608-quest,,The Quest,The Quest,Jean-Claude Van Damme,Jean-Claude Van Damme,1996,1995 1996 1997
tt0415965,martian_child,,Martian Child,Martian Child,Menno Meyjes,Menno Meyjes,2007,2006 2007 2008
tt0146838,any_given_sunday,,Any Given Sunday,Any Given Sunday,Oliver Stone,Oliver Stone,1999,1998 1999 2000
tt0046269,salome_1953,,Salome,Salome,William Dieterle,William Dieterle,1953,1952 1953 1954
tt0102004,hard_way,,The Hard Way,The Hard Way,John Badham,John Badham,1991,1990 1991 1992
tt0113957,net,,The Net,The Net,Irwin Winkler,Irwin Winkler,1995,1994 1995 1996
tt1226273,edge_of_darkness,,Edge of Darkness,Edge of Darkness,Martin Campbell,Martin Campbell,2010,2009 2010 2011
tt3862750,the_perfect_guy,,The Perfect Guy,The Perfect Guy,David M. Rosenthal,David M. Rosenthal,2015,2014 2015 2016
tt0061811,in_the_heat_of_the_night,,In the Heat of the Night,In the Heat of the Night,Norman Jewison,Norman Jewison,1967,1966 1967 1968
tt0162650,1098038-shaft,,Shaft,Shaft,John Singleton,John Singleton,2000,1999 2000 2001
tt0097029,catch_meif_you_can,,Catch Me If You Can,Catch Me If You Can,Stephen Sommers,Stephen Sommers,1989,1988 1989 1990
tt0097368,fly_ii,,The Fly II,The Fly II,Chris Walas,Chris Walas,1989,1988 1989 1990
tt0492044,1188732-haunting_in_connecticut,,The Haunting in Connecticut,The Haunting in Connecticut,Peter Cornwell,Peter Cornwell,2009,2008 2009 2010
tt0093996,slumber_party_massacre_ii,,Slumber Party Massacre II,Slumber Party Massacre II,Deborah Brock,Deborah Brock,1987,1986 1987 1988
tt0020629,1000642-all_quiet_on_the_western_front,,All Quiet on the Western Front,All Quiet on the Western Front,Lewis Milestone,Lewis Milestone,1930,1929 1930 1931
tt0847167,1219051-girl_in_the_park,,The Girl in the Park,The Girl in the Park,David Auburn,David Auburn,2007,2007 2008 2009
tt0091217,hoosiers,,Hoosiers,Hoosiers,David Anspaugh,David Anspaugh,1986,1985 1986 1987
tt0123977,love_kills_1999,,Love Kills,Love Kills,Mario Van Peebles,Mario Van Peebles,1998,1998 1999 2000
tt0455857,when_a_stranger_calls,,When a Stranger Calls,When a Stranger Calls,Simon West,Simon West,2006,2005 2006 2007
tt0985699,valkyrie,,Valkyrie,Valkyrie,Bryan Singer,Bryan Singer,2008,2007 2008 2009
tt0091209,1009699-hitcher,,The Hitcher,The Hitcher,Robert Harmon,Robert Harmon,1986,1985 1986 1987
tt3799372,6_years_2015,,6 Years,6 Years,Hannah Fidell,Hannah Fidell,2015,2014 2015 2016
tt0119707,mortal_kombat_annihilation,,Mortal Kombat: Annihilation,Mortal Kombat: Annihilation,John R. Leonetti,John R. Leonetti,1997,1996 1997 1998
tt0250494,legally_blonde,,Legally Blonde,Legally Blonde,Robert Luketic,Robert Luketic,2001,2000 2001 2002
tt0093640,1015218-no_way_out,,No Way Out,No Way Out,Roger Donaldson,Roger Donaldson,1987,1986 1987 1988
tt0068897,magnificent_seven_ride,,The Magnificent Seven Ride!,The Magnificent Seven Ride!,George McCowan,George McCowan,1972,1971 1972 1973
tt0240510,four_feathers,,The Four Feathers,The Four Feathers,Shekhar Kapur,Shekhar Kapur,2002,2001 2002 2003
tt0079672,opening_night,,Opening Night,Opening Night,John Cassavetes,John Cassavetes,1977,1976 1977 1978
tt0040746,rope,,Rope,Rope,Alfred Hitchcock,Alfred Hitchcock,1948,1947 1948 1949
tt0993846,the_wolf_of_wall_street_2013,,The Wolf of Wall Street,The Wolf of Wall Street,Martin Scorsese,Martin Scorsese,2013,2012 2013 2014
tt0110932,quiz_show,,Quiz Show,Quiz Show,Robert Redford,Robert Redford,1994,1993 1994 1995
tt0092767,cold_steel,,Cold Steel,Cold Steel,Dorothy Ann Puzo,Dorothy Ann Puzo,1987,1986 1987 1988
tt0317705,incredibles,,The Incredibles,The Incredibles,Brad Bird,Brad Bird,2004,2003 2004 2005
tt1345836,the_dark_knight_rises,,The Dark Knight Rises,The Dark Knight Rises,Christopher Nolan,Christopher Nolan,2012,2011 2012 2013
tt0141369,inspector_gadget,,Inspector Gadget,Inspector Gadget,David Kellogg,David Kellogg,1999,1998 1999 2000
tt0077598,gates_of_heaven_1980,,Gates of Heaven,Gates of Heaven,Errol Morris,Errol Morris,1978,1979 1980 1981
tt0067741,1018699-shaft,,Shaft,Shaft,Gordon Parks,Gordon Parks,1971,1970 1971 1972
tt0122690,ronin,,Ronin,Ronin,John Frankenheimer,John Frankenheimer,1998,1997 1998 1999
tt1809398,unbroken_2014,,Unbroken,Unbroken,Angelina Jolie,Angelina Jolie,2014,2013 2014 2015
tt0111003,puppet_masters,,The Puppet Masters,The Puppet Masters,Stuart Orme,Stuart Orme,1994,1993 1994 1995
tt0097123,crimes_and_misdemeanors,,Crimes and Misdemeanors,Crimes and Misdemeanors,Woody Allen,Woody Allen,1989,1988 1989 1990
tt0366627,jacket,,The Jacket,The Jacket,John Maybury,John Maybury,2005,2004 2005 2006
tt1675759,the_wait_2013,,The Wait,The Wait,M. Blash,M. Blash,2013,2013 2014 2015
tt0055793,1002343-big_red,,Big Red,Big Red,Norman Tokar,Norman Tokar,1962,1961 1962 1963
tt0062362,thoroughly_modern_millie,,Thoroughly Modern Millie,Thoroughly Modern Millie,George Roy Hill,George Roy Hill,1967,1966 1967 1968
tt0179626,15_minutes,,15 Minutes,15 Minutes,John Herzfeld,John Herzfeld,2001,2000 2001 2002
tt1821549,nebraska,,Nebraska,Nebraska,Alexander Payne,Alexander Payne,2013,2012 2013 2014
tt2946814,arlo_and_julie,,Arlo and Julie,Arlo and Julie,Steve Mims,Steve Mims,2014,2014 2015 2016
tt0048947,1031763-anastasia,,Anastasia,Anastasia,Anatole Litvak,Anatole Litvak,1956,1955 1956 1957
tt0060120,appaloosa,,The Appaloosa,The Appaloosa,Sidney J. Furie,Sidney J. Furie,1966,1965 1966 1967
tt0074174,1001567-bad_news_bears,,The Bad News Bears,The Bad News Bears,Michael Ritchie,Michael Ritchie,1976,1975 1976 1977
tt0077369,1004703-convoy,,Convoy,Convoy,Sam Peckinpah,Sam Peckinpah,1978,1977 1978 1979
tt0422783,music_within,,Music Within,Music Within,Steven Sawalich,Steven Sawalich,2007,2006 2007 2008
tt0267455,durango-kids,,Durango Kids,Durango Kids,Ashton Root,Ashton Root,1999,2002 2003 2004
tt0073692,shampoo,,Shampoo,Shampoo,Hal Ashby,Hal Ashby,1975,1974 1975 1976
tt0104940,muppet_christmas_carol,,The Muppet Christmas Carol,The Muppet Christmas Carol,Brian Henson,Brian Henson,1992,1991 1992 1993
tt0091369,labyrinth,,Labyrinth,Labyrinth,Jim Henson,Jim Henson,1986,1985 1986 1987
tt0066921,clockwork_orange,,A Clockwork Orange,A Clockwork Orange,Stanley Kubrick,Stanley Kubrick,1971,1970 1971 1972
tt0067334,le_mans,,Le Mans,Le Mans,Lee H. Katzin,Lee H. Katzin,1971,1970 1971 1972
tt0086377,streamers,,Streamers,Streamers,Robert Altman,Robert Altman,1983,1982 1983 1984
tt0342167,camp,,Camp,Camp,Todd Graff,Todd Graff,2003,2002 2003 2004
tt2415458,the_wolfpack,,The Wolfpack,The Wolfpack,Crystal Moselle,Crystal Moselle,2015,2014 2015 2016
tt0109015,3_ninjas_kick_back,,3 Ninjas Kick Back,3 Ninjas Kick Back,Charles T. Kanganis,Charles T. Kanganis,1994,1993 1994 1995
tt0047296,on_the_waterfront,,On the Waterfront,On the Waterfront,Elia Kazan,Elia Kazan,1954,1953 1954 1955
tt0790770,miles_ahead_2015,,Miles Ahead,Miles Ahead,Don Cheadle,Don Cheadle,2015,2014 2015 2016
tt1212450,lawless_2012,,Lawless,Lawless,John Hillcoat,John Hillcoat,2012,2011 2012 2013
tt0373051,10008588-journey_3d,,Journey to the Center of the Earth,Journey to the Center of the Earth,Eric Brevig,Eric Brevig,2008,2007 2008 2009
tt0320691,underworld,,Underworld,Underworld,Len Wiseman,Len Wiseman,2003,2002 2003 2004
tt1664894,cave_of_forgotten_dreams,,Cave of Forgotten Dreams,Cave of Forgotten Dreams,Werner Herzog,Werner Herzog,2010,2010 2011 2012
tt0087332,ghostbusters,,Ghostbusters,Ghostbusters,Ivan Reitman,Ivan Reitman,1984,1983 1984 1985
tt0068612,fritz_the_cat,,Fritz the Cat,Fritz the Cat,Ralph Bakshi,Ralph Bakshi,1972,1971 1972 1973
tt0105414,single_white_female,,Single White Female,Single White Female,Barbet Schroeder,Barbet Schroeder,1992,1991 1992 1993
tt0461770,enchanted,,Enchanted,Enchanted,Kevin Lima,Kevin Lima,2007,2006 2007 2008
tt1578275,the_dilemma,,The Dilemma,The Dilemma,Ron Howard,Ron Howard,2011,2010 2011 2012
tt0084783,tex,,Tex,Tex,Tim Hunter,Tim Hunter,1982,1981 1982 1983
tt0096446,willow,,Willow,Willow,Ron Howard,Ron Howard,1988,1987 1988 1989
tt3200980,where_hope_grows,,Where Hope Grows,Where Hope Grows,Chris Dowling,Chris Dowling,2014,2014 2015 2016
tt2071550,open_grave,,Open Grave,Open Grave,Gonzalo López-Gallego,Gonzalo López-Gallego,2013,2013 2014 2015
tt2443022,dark_mountain_2014,,Dark Mountain,Dark Mountain,Tara Anaïse,Tara Anaïse,2013,2013 2014 2015
tt0063462,1016819-producers,,The Producers,The Producers,Mel Brooks,Mel Brooks,1967,1967 1968 1969
tt0081031,last_flight_of_noahs_ark,,The Last Flight of Noah's Ark,The Last Flight of Noah's Ark,Charles Jarrott,Charles Jarrott,1980,1979 1980 1981
tt0083678,1002907-border,,The Border,The Border,Tony Richardson,Tony Richardson,1982,1981 1982 1983
tt0356470,cinderella_story,,A Cinderella Story,A Cinderella Story,Mark Rosman,Mark Rosman,2004,2003 2004 2005
tt0110366,the_little_rascals_1994,,The Little Rascals,The Little Rascals,Penelope Spheeris,Penelope Spheeris,1994,1993 1994 1995
tt0056687,what-ever-happened-to-baby-jane,,What Ever Happened to Baby Jane?,What Ever Happened to Baby Jane?,Robert Aldrich,Robert Aldrich,1962,1959 1960 1961
tt1174732,an_education,,An Education,An Education,Lone Scherfig,Lone Scherfig,2009,2008 2009 2010
tt0308506,like_mike,,Like Mike,Like Mike,John Schultz,John Schultz,2002,2001 2002 2003
tt0387564,saw,,Saw,Saw,James Wan,James Wan,2004,2013 2014 2015
tt0031750,old_maid,,The Old Maid,The Old Maid,Edmund Goulding,Edmund Goulding,1939,1938 1939 1940
tt0025580,1070943-now_and_forever,,Now and Forever,Now and Forever,Henry Hathaway,Henry Hathaway,1934,1933 1934 1935
tt1446714,prometheus_2012,,Prometheus,Prometheus,Ridley Scott,Ridley Scott,2012,2011 2012 2013
tt1247692,10011435-shrink,,Shrink,Shrink,Jonas Pate,Jonas Pate,2009,2008 2009 2010
tt0207201,what_women_want,,What Women Want,What Women Want,Nancy Meyers,Nancy Meyers,2000,2000 2001 2002
tt0067116,french_connection,,The French Connection,The French Connection,William Friedkin,William Friedkin,1971,1970 1971 1972
tt3179568,men_women_and_children,,"Men, Women & Children","Men, Women & Children",Jason Reitman,Jason Reitman,2014,2013 2014 2015
tt0092695,brave_little_toaster,,The Brave Little Toaster,The Brave Little Toaster,Jerry Rees,Jerry Rees,1987,1986 1987 1988
tt0448134,sunshine,,Sunshine,Sunshine,Danny Boyle,Danny Boyle,2007,2006 2007 2008
