ID_A,ID_B,Flag,Title_A,Title_B,Authors_A,Authors_B
2427,6082,0,Convolutional Neural Network Architecture for Geometric Matching,MicronNet: A Highly Compact Deep Convolutional Neural Network Architecture for Real-time Embedded Traffic Sign Classification,"Rocco, Ignacio and Arandjelovic, Relja and Sivic, Josef","Alexander Wong, Mohammad Javad Shafiee, Michael St. Jules"
2946,8239,0,Unsupervised Deep Generative Adversarial Hashing Network,Unsupervised Generative Adversarial Cross-modal Hashing,"Ghasedi Dizaji, Kamran and Zheng, Feng and Sadoughi, Najmeh and Yang, Yanhua and Deng, Cheng and Huang, Heng","Jian Zhang, Yuxin Peng, Mingkuan Yuan"
1808,2595,0,One-Shot Video Object Segmentation,VideoMatch: Matching based Video Object Segmentation,"Caelles, Sergi and Maninis, Kevis-Kokitsi and Pont-Tuset, Jordi and Leal-Taixe, Laura and Cremers, Daniel and Van Gool, Luc","Yuan-Ting Hu, Jia-Bin Huang, Alexander G. Schwing"
710,323,0,Similarity Learning on an Explicit Polynomial Kernel Feature Map for Person Re-Identification,Omni-directional Feature Learning for Person Re-identification,"Chen, Dapeng and Yuan, Zejian and Hua, Gang and Zheng, Nanning and Wang, Jingdong","Di Wu, Hong-Wei Yang, De-Shuang Huang"
3272,6507,0,Fully Convolutional Adaptation Networks for Semantic Segmentation,Semantic Segmentation of Pathological Lung Tissue with Dilated Fully Convolutional Networks,"Zhang, Yiheng and Qiu, Zhaofan and Yao, Ting and Liu, Dong and Mei, Tao","Marios Anthimopoulos, Stergios Christodoulidis, Lukas Ebner, Thomas Geiser, Andreas Christe, Stavroula Mougiakakou"
933,1051,0,Semantic Object Segmentation via Detection in Weakly Labeled Video,Tukey-Inspired Video Object Segmentation,"Zhang, Yu and Chen, Xiaowu and Li, Jia and Wang, Chen and Xia, Changqun","Brent A. Griffin, Jason J. Corso"
1377,6103,0,Refining Architectures of Deep Convolutional Neural Networks,Fully automatic detection and segmentation of abdominal aortic thrombus in post-operative CTA images using deep convolutional neural networks,"Shankar, Sukrit and Robertson, Duncan and Ioannou, Yani and Criminisi, Antonio and Cipolla, Roberto","Karen Lpez-Linares, Nerea Aranjuelo, Luis Kabongo, Gregory Maclair, Nerea Lete, Mario Ceresa, Ainhoa Garca-Familiar, Ivn Maca, Miguel A. Gonzlez Ballester"
2669,6654,0,Pointwise Convolutional Neural Networks,Cooperative Starting Movement Detection of Cyclists Using Convolutional Neural Networks and a Boosted Stacking Ensemble,"Hua, Binh-Son and Tran, Minh-Khoi and Yeung, Sai-Kit","Maarten Bieshaar, Stefan Zernetsch, Andreas Hubert, Bernhard Sick, Konrad Doll"
3480,735,0,Interpretable Convolutional Neural Networks,2D/3D Megavoltage Image Registration Using Convolutional Neural Networks,"Zhang, Quanshi and Nian Wu, Ying and Zhu, Song-Chun","Hector N. B. Pinheiro, Tsang Ing Ren, Stefan Scheib, Armel Rosselet, Stefan Thieme-Marti"
2277,4882,0,Multi-Level Attention Networks for Visual Question Answering,R-VQA: Learning Visual Relation Facts with Semantic Attention for Visual Question Answering,"Yu, Dongfei and Fu, Jianlong and Mei, Tao and Rui, Yong","Pan Lu, Lei Ji, Wei Zhang, Nan Duan, Ming Zhou, Jianyong Wang"
627,6420,0,Sparse Convolutional Neural Networks,Semi-Blind Spatially-Variant Deconvolution in Optical Microscopy with Local Point Spread Function Estimation By Use Of Convolutional Neural Networks,"Liu, Baoyuan and Wang, Min and Foroosh, Hassan and Tappen, Marshall and Pensky, Marianna","Adrian Shajkofci, Michael Liebling"
2315,6416,0,Stacked Generative Adversarial Networks,An Improved Evaluation Framework for Generative Adversarial Networks,"Huang, Xun and Li, Yixuan and Poursaeed, Omid and Hopcroft, John and Belongie, Serge","Shaohui Liu, Yi Wei, Jiwen Lu, Jie Zhou"
627,8900,0,Sparse Convolutional Neural Networks,Multi-Resolution Fully Convolutional Neural Networks for Monaural Audio Source Separation,"Liu, Baoyuan and Wang, Min and Foroosh, Hassan and Tappen, Marshall and Pensky, Marianna","Emad M. Grais, Hagen Wierstorf, Dominic Ward, Mark D. Plumbley"
1913,9454,0,Perceptual Generative Adversarial Networks for Small Object Detection,Class-Splitting Generative Adversarial Networks,"Li, Jianan and Liang, Xiaodan and Wei, Yunchao and Xu, Tingfa and Feng, Jiashi and Yan, Shuicheng","Guillermo L. Grinblat, Lucas C. Uzal, Pablo M. Granitto"
3361,4882,0,Differential Attention for Visual Question Answering,R-VQA: Learning Visual Relation Facts with Semantic Attention for Visual Question Answering,"Patro, Badri and Namboodiri, Vinay P.","Pan Lu, Lei Ji, Wei Zhang, Nan Duan, Ming Zhou, Jianyong Wang"
293,3960,0,Multi-source Deep Learning for Human Pose Estimation,Deep Autoencoder for Combined Human Pose Estimation and body Model Upscaling,"Ouyang, Wanli and Chu, Xiao and Wang, Xiaogang","Matthew Trumble, Andrew Gilbert, Adrian Hilton, John Collomosse"
3069,3277,0,Multi-Cue Correlation Filters for Robust Visual Tracking,Learning Adaptive Discriminative Correlation Filters via Temporal Consistency Preserving Spatial Feature Selection for Robust Visual Tracking,"Wang, Ning and Zhou, Wengang and Tian, Qi and Hong, Richang and Wang, Meng and Li, Houqiang","Tianyang Xu, Zhen-Hua Feng, Xiao-Jun Wu, Josef Kittler"
1365,7945,0,When Naive Bayes Nearest Neighbors Meet Convolutional Neural Networks,Pointwise Convolutional Neural Networks,"Kuzborskij, Ilja and Maria Carlucci, Fabio and Caputo, Barbara","Binh-Son Hua, Minh-Khoi Tran, Sai-Kit Yeung"
1647,6598,0,WELDON: Weakly Supervised Learning of Deep Convolutional Neural Networks,Testing Deep Neural Networks,"Durand, Thibaut and Thome, Nicolas and Cord, Matthieu","Youcheng Sun, Xiaowei Huang, Daniel Kroening"
1468,268,0,Personalizing Human Video Pose Estimation,Human Pose and Path Estimation from Aerial Video using Dynamic Classifier Selection,"Charles, James and Pfister, Tomas and Magee, Derek and Hogg, David and Zisserman, Andrew","Asanka G Perera, Yee Wei Law, Javaan Chahl"
627,3299,0,Sparse Convolutional Neural Networks,Transformationally Identical and Invariant Convolutional Neural Networks by Combining Symmetric Operations or Input Vectors,"Liu, Baoyuan and Wang, Min and Foroosh, Hassan and Tappen, Marshall and Pensky, Marianna","ShihChung B. Lo, Matthew T. Freedman, Seong K. Mun"
1619,6598,0,Improving the Robustness of Deep Neural Networks via Stability Training,Testing Deep Neural Networks,"Zheng, Stephan and Song, Yang and Leung, Thomas and Goodfellow, Ian","Youcheng Sun, Xiaowei Huang, Daniel Kroening"
2404,6393,0,Deep Pyramidal Residual Networks,Exploiting deep residual networks for human action recognition from skeletal data,"Han, Dongyoon and Kim, Jiwhan and Kim, Junmo","Huy-Hieu Pham, Louahdi Khoudour, Alain Crouzil, Pablo Zegers, Sergio A. Velastin"
2669,3675,0,Pointwise Convolutional Neural Networks,Magnetic Resonance Fingerprinting Reconstruction via Spatiotemporal Convolutional Neural Networks,"Hua, Binh-Son and Tran, Minh-Khoi and Yeung, Sai-Kit","Fabian Balsiger, Amaresha Shridhar Konar, Shivaprasad Chikop, Vimal Chandran, Olivier Scheidegger, Sairam Geethanath, Mauricio Reyes"
3304,60,0,End-to-End Recovery of Human Shape and Pose,SMPLR: Deep SMPL reverse for 3D human pose and shape recovery,"Kanazawa, Angjoo and Black, Michael J. and Jacobs, David W. and Malik, Jitendra","Meysam Madadi, Hugo Bertiche, Sergio Escalera"
1483,340,0,Learning Transferrable Knowledge for Semantic Segmentation With Deep Convolutional Neural Network,Tree-structured Kronecker Convolutional Network for Semantic Segmentation,"Hong, Seunghoon and Oh, Junhyuk and Lee, Honglak and Han, Bohyung","Tianyi Wu, Sheng Tang, Rui Zhang, Juan Cao, Jintao Li"
627,6074,0,Sparse Convolutional Neural Networks,Towards Highly Accurate Coral Texture Images Classification Using Deep Convolutional Neural Networks and Data Augmentation,"Liu, Baoyuan and Wang, Min and Foroosh, Hassan and Tappen, Marshall and Pensky, Marianna","Anabel Gmez-Ros, Siham Tabik, Julin Luengo, ASM Shihavuddin, Bartosz Krawczyk, Francisco Herrera"
2669,4158,0,Pointwise Convolutional Neural Networks,Scale Space Approximation in Convolutional Neural Networks for Retinal Vessel Segmentation,"Hua, Binh-Son and Tran, Minh-Khoi and Yeung, Sai-Kit","Kyoung Jin Noh, Sang Jun Park, Soochahn Lee"
1192,8093,0,Deep Contrast Learning for Salient Object Detection,Deep Regionlets for Object Detection,"Li, Guanbin and Yu, Yizhou","Hongyu Xu, Xutao Lv, Xiaoyu Wang, Zhou Ren, Navaneeth Bodla, Rama Chellappa"
2669,4084,0,Pointwise Convolutional Neural Networks,Accurate and efficient video de-fencing using convolutional neural networks and temporal information,"Hua, Binh-Son and Tran, Minh-Khoi and Yeung, Sai-Kit","Chen Du, Byeongkeun Kang, Zheng Xu, Ji Dai, Truong Nguyen"
1274,9106,0,Learning Deep Feature Representations With Domain Guided Dropout for Person Re-Identification,Deep Self-Paced Learning for Person Re-Identification,"Xiao, Tong and Li, Hongsheng and Ouyang, Wanli and Wang, Xiaogang","Sanping Zhou, Jinjun Wang, Deyu Meng, Xiaomeng Xin, Yubing Li, Yihong Gong, Nanning Zheng"
1116,813,0,A Convolutional Neural Network Cascade for Face Detection,A Coarse-to-fine Deep Convolutional Neural Network Framework for Frame Duplication Detection and Localization in Video Forgery,"Li, Haoxiang and Lin, Zhe and Shen, Xiaohui and Brandt, Jonathan and Hua, Gang","Chengjiang Long, Arslan Basharat, Anthony Hoogs"
2669,247,0,Pointwise Convolutional Neural Networks,Discriminant Patch Representation for RGB-D Face Recognition Using Convolutional Neural Networks,"Hua, Binh-Son and Tran, Minh-Khoi and Yeung, Sai-Kit","Nesrine Grati, Achraf Ben-Hamadou, Mohamed Hammami"
627,5497,0,Sparse Convolutional Neural Networks,Accelerator-Aware Pruning for Convolutional Neural Networks,"Liu, Baoyuan and Wang, Min and Foroosh, Hassan and Tappen, Marshall and Pensky, Marianna",Hyeong-Ju Kang
3480,2358,0,Interpretable Convolutional Neural Networks,"Real-Time, Highly Accurate Robotic Grasp Detection using Fully Convolutional Neural Networks with High-Resolution Images","Zhang, Quanshi and Nian Wu, Ying and Zhu, Song-Chun","Dongwon Park, Yonghyeok Seo, Se Young Chun"
709,6677,0,Deep Semantic Ranking Based Hashing for Multi-Label Image Retrieval,Instance Similarity Deep Hashing for Multi-Label Image Retrieval,"Zhao, Fang and Huang, Yongzhen and Wang, Liang and Tan, Tieniu","Zheng Zhang, Qin Zou, Qian Wang, Yuewei Lin, Qingquan Li"
1161,1982,0,Weakly Supervised Object Boundaries,Weakly Supervised Object Detection in Artworks,"Khoreva, Anna and Benenson, Rodrigo and Omran, Mohamed and Hein, Matthias and Schiele, Bernt","Nicolas Gonthier, Yann Gousseau, Said Ladjal, Olivier Bonfait"
631,7696,0,The Application of Two-Level Attention Models in Deep Convolutional Neural Network for Fine-Grained Image Classification,Implementation of Deep Convolutional Neural Network in Multi-class Categorical Image Classification,"Xiao, Tianjun and Xu, Yichong and Yang, Kuiyuan and Zhang, Jiaxing and Peng, Yuxin and Zhang, Zheng",Pushparaja Murugan
3386,9287,0,Towards Effective Low-Bitwidth Convolutional Neural Networks,Interpretable Convolutional Neural Networks,"Zhuang, Bohan and Shen, Chunhua and Tan, Mingkui and Liu, Lingqiao and Reid, Ian","Quanshi Zhang, Ying Nian Wu, Song-Chun Zhu"
2315,4581,0,Stacked Generative Adversarial Networks,Generative Adversarial Networks for Realistic Synthesis of Hyperspectral Samples,"Huang, Xun and Li, Yixuan and Poursaeed, Omid and Hopcroft, John and Belongie, Serge","Nicolas Audebert, Bertrand Le Saux, Sbastien Lefvre"
3496,2997,0,LiteFlowNet: A Lightweight Convolutional Neural Network for Optical Flow Estimation,Rank-1 Convolutional Neural Network,"Hui, Tak-Wai and Tang, Xiaoou and Change Loy, Chen","Hyein Kim, Jungho Yoon, Byeongseon Jeong, Sukho Lee"
1483,2997,0,Learning Transferrable Knowledge for Semantic Segmentation With Deep Convolutional Neural Network,Rank-1 Convolutional Neural Network,"Hong, Seunghoon and Oh, Junhyuk and Lee, Honglak and Han, Bohyung","Hyein Kim, Jungho Yoon, Byeongseon Jeong, Sukho Lee"
2669,948,0,Pointwise Convolutional Neural Networks,KekuleScope: improved prediction of cancer cell line sensitivity using convolutional neural networks trained on compound images,"Hua, Binh-Son and Tran, Minh-Khoi and Yeung, Sai-Kit","Isidro Cortes Ciriano, Andreas Bender"
217,6028,0,Large-scale Video Classification with Convolutional Neural Networks,Depth Pooling Based Large-scale 3D Action Recognition with Convolutional Neural Networks,"Karpathy, Andrej and Toderici, George and Shetty, Sanketh and Leung, Thomas and Sukthankar, Rahul and Fei-Fei, Li","Pichao Wang, Wanqing Li, Zhimin Gao, Chang Tang, Philip Ogunbona"
2732,9401,0,Deep Adversarial Subspace Clustering,Deep Sparse Subspace Clustering,"Zhou, Pan and Hou, Yunqing and Feng, Jiashi","Xi Peng, Jiashi Feng, Shijie Xiao, Jiwen Lu, Zhang Yi, Shuicheng Yan"
3480,1607,0,Interpretable Convolutional Neural Networks,Dermatologist Level Dermoscopy Skin Cancer Classification Using Different Deep Learning Convolutional Neural Networks Algorithms,"Zhang, Quanshi and Nian Wu, Ying and Zhu, Song-Chun","Amirreza Rezvantalab, Habib Safigholi, Somayeh Karimijeshni"
3286,6453,0,Deep Reinforcement Learning of Region Proposal Networks for Object Detection,Learning Region Features for Object Detection,"Pirinen, Aleksis and Sminchisescu, Cristian","Jiayuan Gu, Han Hu, Liwei Wang, Yichen Wei, Jifeng Dai"
2669,2358,0,Pointwise Convolutional Neural Networks,"Real-Time, Highly Accurate Robotic Grasp Detection using Fully Convolutional Neural Networks with High-Resolution Images","Hua, Binh-Son and Tran, Minh-Khoi and Yeung, Sai-Kit","Dongwon Park, Yonghyeok Seo, Se Young Chun"
191,2547,0,Light Field Stereo Matching Using Bilateral Statistics of Surface Cameras,Surface Light Field Fusion,"Chen, Can and Lin, Haiting and Yu, Zhan and Bing Kang, Sing and Yu, Jingyi","Jeong Joon Park, Richard Newcombe, Steve Seitz"
3135,6876,0,Between-Class Learning for Image Classification,Directional Statistics-based Deep Metric Learning for Image Classification and Retrieval,"Tokozume, Yuji and Ushiku, Yoshitaka and Harada, Tatsuya","Xuefei Zhe, Shifeng Chen, Hong Yan"
3191,2826,0,Compressed Video Action Recognition,Video Jigsaw: Unsupervised Learning of Spatiotemporal Context for Video Action Recognition,"Wu, Chao-Yuan and Zaheer, Manzil and Hu, Hexiang and Manmatha, R. and Smola, Alexander J. and Kr_henb_hl, Philipp","Unaiza Ahsan, Rishi Madhok, Irfan Essa"
2097,3323,0,One-Shot Metric Learning for Person Re-Identification,Maximum Margin Metric Learning Over Discriminative Nullspace for Person Re-identification,"Bak, Slawomir and Carr, Peter","T M Feroz Ali, Subhasis Chaudhuri"
2603,6925,0,Unsupervised Learning of Monocular Depth Estimation and Visual Odometry With Deep Feature Reconstruction,Deep Unsupervised Learning of Visual Similarities,"Zhan, Huangying and Garg, Ravi and Saroj Weerasekera, Chamara and Li, Kejie and Agarwal, Harsh and Reid, Ian","Artsiom Sanakoyeu, Miguel A. Bautista, Bjrn Ommer"
2669,9578,0,Pointwise Convolutional Neural Networks,ClickBAIT: Click-based Accelerated Incremental Training of Convolutional Neural Networks,"Hua, Binh-Son and Tran, Minh-Khoi and Yeung, Sai-Kit","Ervin Teng, Joo Diogo Falco, Bob Iannucci"
1557,9477,0,Video Segmentation via Object Flow,SegFlow: Joint Learning for Video Object Segmentation and Optical Flow,"Tsai, Yi-Hsuan and Yang, Ming-Hsuan and Black, Michael J.","Jingchun Cheng, Yi-Hsuan Tsai, Shengjin Wang, Ming-Hsuan Yang"
2031,6461,0,Fully Convolutional Instance-Aware Semantic Segmentation,Aerial LaneNet: Lane Marking Semantic Segmentation in Aerial Imagery using Wavelet-Enhanced Cost-sensitive Symmetric Fully Convolutional Neural Networks,"Li, Yi and Qi, Haozhi and Dai, Jifeng and Ji, Xiangyang and Wei, Yichen","Seyed Majid Azimi, Peter Fischer, Marco Krner, Peter Reinartz"
627,3045,0,Sparse Convolutional Neural Networks,Object Detection in Satellite Imagery using 2-Step Convolutional Neural Networks,"Liu, Baoyuan and Wang, Min and Foroosh, Hassan and Tappen, Marshall and Pensky, Marianna","Hiroki Miyamoto, Kazuki Uehara, Masahiro Murakawa, Hidenori Sakanashi, Hirokazu Nosato, Toru Kouyama, Ryosuke Nakamura"
3480,4277,0,Interpretable Convolutional Neural Networks,In situ TensorView: In situ Visualization of Convolutional Neural Networks,"Zhang, Quanshi and Nian Wu, Ying and Zhu, Song-Chun","Xinyu Chen, Qiang Guan, Li-Ta Lo, Simon Su, James Ahrens, Trilce Estrada"
2715,8847,0,Appearance-and-Relation Networks for Video Classification,Convolutional Drift Networks for Video Classification,"Wang, Limin and Li, Wei and Li, Wen and Van Gool, Luc","Dillon Graham, Seyed Hamed Fatemi Langroudi, Christopher Kanan, Dhireesha Kudithipudi"
1449,7945,0,RIFD-CNN: Rotation-Invariant and Fisher Discriminative Convolutional Neural Networks for Object Detection,Pointwise Convolutional Neural Networks,"Cheng, Gong and Zhou, Peicheng and Han, Junwei","Binh-Son Hua, Minh-Khoi Tran, Sai-Kit Yeung"
3392,2375,0,Re-Weighted Adversarial Adaptation Network for Unsupervised Domain Adaptation,A Domain Agnostic Normalization Layer for Unsupervised Adversarial Domain Adaptation,"Chen, Qingchao and Liu, Yang and Wang, Zhaowen and Wassell, Ian and Chetty, Kevin","Rob Romijnders, Panagiotis Meletis, Gijs Dubbelman"
2315,7145,0,Stacked Generative Adversarial Networks,Generative Adversarial Networks and Probabilistic Graph Models for Hyperspectral Image Classification,"Huang, Xun and Li, Yixuan and Poursaeed, Omid and Hopcroft, John and Belongie, Serge","Zilong Zhong, Jonathan Li"
1894,8235,0,Spatially Adaptive Computation Time for Residual Networks,Probabilistic Adaptive Computation Time,"Figurnov, Michael and Collins, Maxwell D. and Zhu, Yukun and Zhang, Li and Huang, Jonathan and Vetrov, Dmitry and Salakhutdinov, Ruslan","Michael Figurnov, Artem Sobolev, Dmitry Vetrov"
627,5655,0,Sparse Convolutional Neural Networks,Automated diagnosis of pneumothorax using an ensemble of convolutional neural networks with multi-sized chest radiography images,"Liu, Baoyuan and Wang, Min and Foroosh, Hassan and Tappen, Marshall and Pensky, Marianna","Tae Joon Jun, Dohyeun Kim, Daeyoung Kim"
3480,9901,0,Interpretable Convolutional Neural Networks,"Setting an attention region for convolutional neural networks using region selective features, for recognition of materials within glass vessels","Zhang, Quanshi and Nian Wu, Ying and Zhu, Song-Chun",Sagi Eppel
627,8343,0,Sparse Convolutional Neural Networks,Exposing Computer Generated Images by Using Deep Convolutional Neural Networks,"Liu, Baoyuan and Wang, Min and Foroosh, Hassan and Tappen, Marshall and Pensky, Marianna","Edmar R. S. de Rezende, Guilherme C. S. Ruppert, Antonio Theophilo, Tiago Carvalho"
2385,2997,0,Switching Convolutional Neural Network for Crowd Counting,Rank-1 Convolutional Neural Network,"Babu Sam, Deepak and Surya, Shiv and Venkatesh Babu, R.","Hyein Kim, Jungho Yoon, Byeongseon Jeong, Sukho Lee"
627,9499,0,Sparse Convolutional Neural Networks,Look Wider to Match Image Patches with Convolutional Neural Networks,"Liu, Baoyuan and Wang, Min and Foroosh, Hassan and Tappen, Marshall and Pensky, Marianna","Haesol Park, Kyoung Mu Lee"
3480,9274,0,Interpretable Convolutional Neural Networks,Detection of Inferior Myocardial Infarction using Shallow Convolutional Neural Networks,"Zhang, Quanshi and Nian Wu, Ying and Zhu, Song-Chun","Tahsin Reasat, Celia Shahnaz"
693,2247,0,Phase-Based Frame Interpolation for Video,Implementing Adaptive Separable Convolution for Video Frame Interpolation,"Meyer, Simone and Wang, Oliver and Zimmer, Henning and Grosse, Max and Sorkine-Hornung, Alexander","Mart Kartaev, Carlo Rapisarda, Dominik Fay"
3071,7179,0,SINT++: Robust Visual Tracking via Adversarial Positive Instance Generation,Saliency-Enhanced Robust Visual Tracking,"Wang, Xiao and Li, Chenglong and Luo, Bin and Tang, Jin","Caglar Aytekin, Francesco Cricri, Emre Aksu"
1703,1935,0,Trace Quotient Meets Sparsity: A Method for Learning Low Dimensional Image Representations,Trace Quotient with Sparsity Priors for Learning Low Dimensional Image Representations,"Wei, Xian and Shen, Hao and Kleinsteuber, Martin","Xian Wei, Hao Shen, Martin Kleinsteuber"
1478,9690,0,ScribbleSup: Scribble-Supervised Convolutional Networks for Semantic Segmentation,An Adaptive Sampling Scheme to Efficiently Train Fully Convolutional Networks for Semantic Segmentation,"Lin, Di and Dai, Jifeng and Jia, Jiaya and He, Kaiming and Sun, Jian","Lorenz Berger, Eoin Hyde, M. Jorge Cardoso, Sebastien Ourselin"
1369,8270,0,Dictionary Pair Classifier Driven Convolutional Neural Networks for Object Detection,Relation Networks for Object Detection,"Wang, Keze and Lin, Liang and Zuo, Wangmeng and Gu, Shuhang and Zhang, Lei","Han Hu, Jiayuan Gu, Zheng Zhang, Jifeng Dai, Yichen Wei"
1267,8314,0,Learning Compact Binary Descriptors With Unsupervised Deep Neural Networks,Transfer Learning with Binary Neural Networks,"Lin, Kevin and Lu, Jiwen and Chen, Chu-Song and Zhou, Jie","Sam Leroux, Steven Bohez, Tim Verbelen, Bert Vankeirsbilck, Pieter Simoens, Bart Dhoedt"
2722,4685,0,Duplex Generative Adversarial Network for Unsupervised Domain Adaptation,Semantic-Aware Generative Adversarial Nets for Unsupervised Domain Adaptation in Chest X-ray Segmentation,"Hu, Lanqing and Kan, Meina and Shan, Shiguang and Chen, Xilin","Cheng Chen, Qi Dou, Hao Chen, Pheng-Ann Heng"
2669,7338,0,Pointwise Convolutional Neural Networks,Recovering from Random Pruning: On the Plasticity of Deep Convolutional Neural Networks,"Hua, Binh-Son and Tran, Minh-Khoi and Yeung, Sai-Kit","Deepak Mittal, Shweta Bhardwaj, Mitesh M. Khapra, Balaraman Ravindran"
2669,7139,0,Pointwise Convolutional Neural Networks,Tubule segmentation of fluorescence microscopy images based on convolutional neural networks with inhomogeneity correction,"Hua, Binh-Son and Tran, Minh-Khoi and Yeung, Sai-Kit","Soonam Lee, Chichen Fu, Paul Salama, Kenneth W. Dunn, Edward J. Delp"
3480,5763,0,Interpretable Convolutional Neural Networks,Convolutional Neural Networks for Skull-stripping in Brain MR Imaging using Consensus-based Silver standard Masks,"Zhang, Quanshi and Nian Wu, Ying and Zhu, Song-Chun","Oeslle Lucena, Roberto Souza, Leticia Rittner, Richard Frayne, Roberto Lotufo"
3011,1386,0,Partially Shared Multi-Task Convolutional Neural Network With Local Constraint for Face Attribute Learning,Super-Identity Convolutional Neural Network for Face Hallucination,"Cao, Jiajiong and Li, Yingming and Zhang, Zhongfei","Kaipeng Zhang, Zhanpeng Zhang, Chia-Wen Cheng, Winston H. Hsu, Yu Qiao, Wei Liu, Tong Zhang"
627,6792,0,Sparse Convolutional Neural Networks,Left ventricle segmentation By modelling uncertainty in prediction of deep convolutional neural networks and adaptive thresholding inference,"Liu, Baoyuan and Wang, Min and Foroosh, Hassan and Tappen, Marshall and Pensky, Marianna","Alireza Norouzi, Ali Emami, S. M. Reza Soroushmehr, Nader Karimi, Shadrokh Samavi, Kayvan Najarian"
3480,2964,0,Interpretable Convolutional Neural Networks,Automatic Airway Segmentation in chest CT using Convolutional Neural Networks,"Zhang, Quanshi and Nian Wu, Ying and Zhu, Song-Chun","A. Garcia-Uceda Juarez, H. A. W. M. Tiddens, M. de Bruijne"
381,7293,0,The Synthesizability of Texture Examples,Learning the Synthesizability of Dynamic Texture Samples,"Dai, Dengxin and Riemenschneider, Hayko and Van Gool, Luc","Feng Yang, Gui-Song Xia, Dengxin Dai, Liangpei Zhang"
2669,6576,0,Pointwise Convolutional Neural Networks,Combining Multi-level Contexts of Superpixel using Convolutional Neural Networks to perform Natural Scene Labeling,"Hua, Binh-Son and Tran, Minh-Khoi and Yeung, Sai-Kit","Aritra Das, Swarnendu Ghosh, Ritesh Sarkhel, Sandipan Choudhuri, Nibaran Das, Mita Nasipuri"
1192,6141,0,Deep Contrast Learning for Salient Object Detection,Contrast-Oriented Deep Neural Networks for Salient Object Detection,"Li, Guanbin and Yu, Yizhou","Guanbin Li, Yizhou Yu"
2669,4361,0,Pointwise Convolutional Neural Networks,Bayesian Convolutional Neural Networks with Variational Inference,"Hua, Binh-Son and Tran, Minh-Khoi and Yeung, Sai-Kit","Kumar Shridhar, Felix Laumann, Adrian Llopart Maurin, Martin Olsen, Marcus Liwicki"
2404,9265,0,Deep Pyramidal Residual Networks,Wide and deep volumetric residual networks for volumetric image classification,"Han, Dongyoon and Kim, Jiwhan and Kim, Junmo","Varun Arvind, Anthony Costa, Marcus Badgeley, Samuel Cho, Eric Oermann"
2315,5245,0,Stacked Generative Adversarial Networks,High-resolution medical image synthesis using progressively grown generative adversarial networks,"Huang, Xun and Li, Yixuan and Poursaeed, Omid and Hopcroft, John and Belongie, Serge","Andrew Beers, James Brown, Ken Chang, J. Peter Campbell, Susan Ostmo, Michael F. Chiang, Jayashree Kalpathy-Cramer"
627,3144,0,Sparse Convolutional Neural Networks,On Lipschitz Bounds of General Convolutional Neural Networks,"Liu, Baoyuan and Wang, Min and Foroosh, Hassan and Tappen, Marshall and Pensky, Marianna","Dongmian Zou, Radu Balan, Maneesh Singh"
2811,8857,0,Learning to Generate Time-Lapse Videos Using Multi-Stage Dynamic Generative Adversarial Networks,Structured Generative Adversarial Networks,"Xiong, Wei and Luo, Wenhan and Ma, Lin and Liu, Wei and Luo, Jiebo","Zhijie Deng, Hao Zhang, Xiaodan Liang, Luona Yang, Shizhen Xu, Jun Zhu, Eric P. Xing"
627,948,0,Sparse Convolutional Neural Networks,KekuleScope: improved prediction of cancer cell line sensitivity using convolutional neural networks trained on compound images,"Liu, Baoyuan and Wang, Min and Foroosh, Hassan and Tappen, Marshall and Pensky, Marianna","Isidro Cortes Ciriano, Andreas Bender"
3135,6983,0,Between-Class Learning for Image Classification,Learning Image Conditioned Label Space for Multilabel Classification,"Tokozume, Yuji and Ushiku, Yoshitaka and Harada, Tatsuya","Yi-Nan Li, Mei-Chen Yeh"
1469,7945,0,End-To-End Learning of Deformable Mixture of Parts and Deep Convolutional Neural Networks for Human Pose Estimation,Pointwise Convolutional Neural Networks,"Yang, Wei and Ouyang, Wanli and Li, Hongsheng and Wang, Xiaogang","Binh-Son Hua, Minh-Khoi Tran, Sai-Kit Yeung"
3358,6503,0,PIXOR: Real-Time 3D Object Detection From Point Clouds,Complex-YOLO: Real-time 3D Object Detection on Point Clouds,"Yang, Bin and Luo, Wenjie and Urtasun, Raquel","Martin Simon, Stefan Milz, Karl Amende, Horst-Michael Gross"
3480,1818,0,Interpretable Convolutional Neural Networks,Cloud Detection Algorithm for Remote Sensing Images Using Fully Convolutional Neural Networks,"Zhang, Quanshi and Nian Wu, Ying and Zhu, Song-Chun","Sorour Mohajerani, Thomas A. Krammer, Parvaneh Saeedi"
911,3361,0,Fully Convolutional Networks for Semantic Segmentation,Uncertainty and Interpretability in Convolutional Neural Networks for Semantic Segmentation of Colorectal Polyps,"Long, Jonathan and Shelhamer, Evan and Darrell, Trevor","Kristoffer Wickstrm, Michael Kampffmeyer, Robert Jenssen"
293,7117,0,Multi-source Deep Learning for Human Pose Estimation,Image-based Synthesis for Deep 3D Human Pose Estimation,"Ouyang, Wanli and Chu, Xiao and Wang, Xiaogang","Grgory Rogez, Cordelia Schmid"
