ID_A,ID_B,Title_A,Title_B,ISBN13_A,ISBN13_B
BN1809,HC2500,"The PTSD Workbook for Teens: Simple, Effective Skills for Healing Trauma",The Ptsd Workbook for Teens,9781608823215,9781608823215
BN0254,HC2506,Rage of the Fallen (Last Apprentice Series #8),Rage of the Fallen(Last Apprentice (Paperback)),9780062027580,9780062027580
BN1385,HC2508,Rebeldes (The Outsiders),Rebeldes = The Outsiders,9781594378072,9781594378072
BN1486,HC2511,Moves Make the Man,The Moves Make the Man (Rpkg),9780064405645,9780064405645
BN1477,HC2512,Willow,Willow,9780142416662,9780142416662
BN1830,HC2513,Best Friends for Never (Clique Series #2),Best Friends for Never(Clique (Quality)),9780316701310,9780316701310
BN1715,HC2516,The Naming (Pellinor Series #1),The Naming(Books of Pellinor (Paperback)),9780763631628,9780763631628
BN1314,HC2522,Be More Chill,Be More Chill,9780786809967,9780786809967
BN1744,HC2539,Leap Day,Leap Day,9780316058285,9780316058285
BN0936,HC2557,Mossflower (Redwall Series #2),Mossflower(Redwall (Ace Paperback)),9780441005765,9780441005765
BN1712,HC2558,Necropolis (The Gatekeepers Series #4),The Gatekeepers #4(Gatekeepers (Paperback)),9780439680066,9780439680066
BN1098,HC2574,Partials (Partials Sequence Series #1),Partials,9780062071057,9780062071057
BN0079,HC2589,The Selection (Selection Series #1),The Selection,9780062059949,9780062059949
BN0661,HC2594,Spell Bound (Hex Hall Series #3),Spell Bound (a Hex Hall Novel)(Hex Hall (Quality)),9781423121404,9781423121404
BN1993,HC2611,Kiss of Frost (Mythos Academy Series #2),Kiss of Frost(Mythos Academy Novels),9780758266941,9780758266941
BN1728,HC2615,Runner,Runner,9780618735051,9780618735051
BN0718,HC2622,Shut Out,Shut Out,9780316175555,9780316175555
BN1209,HC2628,Blood Beast (Demonata Series #5),Blood Beast(Demonata (Paperback)),9780316003780,9780316003780
BN1876,HC2638,Something for Joey,Something for Joey(Bantam Starfire Books),9780553271997,9780553271997
BN1133,HC2642,Heaven Looks a Lot Like the Mall,Heaven Looks a Lot Like the Mall,9780316058506,9780316058506
BN1224,HC2644,The Second Summer of the Sisterhood,The Second Summer of the Sisterhood(Sisterhood of the Traveling Pants (Paperback)),9780385731058,9780385731058
BN1822,HC2646,Enna Burning,Enna Burning(Books of Bayern (Paperback)),9781582349060,9781582349060
BN1518,HC2658,The Dark Game: True Spy Stories from Invisible Ink to CIA Moles,The Dark Game,9780763660666,9780763660666
BN1657,HC2701,Girls in Pants: The Third Summer of the Sisterhood,Girls in Pants(Sisterhood of the Traveling Pants (Paperback)),9780553375930,9780553375930
BN1584,HC2718,The King's Shadow,The King's Shadow,9780440220114,9780440220114
BN1633,HC2729,Chosen (Lost Books Series #1),Chosen(Lost Books),9781595548597,9781595548597
BN1882,HC2738,So You Want to Be a Wizard: The First Book in the Young Wizards Series,So You Want to Be a Wizard(Young Wizards (Paperback)),9780152162504,9780152162504
BN1599,HC2744,Radiant Shadows (Wicked Lovely Series #4),Radiant Shadows(Wicked Lovely (Paper)),9780061659249,9780061659249
BN1792,HC2760,Timescape (Dreamhouse Kings Series #4),Timescape(Dreamhouse Kings (Paperback)),9781595548931,9781595548931
BN1709,HC2762,Slawter (Demonata Series #3),Slawter(Demonata (Paperback)),9780316013888,9780316013888
BN1529,HC2763,Blue Bloods (Blue Bloods Series #1),Blue Bloods(Blue Blood Novels (Paperback)),9781423101260,9781423101260
BN1463,HC2819,"I Heart You, You Haunt Me","I Heart You, You Haunt Me",9781416955207,9781416955207
BN0907,HC2828,Lemonade Mouth,Lemonade Mouth,9780385735117,9780385735117
BN1327,HC2873,The Van Alen Legacy (Blue Bloods Series #4),The Van Alen Legacy(Blue Blood Novels (Paperback)),9781423102274,9781423102274
BN1794,HC2874,Angel Burn (Angel Trilogy Series #1),Angel Burn(Angel (Candlewick (Paperback))),9780763658465,9780763658465
BN1944,HC2880,A Lantern in Her Hand,A Lantern in Her Hand(Puffin Classics (Paperback)),9780140384284,9780140384284
BN1151,HC2884,I Am a Genius of Unspeakable Evil and I Want to Be Your Class President,I Am a Genius of Unspeakable Evil and I Want to Be Your Class President,9781595143549,9781595143549
BN2021,HC2897,Twenty Boy Summer,Twenty Boy Summer,9780316051583,9780316051583
BN1942,HC2899,Whirlwind (Dreamhouse Kings Series #5),Whirlwind(Dreamhouse Kings (Paperback)),9781595548924,9781595548924
BN1999,HC2909,Saving Francesca,Saving Francesca,9780375829833,9780375829833
BN1375,HC2910,The Divide (Secret Circle Series #4),The Secret Circle(Secret Circle),9780062130419,9780062130419
BN2006,HC2929,"Eyes Like Stars: Theatre Illuminata, Act I",Eyes Like Stars(Theatre Illuminata),9780312608668,9780312608668
BN2047,HC2929,"Eyes Like Stars: Theatre Illuminata, Act I",Eyes Like Stars(Theatre Illuminata),9780312608668,9780312608668
BN1557,HC2935,Finding Miracles,Finding Miracles,9780553494068,9780553494068
BN1156,HC2941,Need (Need Series #1),Need,9781599904535,9781599904535
BN1071,HC2949,Martin the Warrior (Redwall Series #6),Martin the Warrior(Redwall (Ace Paperback)),9780441001866,9780441001866
BN1841,HC2956,In the Belly of the Bloodhound: Being an Account of a Particularly Peculiar Adventure in the Life of Jacky Faber (Bloody Jack Adventure Series #4),In the Belly of the Bloodhound(Bloody Jack Adventures (Paperback)),9780152061661,9780152061661
BN1013,HC2971,What's Going on down There?: Answers to Questions Boys Find Hard to Ask,What's Going on Down There?,9780802775405,9780802775405
BN1958,HC3004,House of Stairs,The House of Stairs,9780140345803,9780140345803
BN0237,HC3028,Clash of the Demons (Last Apprentice Series #6),Clash of the Demons(Last Apprentice (Paperback)),9780061344640,9780061344640
BN1896,HC3035,The Luxe (Luxe Series #1),The Luxe(Luxe (Paperback)),9780061345685,9780061345685
BN1818,HC3038,"Streams to the River, River to the Sea","Streams to the River, River to the Sea",9780618966424,9780618966424
BN1980,HC3038,"Streams to the River, River to the Sea","Streams to the River, River to the Sea",9780618966424,9780618966424
BN0971,HC3043,Bitter Blood (Morganville Vampires Series #13),Bitter Blood(Morganville Vampires),9780451414243,9780451414243
BN1540,HC3049,Under the Jolly Roger: Being an Account of the Further Nautical Adventures of Jacky Faber (Bloody Jack Adventure Series #3),Under the Jolly Roger(Bloody Jack Adventures (Paperback)),9780152058739,9780152058739
BN1940,HC3053,I Will Plant You a Lilac Tree: A Memoir of a Schindler's List Survivor,I Will Plant You a Lilac Tree,9781416953661,9781416953661
BN0824,HC3061,Growing up: It's a Girl Thing,Growing Up: It's a Girl Thing,9780679890270,9780679890270
BN1371,HC3077,Tithe (Modern Tale of Faerie Series #1),Tithe(Modern Faerie Tale),9780689867040,9780689867040
BN0206,HC3094,Wrath of the Bloodeye (Last Apprentice Series #5),Wrath of the Bloodeye(Last Apprentice (Paperback)),9780061344619,9780061344619
BN2059,HC2618,Going Too Far,Going Too Far,9781416571735,9781416571735
BN2067,HC2897,Twenty Boy Summer,Twenty Boy Summer,9780316051583,9780316051583
BN2073,HC2638,Something for Joey,Something for Joey(Bantam Starfire Books),9780553271997,9780553271997
BN2084,HC2353,Touch of Frost (Mythos Academy Series #1),Touch of Frost(Mythos Academy Novels),9780758266927,9780758266927
BN2089,HC2611,Kiss of Frost (Mythos Academy Series #2),Kiss of Frost(Mythos Academy Novels),9780758266941,9780758266941
BN2105,HC2664,Last Night I Sang to the Monster,Last Night I Sang to the Monster,9781935955092,9781935955092
BN2106,HC2699,Masquerade (Blue Bloods Series #2),Masquerade(Blue Blood Novels (Paperback)),9781423101277,9781423101277
BN2123,HC2385,Someday This Pain Will Be Useful to You,Someday This Pain Will Be Useful to You,9780312428167,9780312428167
BN2136,HC2824,Hell's Heroes (Demonata Series #10),Hell's Heroes(Demonata (Paperback)),9780316048910,9780316048910
BN2141,HC2469,"His Dark Materials: The Golden Compass, The Subtle Knife, The Amber Spyglass",Philip Pullman: His Dark Materials(His Dark Materials (Paperback)),9780375847226,9780375847226
BN2150,HC2519,The Unwritten Rule,The Unwritten Rule,9781416978923,9781416978923
BN2151,HC3053,I Will Plant You a Lilac Tree: A Memoir of a Schindler's List Survivor,I Will Plant You a Lilac Tree,9781416953661,9781416953661
BN2161,HC2580,Lament: The Faerie Queen's Deception,Lament(Gathering of Faerie),9780738713700,9780738713700
BN2177,HC2073,Prized (Birthmarked Trilogy Series #2),Prized(Birthmarked Trilogy),9781250010315,9781250010315
BN2183,HC3053,I Will Plant You a Lilac Tree: A Memoir of a Schindler's List Survivor,I Will Plant You a Lilac Tree,9781416953661,9781416953661
BN2188,HC2054,Vampire Kisses: The Beginning (Vampire Kisses; Kissing Coffins; Vampireville),Vampire Kisses(Vampire Kisses (Paperback)),9780061778940,9780061778940
BN2190,HC2412,Geography Club,Geography Club,9780060012236,9780060012236
BN2195,HC2570,Midnight Alley (Morganville Vampires Series #3),Midnight Alley(Morganville Vampires (Mass Market)),9780451222381,9780451222381
BN2201,HC2801,Anatomy of a Boyfriend,Anatomy of a Boyfriend,9780440239444,9780440239444
BN2204,HC2452,Sometimes It Happens,Sometimes It Happens,9781442413153,9781442413153
BN2234,HC3015,Deadly,Deadly,9780689857393,9780689857393
BN2236,HC2735,Scribbler of Dreams,Scribbler of Dreams,9780152045692,9780152045692
BN2237,HC2549,Stop Pretending: What Happened when My Big Sister Went Crazy,Stop Pretending,9780064462181,9780064462181
BN2238,HC2596,Dope Sick,Dope Sick,9780061214790,9780061214790
BN2240,HC2251,Shakespeare Bats Cleanup,Shakespeare Bats Cleanup,9780763629397,9780763629397
BN2242,HC2377,Inside the Walls of Troy,Inside the Walls of Troy,9780689873973,9780689873973
BN2261,HC2469,"His Dark Materials: The Golden Compass, The Subtle Knife, The Amber Spyglass",Philip Pullman: His Dark Materials(His Dark Materials (Paperback)),9780375847226,9780375847226
BN2262,HC2707,Everneath (Everneath Series #1),Everneath,9780062071149,9780062071149
BN2265,HC3095,Lyra's Oxford,Lyra's Oxford(His Dark Materials (Paperback)),9780375843693,9780375843693
BN2271,HC2874,Angel Burn (Angel Trilogy Series #1),Angel Burn(Angel (Candlewick (Paperback))),9780763658465,9780763658465
BN2277,HC2407,Once: Before Midnight; Golden; Wild Orchid,Once(Once Upon a Time),9781442422834,9781442422834
BN2280,HC2602,Kiss of Death (Morganville Vampires Series #8),Kiss of Death(Morganville Vampires (Mass Market)),9780451229731,9780451229731
BN2287,HC2193,Jane,Jane,9780316084192,9780316084192
BN2290,HC2077,Sacrifices (Shadow Grail Series #3),Shadow Grail #3(Shadow Grail),9780765317636,9780765317636
BN2301,HC2556,Vampire Academy: A Graphic Novel,Vampire Academy(Vampire Academy (Paperback)),9781595144294,9781595144294
BN2332,HC2545,Changeling (Order of Darkness Series #1),Changeling(Order of Darkness (Quality)),9781442453456,9781442453456
BN2334,HC2133,The Last Mission,The Last Mission(Laurel-Leaf Historical Fiction),9780440947974,9780440947974
BN2337,HC2085,Incarnate (Incarnate Trilogy Series #1),Incarnate,9780062060761,9780062060761
BN2342,HC2595,The Car,The Car,9780152058272,9780152058272
BN2344,HC2055,Gone (Wake Trilogy Series #3),Gone(Wake Trilogy (Paperback)),9781416979210,9781416979210
BN2355,HC2238,Nothing Special,Nothing Special,9781402265075,9781402265075
BN2361,HC2680,"How They Met, and Other Stories","How They Met, and Other Stories(Borzoi Books)",9780375843235,9780375843235
BN2370,HC2896,The Tough Guide to Fantasyland: The Essential Guide to Fantasy Travel,The Tough Guide to Fantasyland,9780142407226,9780142407226
BN2394,HC2088,Guys Write for Guys Read: Boys' Favorite Authors Write about Being Boys,Guys Write for Guys Read,9780670011445,9780670011445
BN2397,HC2301,Peeled,Peeled,9780142414309,9780142414309
BN2409,HC3009,The Outside Shot,The Outside Shot,9780440967842,9780440967842
BN2414,HC2393,"Curse of the Blue Tattoo: Being an Account of the Misadventures of Jacky Faber, Midshipman and Fine Lady (Bloody Jack Adventure Series #2)",Curse of the Blue Tattoo(Bloody Jack Adventures (Paperback)),9780152054595,9780152054595
BN2417,HC2449,"Tan Lines: Sand, Surf, and Secrets; Rays, Romance, and Rivalry; Beaches, Boys, and Betrayal",Tan Lines(Summer Novels),9781416961345,9781416961345
BN2442,HC3030,When It Happens,When It Happens,9780142411551,9780142411551
BN2453,HC2443,Paper Covers Rock,Paper Covers Rock,9780385740562,9780385740562
BN2466,HC2824,Hell's Heroes (Demonata Series #10),Hell's Heroes(Demonata (Paperback)),9780316048910,9780316048910
BN2473,HC2201,A Ring of Endless Light (Austin Family Series #4),A Ring of Endless Light(Austin Family),9780312379353,9780312379353
BN2476,HC2457,Dead Is So Last Year (Dead Is Series #3),Dead Is So Last Year(Dead Is (Paper)),9780152062163,9780152062163
BN2478,HC2361,Melting Stones (Circle Reforged Series #2),Melting Stones,9780545052658,9780545052658
BN2487,HC2618,Going Too Far,Going Too Far,9781416571735,9781416571735
BN2506,HC2639,Gatekeepers (Dreamhouse Kings Series #3),Gatekeepers(Dreamhouse Kings (Paperback)),9781595547293,9781595547293
BN2526,HC2496,New Boy,New Boy,9780618884056,9780618884056
BN2528,HC2981,Down a Dark Hall,Down a Dark Hall,9780316098984,9780316098984
BN2533,HC2285,"Mary, Bloody Mary (Young Royals Series)","Mary, Bloody Mary(Young Royals Books (Paperback))",9780152164560,9780152164560
BN2543,HC2466,Palace of the Damned (Saga of Larten Crepsley Series #3),Palace of the Damned(Saga of Larten Crepsley (Paperback)),9780316078696,9780316078696
BN2564,HC3005,Call Me Francis Tucket (Francis Tucket Series #2),Call Me Francis Tucket(Tucket Adventures (Paperback)),9780440412700,9780440412700
BN2571,HC2996,Spellcaster,Spellcaster(Harlequin Teen),9780373210503,9780373210503
BN2577,HC2119,Clueless in the Kitchen: A Cookbook for Teens,Clueless in the Kitchen,9781554078240,9781554078240
BN2579,HC2664,Last Night I Sang to the Monster,Last Night I Sang to the Monster,9781935955092,9781935955092
BN2582,HC2312,Off Course (A Circuit Series #3),Off Course(a Circuit),9781599909097,9781599909097
BN2593,HC3033,Prom,Prom,9780142405703,9780142405703
BN2598,HC2833,Dove,Dove,9780060920470,9780060920470
BN2601,HC2179,If I Should Die Before I Wake,If I Should Die Before I Wake,9780152046798,9780152046798
BN2602,HC2378,Under the Persimmon Tree,Under the Persimmon Tree,9780312377762,9780312377762
BN2604,HC2799,El reino del dragon de oro (Kingdom of The Golden Dragon),El Reino del Dragon de Oro,9780060591717,9780060591717
BN2607,HC2851,Voices from the Fields: Children of Migrant Farmworkers Tell Their Stories,Voices from the Fields,9780316056205,9780316056205
BN2612,HC2637,After,After,9780142415900,9780142415900
BN2622,HC2979,The Meltdown (Drama High Series: Super Edition),The Meltdown(Drama High),9780758231178,9780758231178
BN2624,HC2089,Sweet Venom (Sweet Venom Series #1),Sweet Venom(Sweet Venom (Quality - Trilogy)),9780062001825,9780062001825
BN2645,HC2165,Forgiven (Demon Trappers Series #3),Forgiven(Demon Trappers),9780312614805,9780312614805
BN2646,HC2081,The Fashion Coloring Book,The Fashion Coloring Book,9780547553955,9780547553955
BN2647,HC2798,Pretty Monsters,Pretty Monsters,9780142416723,9780142416723
BN2656,HC3083,"Creative Journal for Teens, 2nd Ed.","Creative Journal for Teens, 2nd Ed.",9781564145727,9781564145727
BN2668,HC2584,Ruined,Ruined,9780545042147,9780545042147
BN2673,HC3046,Because I Am Furniture,Because I Am Furniture,9780142415108,9780142415108
BN2679,HC2722,Artichoke's Heart,Artichoke's Heart,9780142414279,9780142414279
BN2696,HC2616,Avalon High,Avalon High,9780060755881,9780060755881
BN2704,HC2199,The King's Fifth,The King's Fifth,9780618747832,9780618747832
BN2706,HC2562,Ttfn: Ta-Ta for Now (Internet Girls Series #2),Ttfn(Internet Girls),9780810992795,9780810992795
BN2710,HC2494,Meet the Austins (Austin Family Series #1),Meet the Austins(Austin Family),9780312379315,9780312379315
BN2732,HC2587,Watcher in the Woods (Dreamhouse Kings Series #2),Watcher in the Woods(Dreamhouse Kings (Paperback)),9781595547286,9781595547286
BN2755,HC2619,Muchacho,Muchacho,9780375859038,9780375859038
BN2757,HC2316,Hang a Thousand Trees with Ribbons: The Story of Phillis Wheatley,Hang a Thousand Trees with Ribbons(Great Episodes (Paperback)),9780152053932,9780152053932
BN2760,HC2627,Hanging on to Max,Hanging on to Max,9780689862687,9780689862687
BN2762,HC2247,"Here, There Be Dragons (Chronicles of the Imaginarium Geographica Series #1)","Here, There Be Dragons(Chronicles of the Imaginarium Geographica (Quality))",9781416912286,9781416912286
BN2764,HC2080,Flight #116 is Down,Flight #116 is Down!(Point),9780590444798,9780590444798
BN2769,HC2773,19 Varieties of Gazelle: Poems of the Middle East,19 Varieties of Gazelle,9780060504045,9780060504045
BN2790,HC2748,The 10 p.m. Question,The 10 PM Question,9780763658489,9780763658489
BN2797,HC2656,Fade Out (Morganville Vampires Series #7),Fade Out(Morganville Vampires (Mass Market)),9780451228666,9780451228666
BN2808,HC2886,Dangerous Angels: The Weetzie Bat Books,Dangerous Angels,9780062007407,9780062007407
BN2820,HC2579,The Sigh of Haruhi Suzumiya (Haruhi Suzumiya Series #2),The Sigh of Haruhi Suzumiya(Melancholy of Haruhi Suzumiya (Paper)),9780316038799,9780316038799
BN2823,HC2938,Social Suicide,Social Suicide,9780062003324,9780062003324
BN2838,HC2808,Keturah and Lord Death,Keturah and Lord Death,9781590789490,9781590789490
BN2845,HC2208,Two-Way Street,Two-Way Street,9781416913184,9781416913184
BN2853,HC2052,The Carrie Diaries (Carrie Diaries Series #1),The Carrie Diaries(Carrie Diaries (Paperback)),9780061728921,9780061728921
BN2858,HC2970,Runaway,Runaway,9780307975973,9780307975973
BN2865,HC2282,East,East,9780152052218,9780152052218
BN2866,HC2446,"My Most Excellent Year: A Novel of Love, Mary Poppins, and Fenway Park",My Most Excellent Year,9780142413432,9780142413432
BN2886,HC2273,For the Win,For the Win,9780765333841,9780765333841
BN2893,HC2629,The Shadow Club Rising,The Shadow Club Rising,9780142500897,9780142500897
BN2904,HC2532,Red Glove (Curse Workers Series #2),"Red Glove(Curse Workers, the Curse Workers)",9781442403406,9781442403406
BN2908,HC3045,Green Heart,Green Heart,9780545141963,9780545141963
BN2914,HC2787,Temptation,Temptation(Harlequin Teen),9780373210541,9780373210541
BN2930,HC2572,Fire and Hemlock,Fire and Hemlock,9780142420140,9780142420140
BN2970,HC2356,The Surrender Tree: Poems of Cuba's Struggle for Freedom,The Surrender Tree/El Arbol de La Rendicion,9780312608712,9780312608712
BN2983,HC2324,Heaven,Heaven,9780689822902,9780689822902
BN2992,HC2882,Godless,Godless,9781416908166,9781416908166
BN3009,HC2464,The Hunt (Hunt Trilogy Series #1),The Hunt,9781250005298,9781250005298
BN3010,HC2363,Dark Inside,Dark Inside,9781442423527,9781442423527
BN3013,HC3065,Teenage Love Affair,Teenage Love Affair,9780758241894,9780758241894
BN3016,HC2784,Spanking Shakespeare,Spanking Shakespeare,9780375855948,9780375855948
