ID_A,ID_B,Flag,Title_A,Title_B,ISBN13_A,ISBN13_B
BN1261,HC0782,,Things I Can't Forget (Hundred Oaks Series #3),Bound,9.7814E+12,9.78069E+12
BN1145,HC0134,,Harry Potter y el prisionero de Azkaban (Harry Potter #3),Code Talker,9.7885E+12,9.78014E+12
BN1715,HC1093,,The Naming (Pellinor Series #1),The Warrior Heir,9.78076E+12,9.78079E+12
BN2523,HC1841,,Burning Blue,The Motley Fool Investment Guide for Teens(Motley Fool),9.78014E+12,9.78074E+12
BN1528,HC2890,,Goddess,Zebrafish,9.78006E+12,9.78142E+12
BN0766,HC1363,,"The Belgariad, Volume 2: Castle of Wizardry, Enchanters' End Game",The Wave,9.78035E+12,9.78031E+12
BN1618,HC2107,,The Elf Queen of Shannara (Heritage of Shannara Series #3),The House of Dies Drear(Dies Drear Chronicle),9.78035E+12,9.78002E+12
BN2338,HC0720,,Lioness Rampant (Song of the Lioness Series #4),The Power of One,9.78069E+12,9.78044E+12
BN0779,HC0021,,"Breathe, Annie, Breathe (Hundred Oaks Series #5)",Harry Potter and the Sorcerer's Stone(Harry Potter (Paperback)),9.78149E+12,9.78059E+12
BN2429,HC0975,,Chicken Soup for the Soul: Teens Talk Tough Times: Stories about the Hardest Parts of Being a Teenager,The Crossing(Point (Scholastic Inc.)),9.78194E+12,9.78044E+12
BN0799,HC1552,,Dreamland,The Pool of Fire(Tripods (Paperback)),9.78014E+12,9.78069E+12
BN1504,HC1297,,Avalon,Raven's Gate(Gatekeepers (Paperback)),9.78006E+12,9.78044E+12
BN1260,HC2162,,Smoked,Download Drama(Kimani TRU),9.78149E+12,9.78037E+12
BN0475,HC1976,,Beauty Queens,A Conspiracy of Kings(Thief of Eddis (Paperback)),9.78044E+12,9.78006E+12
BN2288,HC0316,,My Parent Has Cancer and It Really Sucks,So Far from the Bamboo Grove,9.7814E+12,9.78069E+12
BN0990,HC2618,,Mad Dogs: Mission 8 (Cherub Series),Going Too Far,9.78144E+12,9.78142E+12
BN0853,HC2854,,Timebound,Dreadnought(H.I.V.E.),9.78148E+12,9.78144E+12
BN1975,HC2692,,Unseen,Shadows on the Stars(Merlin (Puffin)),9.78148E+12,9.78014E+12
BN2161,HC0170,,Lament: The Faerie Queen's Deception,Rosa Parks,9.78074E+12,9.78014E+12
BN0757,HC2118,,Peter and the Secret of Rundoon (Starcatchers Series #3),Evil Star(Gatekeepers (Paperback)),9.78142E+12,9.78044E+12
BN0621,HC1204,,Prince Caspian (Chronicles of Narnia Series #4),The Secret of Sarah Revere(Great Episodes (Paperback)),9.78006E+12,9.78015E+12
BN0833,HC0512,,The Hobbit: The Enchanting Prelude to The Lord of the Rings,Thirst No. 5(Thirst (Paperback)),9.78035E+12,9.78144E+12
BN1043,HC0501,,The Calling (Darkness Rising Series #2),The Thief Lord,9.78006E+12,9.78055E+12
BN1194,HC0689,,The Goddess Legacy: The Goddess Queen\The Lovestruck Goddess\Goddess of the Underworld\God of Thieves\God of Darkness,November Blues,9.78037E+12,9.78142E+12
BN0207,HC2986,,Illusion (Chronicles of Nick Series #5),Carl Sandburg(Poetry for Young People (Paperback)),9.78125E+12,9.7814E+12
BN2544,HC2928,,Elusion,Harry Houdini(DK Biography (Paperback)),9.78006E+12,9.78076E+12
BN0659,HC2227,,An Acceptable Time (Time Quintet Series #5),Parrotfish,9.78031E+12,9.78144E+12
BN2097,HC2022,,Eleanor & Park (Spanish Edition),I Am J,9.78607E+12,9.78032E+12
BN0001,HC0767,,The Maze Runner Series Complete Collection,Hunted(House of Night Novels (Paperback)),9.78039E+12,9.78031E+12
BN1565,HC1135,,Heaven (Halo Trilogy #3),Breaking Dawn(Twilight Saga (Paperback)),9.78125E+12,9.78032E+12
BN2283,HC0103,,The Daughters Break the Rules,The Hobbit,9.78032E+12,9.78062E+12
BN1820,HC2291,,Poison,Nyx in the House of Night,9.78142E+12,9.78194E+12
BN0605,HC1216,,The Statistical Probability of Love at First Sight,The Clique(Clique (Quality)),9.78032E+12,9.78032E+12
BN2259,HC2823,,"Delirium Stories: Hana, Annabel, and Raven",The Silver Branch(Roman Britain Trilogy),9.78006E+12,9.78037E+12
BN2192,HC1984,,Love Bites (Vampire Kisses Series #7),The Broken Ear(Tintin Young Readers Editions),9.78006E+12,9.78032E+12
BN2778,HC1004,,Sleepaway Girls,AMA Boy's Guide to Becoming a Teen,9.78032E+12,9.78079E+12
BN1569,HC0690,,Lucy in the Sky,Shelter(Mickey Bolitar Novels (Quality)),9.78144E+12,9.78014E+12
BN0112,HC0136,,Gathering Blue,Harry Potter and the Goblet of Fire(Harry Potter (Paperback)),9.78055E+12,9.78044E+12
BN0619,HC2967,,Cold Sassy Tree,The Three Musketeers,9.78062E+12,9.78006E+12
BN0034,HC0039,,Great Speeches by Native Americans,A Wrinkle in Time Trilogy,9.78049E+12,9.78125E+12
BN0135,HC2355,,Uglies (Uglies Series #1),Shake It / Got Pride (Cheer Drama / Baller Swag)(Lockwood High),9.78144E+12,9.78162E+12
BN2712,HC0874,,My Soul to Keep (Soul Screamers Series #3),Redwall(Redwall (Ace Paperback)),9.78037E+12,9.78044E+12
BN2741,HC2133,,Teach Me,The Last Mission(Laurel-Leaf Historical Fiction),9.7816E+12,9.78044E+12
BN0161,HC1561,,The Treatment (Program Series #2),Cathedral(Sandpiper),9.78144E+12,9.7804E+12
BN1754,HC1558,,The Curiosities: A Collection of Stories,Living Dead Girl,9.78147E+12,9.78142E+12
BN1538,HC1664,,"Where There's a Wolf, There's a Way (Monster High Series #3)",Purple Heart,9.78032E+12,9.78006E+12
BN0983,HC0700,,McGraw-Hill Math Grade 7,The Witch of Blackbird Pond,9.78007E+12,9.78044E+12
BN2107,HC3019,,The Iron Butterfly,"Baseball, Snakes, & Summer Squash",9.78148E+12,9.78156E+12
BN2374,HC1701,,On Two Feet and Wings,Teens Cook,9.78148E+12,9.78158E+12
BN1089,HC2177,,The Case for Christ Student Edition: A Journalist's Personal Investigation of the Evidence for Jesus,Steampunk! an Anthology of Fantastically Rich and Strange Stories,9.78031E+12,9.78076E+12
BN3017,HC2249,,Time Enough for Drums,The Shadow Thieves(Cronus Chronicles Trilogy (Paperback)),9.78044E+12,9.78142E+12
BN0324,HC2398,,Adventures of Huckleberry Finn: A Norton Critical Edition,Grimpow,9.78039E+12,9.78044E+12
BN0456,HC2928,,Beautiful Chaos (Beautiful Creatures Series #3),Harry Houdini(DK Biography (Paperback)),9.78032E+12,9.78076E+12
BN0926,HC2125,,Wintersmith: The Third Tiffany Aching Adventure (Discworld Series #35),The Friends,9.78006E+12,9.78044E+12
BN0771,HC2503,,The Rules (Project Paper Doll Series #1),Super Simple Paper Airplanes,9.78142E+12,9.7814E+12
BN1996,HC1206,,Witch Hunter,Full Tilt,9.78141E+12,9.78142E+12
BN2375,HC2733,,"Buffy the Vampire Slayer Season Eight, Volume 1: The Long Way Home",The Legend of Bass Reeves,9.78159E+12,9.78055E+12
BN0007,HC0505,,The Giver,Witch & Wizard(Witch),9.78054E+12,9.78032E+12
BN1487,HC0415,,Jingo (Discworld Series #21),Lies(Gone (Paper)),9.78006E+12,9.78006E+12
BN2038,HC2201,,Star Wars Episode V: The Empire Strikes Back,A Ring of Endless Light(Austin Family),9.78035E+12,9.78031E+12
BN0242,HC0676,,Fallen in Love (Lauren Kate's Fallen Series),Ashes(Ashes (Quality - Trilogy)),9.78039E+12,9.78161E+12
BN1981,HC3021,,Paranormalcy (Paranormalcy Series #1),A Bad Day for Voodoo,9.78006E+12,9.7814E+12
BN0259,HC2530,,The Adventures of Tom Sawyer,Camp Out!,9.78049E+12,9.78076E+12
BN0590,HC2986,,The Eternity Cure (Blood of Eden Series #2),Carl Sandburg(Poetry for Young People (Paperback)),9.78037E+12,9.7814E+12
BN1038,HC0677,,"So Long, and Thanks for All the Fish (Hitchhiker's Guide Series #4)",Athletic Shorts,9.78035E+12,9.78006E+12
BN0824,HC0196,,Growing up: It's a Girl Thing,Before I Fall,9.78068E+12,9.78006E+12
BN1877,HC0629,,Snitch,Kiss My Math,9.78144E+12,9.78045E+12
BN2904,HC2489,,Red Glove (Curse Workers Series #2),The Summer of the Swans(Puffin Classics (Paperback)),9.78144E+12,9.78014E+12
BN0017,HC2184,,Harry Potter and the Order of the Phoenix (Harry Potter Series #5),How to Survive Anything(National Geographic Kids (Paperback)),9.78044E+12,9.78143E+12
BN0939,HC2881,,Lords and Ladies (Discworld Series #14),"Wolves, Boys, & Other Things That Might Kill Me",9.78006E+12,9.78014E+12
BN1292,HC0021,,Princess in the Spotlight (Princess Diaries Series #2),Harry Potter and the Sorcerer's Stone(Harry Potter (Paperback)),9.78006E+12,9.78059E+12
BN1650,HC2003,,Star Wars The Han Solo Trilogy #2: The Hutt Gambit,Flight(Smallville (Little Brown Paperback)),9.78055E+12,9.78032E+12
BN2442,HC0504,,When It Happens,Vampire Diaries Fury Rack PB(Vampire Diaries: The Return (Quality)),9.78014E+12,9.78006E+12
BN2151,HC2247,,I Will Plant You a Lilac Tree: A Memoir of a Schindler's List Survivor,"Here, There Be Dragons(Chronicles of the Imaginarium Geographica (Quality))",9.78142E+12,9.78142E+12
BN1812,HC1871,,Don't Turn Around (Don't Turn Around Series #1),The Sledding Hill,9.78006E+12,9.78006E+12
BN0385,HC3067,,Nick and Norah's Infinite Playlist,The Mystery of the Periodic Table(Living History Library),9.78038E+12,9.78188E+12
BN1187,HC0414,,Catalyst,Tales of a Fourth Grade Nothing,9.78014E+12,9.78043E+12
BN0431,HC0443,,The Freedom Writers Diary: How a Teacher and 150 Teens Used Writing to Change Themselves and the World Around Them,The Night Is for Hunting(Tomorrow),9.78039E+12,9.78044E+12
BN1397,HC1389,,Janie Face to Face,"Homecoming(Tillerman Cycle, the Tillerman Cycle)",9.78039E+12,9.78069E+12
BN0694,HC2387,,Cold Burn of Magic (Black Blade Series #1),"The Chronicles of Chrestomanci, Volume 1(Chronicles of Chrestomanci)",9.78162E+12,9.78006E+12
BN2059,HC1955,,Going Too Far,The Gardener,9.78142E+12,9.78031E+12
BN1786,HC3001,,Star Wars The Black Fleet Crisis #1: Before The Storm,Admiral Richard Byrd(Sterling Point Books (Paperback)),9.78055E+12,9.7814E+12
BN1769,HC0647,,Messy,Under the Blood-Red Sun,9.78032E+12,9.78044E+12
BN0769,HC2158,,"Odd Girl Out, Revised and Updated: The Hidden Culture of Aggression in Girls",The Prisoner,9.78055E+12,9.78034E+12
BN0590,HC2555,,The Eternity Cure (Blood of Eden Series #2),Give Me Liberty!,9.78037E+12,9.78082E+12
BN1277,HC3015,,We Were Here,Deadly,9.78039E+12,9.78069E+12
BN0083,HC0965,,City of Fallen Angels (The Mortal Instruments Series #4),The Adventures of Tintin(Adventures of Tintin (Paperback)),9.78144E+12,9.78032E+12
BN1054,HC2939,,A Beautiful Friendship (Star Kingdom Series #1),Vampire Kisses(Vampire Kisses Graphic Novels (Tokyopop)),9.78145E+12,9.78006E+12
BN0331,HC1911,,Rebel Belle (Rebel Belle Series #1),The Power of a Praying Teen,9.78015E+12,9.78074E+12
BN0845,HC1060,,"The Belgariad, Volume 1: Pawn of Prophecy, Queen of Sorcery, Magician's Gambit","Spice & Wolf, Volume 2(Spice and Wolf)",9.78035E+12,9.78076E+12
BN2087,HC1750,,Fifteenth Summer,Abraham Lincoln(DK Biography (Paperback)),9.78144E+12,9.78076E+12
BN2499,HC1770,,The Good Braider,Sparks,9.78148E+12,9.78074E+12
BN1511,HC1798,,Face Forward,Inside Out,9.78032E+12,9.78006E+12
BN1088,HC1207,,The Last Little Blue Envelope,The Upstairs Room(Trophy Newbery),9.78006E+12,9.78006E+12
BN1886,HC1220,,Death's Shadow (Demonata Series #7),Guns for General Washington(Odyssey/Great Episodes Book),9.78032E+12,9.78015E+12
BN2277,HC1194,,Once: Before Midnight; Golden; Wild Orchid,"Vampire Kisses Blood Relatives, Volume 2(Vampire Kisses Graphic Novels (Tokyopop))",9.78144E+12,9.78006E+12
BN2263,HC0976,,The Coffin Club (Vampire Kisses Series #5),This Dark Endeavor(Apprenticeship of Victor Frankenstein),9.78006E+12,9.78144E+12
BN0532,HC1234,,"Spectrum Science, Grade 7",Keeping You a Secret,9.78148E+12,9.78032E+12
BN2033,HC0978,,The Goats,Death Sentence(Escape from Tenopia),9.78031E+12,9.78031E+12
BN0237,HC2926,,Clash of the Demons (Last Apprentice Series #6),The White Darkness,9.78006E+12,9.78006E+12
BN2139,HC1078,,"The Earth, My Butt, and Other Big Round Things",Hollywood High(Hollywood High),9.78076E+12,9.78076E+12
BN2257,HC1279,,Deadly Little Lies (Touch Series #2),Coach Carter,9.78142E+12,9.78006E+12
BN0483,HC2596,,Burned (House of Night Series #7),Dope Sick,9.78031E+12,9.78006E+12
BN0524,HC0396,,No Summit out of Sight: The True Story of the Youngest Person to Climb the Seven Summits,Steve Jobs,9.78148E+12,9.78125E+12
BN1253,HC0752,,Forget You,Lockdown,9.78144E+12,9.78006E+12
BN1735,HC2705,,The Brothers K,The Betrayal of Natalie Hargrove,9.78055E+12,9.7816E+12
BN2735,HC2669,,El hijo (Son),A Little Piece of Ground,9.78844E+12,9.78193E+12
BN2392,HC1045,,Stranger with My Face,Friends with Boys,9.78032E+12,9.7816E+12
BN2124,HC1648,,Then,Last Breath(Morganville Vampires),9.78125E+12,9.78045E+12
BN0060,HC2707,,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia Series #2)",Everneath,9.78006E+12,9.78006E+12
BN1833,HC1856,,"The Morganville Vampires, Volume 1",Bridge to Terabithia,9.78045E+12,9.78006E+12
BN2182,HC1457,,And Another Thing... (Hitchhiker's Guide Series #6),The Umbrella Man and Other Stories,9.7814E+12,9.78014E+12
BN0250,HC1723,,The Moonstone (Barnes & Noble Classics Series),The Prom Queen(Life at Kingston High),9.78159E+12,9.7808E+12
BN0327,HC0737,,The Scorch Trials Movie Tie-in Edition (Maze Runner Series #2),Priceless Inspirations,9.78055E+12,9.78098E+12
BN1609,HC0583,,Facing the Lion: Growing Up Maasai on the African Savanna,Stopping the Pain,9.78079E+12,9.78157E+12
BN2325,HC1986,,True Believer (Make Lemonade Trilogy #2),Skulduggery Pleasant(Skulduggery Pleasant (Paperback)),9.78069E+12,9.78006E+12
BN0901,HC1496,,A Little Something Different,Kiss the Dust,9.78125E+12,9.78014E+12
BN1142,HC0534,,Star Wars The Hand of Thrawn #2: Vision of the Future,Bone #9(Bone Reissue Graphic Novels (Paperback)),9.78055E+12,9.78044E+12
BN0644,HC1655,,The Compound,How to Rock Braces and Glasses(How to Rock),9.78031E+12,9.78032E+12
BN1572,HC2391,,Please Stop Laughing at Me: One Woman's Inspirational Story,The Cat Ate My Gymsuit,9.78144E+12,9.78014E+12
BN1811,HC1255,,Keeper,"Homecoming(Tillerman Cycle, the Tillerman Cycle)",9.78076E+12,9.78069E+12
BN2073,HC2498,,Something for Joey,I Can't Keep My Own Secrets,9.78055E+12,9.78006E+12
BN2988,HC1739,,The Fury,Weetzie Bat(Weetzie Bat Books),9.78125E+12,9.78006E+12
BN1367,HC1722,,"Cross My Heart, Hope to Die (Lying Game Series #5)",Thunder Rolling in the Mountains,9.78006E+12,9.78044E+12
BN0311,HC1151,,How to Read a Book,The Sea of Trolls(Sea of Trolls Trilogy),9.78067E+12,9.78069E+12
BN0404,HC0666,,Haroun and the Sea of Stories,"I, Juan de Pareja",9.78014E+12,9.78031E+12
BN0389,HC2490,,The Warlock (Secrets of the Immortal Nicholas Flamel Series #5),Jane Eyre(Puffin Classics (Paperback)),9.78039E+12,9.78014E+12
BN0367,HC2911,,Alice in Zombieland (White Rabbit Chronicles Series #1),China's Son,9.78037E+12,9.78044E+12
BN1190,HC0702,,The White Mountains (Tripods Series #1),Scorpia(Alex Rider Adventures (Paperback)),9.78148E+12,9.78014E+12
BN1160,HC2910,,Perfect (Pretty Little Liars Series #3),The Secret Circle(Secret Circle),9.78006E+12,9.78006E+12
BN2032,HC2294,,Jumped,The Named(Guardians of Time),9.78006E+12,9.78158E+12
BN1411,HC1797,,Falling into Place,Kingdom Keepers V(Kingdom Keepers (Paperback)),9.78006E+12,9.78142E+12
BN0443,HC2800,,Just One Year,The Angel of Death(Forensic Mystery),9.78014E+12,9.78014E+12
BN1695,HC2865,,Fangirl (Spanish Edition),12 Again,9.78607E+12,9.78014E+12
BN2138,HC2666,,In Country (P. S. Series),Predator Cities #4(Predator Cities),9.78006E+12,9.78055E+12
BN1218,HC2220,,Dragondrums,Predator Cities #2(Predator Cities),9.78148E+12,9.78055E+12
BN1988,HC2470,,Hallowed: An Unearthly Novel,Stick It!,9.78006E+12,9.78076E+12
BN1497,HC1858,,The Dead-Tossed Waves (Forest of Hands and Teeth Series #2),Rebel Fire(Sherlock Holmes: The Legend Begins (Paperback)),9.78039E+12,9.78125E+12
BN1254,HC0413,,The Retribution of Mara Dyer,Red Kayak,9.78144E+12,9.78014E+12
BN2822,HC1405,,The Moon by Night (Austin Family Series #2),Pillage(Pillage Trilogy (Pillogy)),9.78031E+12,9.78161E+12
BN2033,HC3035,,The Goats,The Luxe(Luxe (Paperback)),9.78031E+12,9.78006E+12
BN0289,HC2800,,Chosen at Nightfall (Shadow Falls Series #5),The Angel of Death(Forensic Mystery),9.78125E+12,9.78014E+12
BN1246,HC2079,,Nantucket Blue (Nantucket Blue Series #1),So Much Closer,9.78142E+12,9.78014E+12
BN0853,HC0249,,Timebound,The Magician(Secrets of the Immortal Nicholas Flamel (Paperback)),9.78148E+12,9.78039E+12
BN0836,HC1674,,Men at Arms (Discworld Series #15),Colibri(Readers Circle (Laurel-Leaf)),9.78006E+12,9.78044E+12
BN1353,HC1766,,Green Rider (Green Rider Series #1),Alabama Moon,9.78089E+12,9.78031E+12
BN1169,HC1450,,The Asperkid's (Secret) Book of Social Rules: The Handbook of Not-So-Obvious Social Guidelines for Tweens and Teens with Asperger Syndrome,Dogsong,9.78185E+12,9.78142E+12
BN0174,HC0557,,Night of the Soul Stealer (Last Apprentice Series #3),All the Broken Pieces,9.78006E+12,9.78055E+12
BN0472,HC1771,,Of Beetles and Angels: A Boy's Remarkable Journey from a Refugee Camp to Harvard,Luna,9.78032E+12,9.78032E+12
BN2784,HC0618,,"Every You, Every Me",The Greek Gods(Point),9.78038E+12,9.78059E+12
BN0822,HC0037,,The Madman's Daughter (Madman's Daughter Series #1),Mockingjay(Hunger Games (Quality)),9.78006E+12,9.78159E+12
BN1962,HC0607,,Girls Get Curves: Geometry Takes Shape,To Be a Slave,9.78045E+12,9.78014E+12
BN1948,HC0589,,Hereafter (A Shadowlands Novel),Dark Life(Dark Life),9.78142E+12,9.78055E+12
BN1412,HC0751,,These Broken Stars,Eon,9.78142E+12,9.78014E+12
BN0715,HC2462,,Warriors Don't Cry: A Searing Memoir of the Battle to Integrate Little Rock's Central High,Fallen Angels,9.78067E+12,9.78059E+12
BN1433,HC0182,,Star Wars The New Jedi Order #8: Edge of Victory II: Rebirth,Facing the Lion,9.78035E+12,9.78079E+12
BN2073,HC0014,,Something for Joey,Hatchet,9.78055E+12,9.78142E+12
BN1638,HC2699,,Blood of My Blood,Masquerade(Blue Blood Novels (Paperback)),9.78032E+12,9.78142E+12
BN2464,HC0126,,Supernaturally (Paranormalcy Series #2),The Skin I'm In,9.78006E+12,9.78142E+12
BN0838,HC1231,,Yaqui Delgado Wants to Kick Your Ass,Give a Boy a Gun,9.78076E+12,9.78069E+12
BN1394,HC1161,,Zero Hour (Department 19 Series #4),Riot,9.78001E+12,9.78161E+12
BN2463,HC2279,,First and Goal: What Football Taught Me About Never Giving Up,No Safe Place,9.78074E+12,9.78089E+12
BN2799,HC3060,,A Sending of Dragons (Pit Dragon Chronicles Series #3),Alfred Kropp(Alfred Kropp Adventures),9.78015E+12,9.7816E+12
BN1284,HC0462,,Dairy Queen,Killing Mr. Griffin,9.78062E+12,9.78032E+12
BN1492,HC0184,,The Archived (Archived Series #1),"Heroes, Gods and Monsters of the Greek Myths",9.78142E+12,9.78055E+12
BN2459,HC2134,,Adaptation,Ring of Fire(Century),9.78032E+12,9.78038E+12
BN2171,HC1920,,Coach Carter,"Scientists, Healers, and Inventors(Book of Black Heroes)",9.78006E+12,9.78094E+12
BN1684,HC2988,,The Good Thief,The Young Unicorns(Austin Family),9.78039E+12,9.78031E+12
BN1207,HC2119,,"Bootleg: Murder, Moonshine, and the Lawless Years of Prohibition",Clueless in the Kitchen,9.78125E+12,9.78155E+12
BN0262,HC0376,,Uncaged (Singular Menace Series #1),Swallowing Stones,9.78039E+12,9.78044E+12
BN1750,HC0213,,Dead Is the New Black (Dead Is Series #1),Sign of the Moon(Warriors: Omen of the Stars),9.78015E+12,9.78006E+12
BN1227,HC0528,,Truth or Dare (Truth or Dare Series #1),The Summer I Turned Pretty,9.78032E+12,9.78142E+12
BN1066,HC2222,,Someone Like You (reissue),Inside the Shadow City(Kiki Strike),9.78014E+12,9.7816E+12
BN2882,HC1345,,Star Wars Clone Wars Gambit #2: Siege,Don't Judge a Girl by Her Cover(Gallagher Girls),9.78035E+12,9.78142E+12
BN1403,HC0328,,Clean,Milkweed(Random House Reader's Circle),9.78144E+12,9.78038E+12
BN2162,HC2472,,Romeo and Juliet / Juliet's Story: A Retelling of William Shakespeare's Romeo and Juliet,Hurricane Song,9.78006E+12,9.78014E+12
BN2329,HC2738,,End of Days (Fallen Series #3),So You Want to Be a Wizard(Young Wizards (Paperback)),9.78144E+12,9.78015E+12
BN1232,HC1776,,If I Stay Movie Tie-In,The Warriors,9.78015E+12,9.78158E+12
BN2833,HC1475,,Raised by Wolves (Raised by Wolves Series #1),Blood Forever(Blood Coven Vampire Novel),9.78161E+12,9.78043E+12
BN0788,HC1982,,Burned,Back to Me(Kimani TRU),9.78144E+12,9.78037E+12
BN1120,HC0038,,Blue Moon (Immortals Series #2),The Mysterious Benedict Society(Mysterious Benedict Society (Paperback)),9.78031E+12,9.78032E+12
BN1136,HC0233,,The Crown of Embers (Girl of Fire and Thorns Series #2),Crank,9.78006E+12,9.78069E+12
BN0837,HC1474,,Ten,The Seven Songs(Merlin (Puffin)),9.78006E+12,9.78014E+12
BN2221,HC0698,,The Islanders: Volume 2: Nina Won't Tell and Ben's In Love,Crossing the Wire,9.78006E+12,9.78006E+12
BN2119,HC2094,,Buddha Boy,Lady Knight(Protector of the Small (Paperback)),9.78014E+12,9.78038E+12
BN1026,HC1899,,Breaking Point (Article 5 Series #2),Six Million Paper Clips,9.78077E+12,9.78158E+12
BN2825,HC0809,,Pathfinder & Ruins (Pathfinder Series),Behind Rebel Lines(Great Episodes (Paperback)),9.78144E+12,9.78015E+12
BN2356,HC0171,,Wild Orchid: A Retelling of the Ballad of Mulan (Once Upon a Time Series),The Wednesday Wars,9.78142E+12,9.78055E+12
BN0055,HC1437,,The Hobbit,Skyship Academy(Skyship Academy),9.78055E+12,9.78074E+12
BN0730,HC2576,,The Fallout,A Good Horse,9.78125E+12,9.78038E+12
BN1146,HC2080,,Pop,Flight #116 is Down!(Point),9.78006E+12,9.78059E+12
BN2181,HC0215,,The Fallen 5: Armageddon,The Circuit,9.78144E+12,9.78083E+12
BN1938,HC1322,,Promised (Birthmarked Trilogy Series #3),Black Dawn(Morganville Vampires),9.78125E+12,9.78045E+12
BN0239,HC1664,,Fear (Gone Series #5),Purple Heart,9.78006E+12,9.78006E+12
BN2228,HC0420,,Rubyfruit Jungle,Acceleration,9.7811E+12,9.78044E+12
BN0252,HC1443,,Obsidian (Lux Series #1),One Thousand and One Arabian Nights(Oxford Story Collections),9.78162E+12,9.78019E+12
BN1936,HC1694,,Charms for the Easy Life,Click,9.78006E+12,9.78044E+12
BN2685,HC1387,,Underdogs,Override,9.78055E+12,9.78125E+12
BN0151,HC0838,,Unhinged (Splintered Series #2),The Vampire's Assistant(Cirque Du Freak: Saga of Darren Shan (Paperback)),9.78142E+12,9.78032E+12
BN0240,HC0155,,Native Son,The River,9.78006E+12,9.78031E+12
BN2883,HC1689,,Prophecy of the Sisters (Prophecy of the Sisters Series #1),The Last Little Blue Envelope,9.78032E+12,9.78006E+12
BN1084,HC1091,,Fire & Flood (Fire & Flood Series #1),Invisible Lines,9.78055E+12,9.78161E+12
BN2234,HC0704,,Deadly,Evermore(Immortal Brotherhood),9.78069E+12,9.78031E+12
BN2043,HC1481,,Demon Lord of Karanda (Malloreon Series #3),Just Write,9.78035E+12,9.78006E+12
BN2413,HC0732,,Troubling a Star (Austin Family Series #5),Bluford #16(Bluford (Quality)),9.78031E+12,9.78055E+12
BN2169,HC0975,,The Talismans of Shannara (Heritage of Shannara Series #4),The Crossing(Point (Scholastic Inc.)),9.78035E+12,9.78044E+12
BN2804,HC0965,,Disneylanders,The Adventures of Tintin(Adventures of Tintin (Paperback)),9.78099E+12,9.78032E+12
BN1143,HC0273,,The Street,Home of the Brave,9.7804E+12,9.78031E+12
BN0184,HC1326,,Isla and the Happily Ever After,Financial Literacy for Teens,9.78014E+12,9.78096E+12
BN1435,HC2804,,The Haunted (Hollow Trilogy Series #2),Gentle Ben(Puffin Modern Classics),9.78142E+12,9.78014E+12
BN0539,HC0611,,The Enchanter Heir (The Heir Series #4),Perfectly Unique,9.78142E+12,9.78031E+12
BN2537,HC2745,,Countdown,Worst Enemies/Best Friends(Beacon Street Girls (Paperback Numbered)),9.78079E+12,9.78142E+12
BN2834,HC0164,,Queen of Someday,Shiver(Shiver),9.78194E+12,9.78055E+12
BN2371,HC1464,,A Wizard Abroad: The Fourth Book in the Young Wizards Series,At the Edge of the World(Crispin (Paperback)),9.78015E+12,9.78142E+12
BN0130,HC0680,,I Am Number Four (Lorien Legacies Series #1),Betrayed(House of Night Novels (Paperback)),9.78006E+12,9.78031E+12
BN1368,HC2573,,Wings (Laurel Series #1),Abhorsen(Abhorsen Trilogy (Paperback)),9.78006E+12,9.78006E+12
BN0456,HC3038,,Beautiful Chaos (Beautiful Creatures Series #3),"Streams to the River, River to the Sea",9.78032E+12,9.78062E+12
BN2088,HC0824,,Princess Mia (Princess Diaries Series #9),Eclipse(Warriors: Power of Three (Paperback)),9.78006E+12,9.78006E+12
BN0869,HC0417,,Behemoth (Leviathan Series #2),Trash,9.78142E+12,9.78039E+12
BN2906,HC1627,,Middle Ground,Saint Louis Armstrong Beach,9.78054E+12,9.78014E+12
BN0278,HC0154,,Fury of the Seventh Son (Last Apprentice Series #13),"Middle School, the Worst Years of My Life",9.78006E+12,9.78032E+12
BN1858,HC0659,,A Death in the Family,Julie of the Wolves,9.78014E+12,9.78006E+12
BN1734,HC1243,,Her Dark Curiosity (Madman's Daughter Series #2),Killers of the Dawn(Cirque Du Freak: Saga of Darren Shan (Paperback)),9.78006E+12,9.78032E+12
BN0875,HC1876,,Tunnels of Blood (Cirque Du Freak Series #3),Perfect,9.78032E+12,9.78157E+12
BN0669,HC1345,,Seizure (Virals Series #2),Don't Judge a Girl by Her Cover(Gallagher Girls),9.7816E+12,9.78142E+12
BN0941,HC0867,,Last Breath (Morganville Vampires Series #11),ScienceSaurus,9.78045E+12,9.78067E+12
BN0511,HC0798,,Specials (Uglies Series #3),Whodunit?,9.78144E+12,9.78075E+12
BN1206,HC0454,,Tidal (Watersong Series #3),The Atlantis Complex(Artemis Fowl (Quality)),9.78125E+12,9.78142E+12
BN0876,HC0356,,Suicide Notes,Mexican Whiteboy,9.78006E+12,9.78044E+12
BN0234,HC2085,,Reached (Matched Trilogy Series #3),Incarnate,9.78014E+12,9.78006E+12
BN1957,HC0794,,The Iron Butterfly,Death Cloud(Sherlock Holmes: The Legend Begins (Paperback)),9.78148E+12,9.78031E+12
BN2525,HC0645,,Rakkety Tam (Redwall Series #17),Son of the Mob(Son of the Mob (Paperback)),9.78044E+12,9.78079E+12
